time, fix, sats, latitute, longitude, sonar, alt, gps_alt, speed, CRS, roll, pitch, yaw
404000, 1, 8, 59.9592440, 10.7328400, 0, 172.25, 283.3, 6.32, 359.12, -5, 268, 35852
405000, 1, 8, 59.9593010, 10.7328560, 0, 172.17, 283.47, 6.26, 359.12, 72, 306, 35893
406000, 1, 8, 59.9593580, 10.7328750, 0, 172.61, 283.59, 6.35, 10.13, 59, 345, 35819
407000, 1, 8, 59.9594190, 10.7328950, 0, 172.7, 283.76, 6.1, 10.48, 54, 446, 17
408000, 1, 8, 59.9594690, 10.7329190, 0, 172.61, 283.97, 6.28, 12.17, -14, 483, 35840
409000, 1, 8, 59.9595260, 10.7329410, 0, 173.14, 284.13, 6.3, 12.76, 155, 463, 35899
410000, 1, 8, 59.9595830, 10.7329680, 0, 173.49, 284.37, 6.24, 14.77, 222, 439, 96
411000, 1, 8, 59.9596370, 10.7329990, 0, 174.02, 284.66, 6.16, 17.55, 33, 406, 232
412000, 1, 8, 59.9596860, 10.7330350, 0, 174.46, 284.98, 6.09, 19.82, -135, 489, 35999
413000, 1, 8, 59.9597360, 10.7330700, 0, 175, 285.32, 6.03, 18.81, 107, 472, 16
414000, 1, 8, 59.9597890, 10.7331050, 0, 175.08, 285.67, 6.12, 19.35, -83, 443, 221
415000, 1, 8, 59.9598390, 10.7331430, 0, 175.35, 285.99, 6.05, 22.3, 23, 487, 259
416000, 1, 8, 59.9598920, 10.7331850, 0, 175.97, 286.33, 5.79, 23.57, 69, 574, 191
417000, 1, 8, 59.9599340, 10.7332310, 0, 176.15, 286.73, 5.92, 25.41, 31, 564, 262
418000, 1, 8, 59.9599880, 10.7332760, 0, 176.85, 287.11, 5.74, 26.88, -78, 545, 288
419000, 1, 8, 59.9600330, 10.7333250, 0, 177.21, 287.51, 5.94, 27.6, 91, 482, 223
420000, 1, 8, 59.9600750, 10.7333760, 0, 177.12, 287.87, 5.86, 29.1, 59, 504, 302
421000, 1, 8, 59.9601290, 10.7334250, 0, 177.65, 288.26, 5.75, 31.76, -183, 491, 35997
422000, 1, 8, 59.9601750, 10.7334790, 0, 178.18, 288.66, 5.8, 27.33, 36, 389, 35657
423000, 1, 8, 59.9602170, 10.7335230, 0, 178.71, 289.1, 5.9, 24.84, 263, 451, 35953
424000, 1, 8, 59.9602620, 10.7335710, 0, 179.15, 289.54, 5.99, 28.61, -99, 528, 35998
425000, 1, 8, 59.9603120, 10.7336210, 0, 179.6, 289.96, 5.85, 28.5, -162, 534, 35904
426000, 1, 8, 59.9603580, 10.7336710, 0, 179.77, 290.39, 5.97, 27.53, -71, 456, 35640
427000, 1, 8, 59.9604030, 10.7337190, 0, 180.04, 290.81, 5.85, 26.2, -96, 478, 35615
428000, 1, 8, 59.9604490, 10.7337670, 0, 180.66, 291.24, 5.67, 28.07, -131, 572, 35621
429000, 1, 8, 59.9604990, 10.7338120, 0, 181.19, 291.73, 5.72, 27.24, 16, 495, 35669
430000, 1, 8, 59.9605450, 10.7338600, 0, 181.54, 292.16, 5.9, 26.47, -14, 478, 35535
431000, 1, 8, 59.9605900, 10.7339060, 0, 181.99, 292.5, 5.7, 26.16, -34, 535, 35678
432000, 1, 8, 59.9606320, 10.7339560, 0, 182.25, 292.84, 5.81, 28.32, 46, 493, 35711
433000, 1, 8, 59.9606860, 10.7340060, 0, 182.52, 293.23, 5.89, 28.59, -167, 470, 35611
434000, 1, 8, 59.9607320, 10.7340560, 0, 183.31, 293.61, 5.64, 28.35, -38, 549, 35450
435000, 1, 8, 59.9607700, 10.7341000, 0, 183.58, 293.95, 4.86, 31.65, 137, 555, 35593
436000, 1, 7, 59.9608080, 10.7341500, 0, 184.11, 294.16, 5.53, 31.58, -76, 452, 35594
437000, 1, 8, 59.9608500, 10.7342000, 0, 184.64, 294.35, 5.39, 32.07, 156, 500, 35724
438000, 1, 8, 59.9608880, 10.7342510, 0, 184.91, 294.56, 5.88, 31.41, 104, 444, 23
439000, 1, 8, 59.9609340, 10.7343080, 0, 185, 294.71, 5.85, 34.02, 84, 389, 171
440000, 1, 8, 59.9609790, 10.7343680, 0, 185.53, 294.85, 5.85, 37.12, 217, 446, 578
441000, 1, 8, 59.9610180, 10.7344350, 0, 186.06, 295.04, 5.94, 40.46, -198, 537, 489
442000, 1, 8, 59.9610630, 10.7345060, 0, 186.5, 295.34, 5.9, 41.23, 240, 500, 898
443000, 1, 8, 59.9611020, 10.7345750, 0, 187.21, 295.66, 5.57, 43.95, -121, 670, 1074
444000, 1, 8, 59.9611320, 10.7346480, 0, 187.56, 296.02, 5.71, 43.36, -93, 661, 847
445000, 1, 8, 59.9611700, 10.7347180, 0, 187.74, 296.35, 5.73, 43.98, -192, 644, 642
446000, 1, 8, 59.9612050, 10.7347880, 0, 188.27, 296.68, 5.39, 41.04, 129, 590, 537
447000, 1, 7, 59.9612460, 10.7348480, 0, 188.89, 297.13, 5.54, 40.36, 257, 611, 662
448000, 1, 8, 59.9612810, 10.7349200, 0, 189.51, 297.55, 5.5, 46.49, 74, 578, 1094
449000, 1, 8, 59.9613110, 10.7349950, 0, 190.13, 297.99, 5.73, 51.61, -115, 448, 1232
450000, 1, 8, 59.9613460, 10.7350710, 0, 190.67, 298.37, 5.18, 51.96, -269, 373, 1000
451000, 1, 8, 59.9613760, 10.7351480, 0, 190.49, 298.82, 5.5, 54.18, -787, 353, 450
452000, 1, 8, 59.9614070, 10.7352210, 0, 190.93, 299.3, 5.34, 48.28, -1737, 276, 34019
453000, 1, 8, 59.9614450, 10.7352800, 0, 191.37, 299.78, 5.44, 14.35, -2228, 352, 30942
454000, 1, 8, 59.9614980, 10.7352880, 0, 191.2, 300.22, 4.79, 338.43, -1419, 469, 27574
455000, 1, 8, 59.9615290, 10.7352360, 0, 191.64, 300.7, 5.55, 313.07, 359, 456, 28244
456000, 1, 8, 59.9615670, 10.7351600, 0, 191.91, 301.19, 6.18, 315.35, -125, 80, 28813
457000, 1, 8, 59.9616050, 10.7350840, 0, 191.91, 301.53, 6.18, 316.89, 468, 117, 29312
458000, 1, 8, 59.9616510, 10.7350090, 0, 192.08, 301.86, 6.3, 319.12, 251, 220, 30488
459000, 1, 8, 59.9616970, 10.7349430, 0, 192.26, 302.19, 6.03, 326.01, -26, 196, 31077
460000, 1, 8, 59.9617420, 10.7348850, 0, 192.44, 302.52, 5.74, 329.89, -123, 261, 31426
461000, 1, 8, 59.9617840, 10.7348280, 0, 192.88, 302.89, 6.12, 326.12, -37, 278, 31400
462000, 1, 8, 59.9618230, 10.7347700, 0, 192.97, 303.34, 6.17, 325.99, -1, 282, 31513
463000, 1, 8, 59.9618760, 10.7347060, 0, 193.15, 303.82, 6, 325.79, 46, 194, 31620
464000, 1, 8, 59.9619220, 10.7346450, 0, 192.88, 304.34, 6.08, 325.36, -5, 286, 31880
465000, 1, 8, 59.9619640, 10.7345850, 0, 193.24, 304.79, 5.94, 326.41, 106, 331, 32365
466000, 1, 8, 59.9620090, 10.7345280, 0, 193.5, 305.15, 5.92, 330.62, -46, 330, 32337
467000, 1, 8, 59.9620550, 10.7344730, 0, 194.12, 305.63, 5.89, 328.49, -225, 348, 32123
468000, 1, 8, 59.9621010, 10.7344210, 0, 194.65, 306.2, 5.34, 330.88, 61, 487, 32258
469000, 1, 8, 59.9621430, 10.7343780, 0, 194.65, 306.79, 4.98, 334.72, -64, 472, 32359
470000, 1, 8, 59.9621810, 10.7343380, 0, 194.83, 307.43, 5.19, 332.34, 85, 502, 32434
471000, 1, 8, 59.9622190, 10.7342890, 0, 195.27, 308.19, 5.12, 326.01, 120, 365, 32779
472000, 1, 8, 59.9622570, 10.7342350, 0, 195.98, 308.96, 5.09, 323.14, -63, 307, 32609
473000, 1, 8, 59.9622990, 10.7341900, 0, 195.81, 309.62, 5.1, 324.88, -12, 365, 32778
474000, 1, 8, 59.9623370, 10.7341430, 0, 195.89, 310.3, 5.08, 329.21, -31, 357, 33098
475000, 1, 8, 59.9623760, 10.7340960, 0, 196.16, 311.09, 5.28, 328.85, 30, 212, 33366
476000, 1, 8, 59.9624180, 10.7340450, 0, 196.43, 311.97, 5.41, 331.53, -26, 149, 33366
477000, 1, 8, 59.9624630, 10.7340050, 0, 196.16, 312.89, 5.62, 336.9, 55, 132, 33339
478000, 1, 8, 59.9625090, 10.7339680, 0, 196.25, 313.81, 5.79, 341.69, 217, 78, 33614
479000, 1, 8, 59.9625590, 10.7339350, 0, 196.6, 314.76, 5.83, 342.54, 285, 177, 34122
480000, 1, 8, 59.9626120, 10.7339120, 0, 196.69, 315.74, 5.74, 348.43, 189, 186, 34707
481000, 1, 7, 59.9626620, 10.7338910, 0, 196.87, 316.79, 6.08, 351.55, 165, 139, 35129
482000, 1, 8, 59.9627150, 10.7338830, 0, 196.6, 317.78, 5.91, 358.36, 243, 133, 35353
483000, 1, 8, 59.9627650, 10.7338810, 0, 196.6, 318.67, 6.17, 359.97, 188, 94, 35668
484000, 1, 8, 59.9628220, 10.7338870, 0, 196.69, 319.51, 6.25, 359.97, 184, 154, 35862
485000, 1, 8, 59.9628750, 10.7338920, 0, 196.78, 320.34, 6.3, 359.97, 129, 111, 12
486000, 1, 8, 59.9629330, 10.7339010, 0, 197.4, 321.04, 6.26, 359.97, 152, 4, 253
487000, 1, 8, 59.9629900, 10.7339120, 0, 197.4, 321.75, 6.21, 359.97, 134, -2, 423
488000, 1, 9, 59.9630390, 10.7339320, 0, 196.69, 322.45, 6.14, 10.61, 27, 55, 560
489000, 1, 8, 59.9630970, 10.7339520, 0, 196.69, 323.15, 6.08, 11.57, -1, 97, 585
490000, 1, 8, 59.9631500, 10.7339760, 0, 197.14, 323.91, 5.98, 13.94, 3, 165, 602
491000, 1, 8, 59.9632000, 10.7340010, 0, 197.4, 324.83, 5.85, 14.45, 166, -227, 618
492000, 1, 8, 59.9632530, 10.7340380, 0, 197.58, 325.81, 5.48, 17.99, 133, 66, 677
493000, 1, 8, 59.9632950, 10.7340760, 0, 197.67, 326.63, 6.03, 21.71, 11, 119, 662
494000, 1, 8, 59.9633480, 10.7341160, 0, 197.49, 327.28, 6.37, 19.57, -44, -27, 710
495000, 1, 8, 59.9634060, 10.7341530, 0, 197.14, 327.9, 6.08, 19.45, -88, 125, 652
496000, 1, 8, 59.9634550, 10.7341950, 0, 197.58, 328.55, 5.85, 25.43, -27, 232, 655
497000, 1, 8, 59.9635010, 10.7342390, 0, 197.93, 329.23, 6.17, 21.77, -254, 120, 410
498000, 1, 8, 59.9635510, 10.7342730, 0, 198.29, 329.91, 5.71, 14.45, -182, 212, 77
499000, 1, 8, 59.9636080, 10.7342930, 0, 197.85, 330.65, 6.27, 8.71, -51, 147, 35972
500000, 1, 7, 59.9636690, 10.7343100, 0, 198.38, 331.42, 6.34, 8.06, -86, 155, 35982
501000, 1, 7, 59.9637070, 10.7343240, 0, 197.76, 331.87, 6.54, 11.3, -158, 59, 35786
502000, 1, 7, 59.9637640, 10.7343450, 0, 198.11, 332.14, 6.77, 11.71, -117, -41, 35733
503000, 1, 8, 59.9638210, 10.7343690, 0, 198.02, 332.19, 6.47, 9.39, -138, 86, 35568
504000, 1, 7, 59.9638790, 10.7343850, 0, 198.11, 332.22, 6.69, 6.72, -104, 120, 35349
505000, 1, 7, 59.9639430, 10.7343990, 0, 198.47, 332.26, 6.62, 4.18, 885, 262, 35905
506000, 1, 7, 59.9640010, 10.7344110, 0, 198.38, 332.42, 6.7, 7.36, 451, 47, 1487
507000, 1, 7, 59.9640580, 10.7344450, 0, 198.2, 332.69, 6.46, 10.64, -1061, 215, 693
508000, 1, 7, 59.9641080, 10.7344810, 0, 198.29, 332.99, 6.16, 11.38, -726, 116, 34482
509000, 1, 7, 59.9641650, 10.7344910, 0, 198.73, 333.29, 6.26, 357.68, 127, 51, 33966
510000, 1, 7, 59.9642180, 10.7344850, 0, 198.38, 333.58, 5.78, 356.78, 459, -240, 34866
511000, 1, 8, 59.9642680, 10.7344870, 0, 198.38, 333.66, 4.7, 358.15, 1614, 272, 1496
512000, 1, 9, 59.9643060, 10.7345060, 0, 198.64, 333.76, 3.89, 20.26, 1513, 887, 6010
513000, 1, 7, 59.9643330, 10.7345410, 0, 198.56, 334.01, 3.12, 29.75, -271, 773, 6266
514000, 1, 7, 59.9643400, 10.7345910, 0, 199.26, 334.1, 3.15, 44.03, -224, 703, 5473
515000, 1, 6, 59.9643440, 10.7346170, 0, 199.44, 334.47, 1.93, 53.23, -48, 937, 4700
516000, 1, 5, 59.9643440, 10.7346320, 0, 199.89, 335.08, 1.18, 59.89, -74, 733, 4660
517000, 1, 5, 59.9643400, 10.7346320, 0, 199.97, 335.63, 0.42, 61, 370, -63, 4506
518000, 1, 6, 59.9643330, 10.7346450, 0, 199.71, 336.01, 0.89, 61, 770, -22, 6778
519000, 1, 6, 59.9643210, 10.7346450, 0, 199.44, 336.42, 1.25, 161.04, 552, 531, 10437
520000, 1, 6, 59.9643210, 10.7346560, 0, 199.62, 336.59, 1.73, 164.58, 228, 969, 14818
521000, 1, 6, 59.9643020, 10.7346750, 0, 199.97, 336.61, 1.79, 180.32, -239, 782, 16681
522000, 1, 6, 59.9642750, 10.7346850, 0, 200.6, 336.91, 2.37, 187.06, -101, 568, 17925
523000, 1, 7, 59.9642490, 10.7346970, 0, 201.13, 337.02, 2.85, 181.81, -223, 441, 18366
524000, 1, 7, 59.9642110, 10.7347210, 0, 201.48, 337.18, 3.28, 175.76, -51, 384, 19041
525000, 1, 7, 59.9641720, 10.7347130, 0, 201.84, 337.05, 3.22, 174.8, -44, 473, 19086
526000, 1, 7, 59.9641340, 10.7347060, 0, 201.93, 336.61, 3.58, 170.64, -23, 376, 19575
527000, 1, 7, 59.9640850, 10.7346920, 0, 202.46, 335.51, 3.95, 166.66, -134, 436, 20090
528000, 1, 7, 59.9640270, 10.7346750, 0, 203.17, 333.95, 4.95, 173.93, 19, 192, 20415
529000, 1, 8, 59.9639820, 10.7346850, 0, 203.52, 334.43, 5.14, 174.35, -163, 212, 20698
530000, 1, 8, 59.9639360, 10.7346950, 0, 203.97, 334.88, 5.03, 172.94, -125, 282, 20709
531000, 1, 8, 59.9638900, 10.7347080, 0, 204.5, 335.31, 4.44, 169.86, -145, 508, 20775
532000, 1, 8, 59.9638520, 10.7347160, 0, 204.23, 335.76, 3.95, 181.12, -59, 688, 20812
533000, 1, 8, 59.9638060, 10.7347280, 0, 204.77, 335.62, 5.05, 177.38, -564, 385, 20692
534000, 1, 9, 59.9637490, 10.7347510, 0, 205.3, 335.53, 5.45, 173.41, -539, 24, 19923
535000, 1, 9, 59.9637070, 10.7347830, 0, 205.56, 335.95, 5.31, 152.16, -720, -95, 18905
536000, 1, 9, 59.9636610, 10.7348330, 0, 205.82, 336.33, 5.62, 143.59, -400, 13, 17689
537000, 1, 9, 59.9636230, 10.7348980, 0, 205.91, 336.63, 5.6, 131.31, -174, 264, 16805
538000, 1, 9, 59.9635890, 10.7349760, 0, 205.82, 336.9, 5.58, 127.87, -23, 411, 15905
539000, 1, 9, 59.9635580, 10.7350600, 0, 206.18, 337.24, 5.81, 121.66, 39, 459, 15818
540000, 1, 9, 59.9635310, 10.7351450, 0, 206.71, 337.68, 5.65, 122.33, -168, 538, 15496
541000, 1, 9, 59.9635090, 10.7352280, 0, 207.33, 338.2, 5.37, 120.36, -118, 616, 15298
542000, 1, 9, 59.9634820, 10.7353120, 0, 208.04, 338.73, 5.2, 118.85, -243, 567, 14450
543000, 1, 9, 59.9634630, 10.7353930, 0, 208.22, 339.29, 5.26, 120.36, -511, 605, 13059
544000, 1, 10, 59.9634360, 10.7354730, 0, 208.22, 339.91, 5.04, 121.14, -382, 619, 11712
545000, 1, 9, 59.9634090, 10.7355510, 0, 208.75, 340.48, 4.68, 118.45, -434, 650, 10224
546000, 1, 9, 59.9633900, 10.7356250, 0, 209.46, 341, 4.77, 115.19, -44, 646, 9026
547000, 1, 10, 59.9633870, 10.7357150, 0, 210.44, 341.49, 5.3, 110.9, -28, 493, 8040
548000, 1, 10, 59.9633790, 10.7358060, 0, 210.88, 341.96, 4.94, 106.31, 477, 557, 7817
549000, 1, 9, 59.9633710, 10.7358960, 0, 211.24, 342.36, 5.45, 104.38, 1135, 199, 8928
550000, 1, 9, 59.9633520, 10.7359950, 0, 210.79, 342.63, 5.9, 106.94, 1294, 91, 11155
551000, 1, 9, 59.9633220, 10.7360870, 0, 210.88, 342.9, 5.93, 129.49, 1237, 292, 14165
552000, 1, 9, 59.9632840, 10.7361510, 0, 210.7, 343.13, 5.67, 155.31, -261, 325, 15177
553000, 1, 9, 59.9632300, 10.7361860, 0, 210.53, 343.28, 6.36, 165.23, -173, 84, 15354
554000, 1, 9, 59.9631730, 10.7362160, 0, 210.7, 343.48, 6.29, 166.78, -251, -53, 15584
555000, 1, 9, 59.9631230, 10.7362400, 0, 210.79, 343.67, 5.86, 168.53, -98, 137, 15645
556000, 1, 9, 59.9630660, 10.7362600, 0, 210.62, 343.87, 6.39, 165.24, 77, -148, 15609
557000, 1, 7, 59.9630090, 10.7362860, 0, 210.26, 343.99, 6.56, 166.98, 259, -432, 15755
558000, 1, 7, 59.9629550, 10.7363130, 0, 209.64, 344.07, 5.59, 168.21, 1353, -466, 17343
559000, 1, 8, 59.9629140, 10.7363160, 0, 209.37, 344.12, 4.63, 192.12, 1940, -366, 20187
560000, 1, 7, 59.9628560, 10.7362800, 0, 209.46, 338.35, 4.25, 221.1, 1439, -24, 24176
561000, 1, 8, 59.9628220, 10.7362160, 0, 209.11, 335.41, 4.71, 251.24, 321, -269, 26501
562000, 1, 9, 59.9628110, 10.7361280, 0, 208.4, 335.41, 5.3, 264.41, 484, -692, 27183
563000, 1, 9, 59.9628110, 10.7360360, 0, 207.42, 335.29, 4.56, 271.9, 1075, -862, 29697
564000, 1, 8, 59.9628140, 10.7359630, 0, 206.71, 335.18, 3.35, 285.57, 694, -584, 31571
565000, 1, 8, 59.9628300, 10.7359100, 0, 206.44, 335.06, 3.98, 312.27, 218, 168, 33642
566000, 1, 8, 59.9630090, 10.7359650, 0, 206.44, 335.02, 5.14, 326.74, -343, -69, 33096
567000, 1, 8, 59.9630930, 10.7359250, 0, 206.35, 334.36, 5.04, 320.94, -819, -234, 32484
568000, 1, 8, 59.9631230, 10.7358630, 0, 206.09, 334.27, 5.5, 315.39, -472, -574, 30889
569000, 1, 8, 59.9631540, 10.7357900, 0, 205.82, 333.85, 5.07, 311.5, 610, 189, 30830
570000, 1, 7, 59.9631730, 10.7357190, 0, 206.09, 333.49, 4.11, 307.97, 525, -32, 32507
571000, 1, 8, 59.9631920, 10.7356600, 0, 206.26, 333.22, 3.25, 303.78, 599, 383, 34025
572000, 1, 9, 59.9632000, 10.7356230, 0, 206.26, 332.26, 2.09, 308.71, 352, 566, 35748
573000, 1, 9, 59.9632070, 10.7356200, 0, 206.26, 330.12, 1.4, 348.92, 87, 410, 577
574000, 1, 9, 59.9632000, 10.7356390, 0, 206.18, 326.74, 1.29, 1.17, -200, 388, 1005
575000, 1, 10, 59.9632070, 10.7357100, 0, 205.73, 320.97, 2.75, 3.03, -251, -51, 603
576000, 1, 10, 59.9632110, 10.7357840, 0, 205.48, 314.07, 2.51, 3.03, 16, -496, 272
577000, 1, 10, 59.9632380, 10.7358210, 0, 205.39, 309.57, 1.45, 5.48, -280, -785, 143
578000, 1, 10, 59.9632450, 10.7358710, 0, 205.48, 302.92, 0.01, 5.22, -515, -67, 82
579000, 1, 10, 59.9632530, 10.7359000, 0, 205.64, 298.25, 0, 5.25, -100, 150, 27
580000, 1, 10, 59.9632530, 10.7359430, 0, 205.56, 293.63, 0, 5.25, -268, 99, 0
581000, 1, 10, 59.9632450, 10.7359680, 0, 205.3, 291.46, 0, 5.25, -86, 14, 35984
582000, 1, 10, 59.9632450, 10.7359700, 0, 205.21, 291.34, 0, 5.25, 114, -5, 35976
583000, 1, 10, 59.9632450, 10.7359710, 0, 205.3, 291.25, 0, 5.25, 26, -4, 35983
584000, 1, 10, 59.9632450, 10.7359700, 0, 205.39, 290.96, 0, 5.25, 23, -19, 35975
585000, 1, 10, 59.9632530, 10.7359700, 0, 205.48, 290.84, 0, 5.25, -338, 5, 35977
586000, 1, 10, 59.9632530, 10.7359710, 0, 205.64, 290.71, 0.02, 5.25, -944, -24, 35907
587000, 1, 10, 59.9632530, 10.7359750, 0, 205.48, 290.62, 0.02, 5.25, 1335, -2, 35817
588000, 1, 10, 59.9632530, 10.7359810, 0, 205.12, 290.49, 0.25, 5.25, 2263, -17, 35789
589000, 1, 10, 59.9632530, 10.7359800, 0, 205.39, 290.37, 0.08, 5.25, -1058, -4, 35984
590000, 1, 10, 59.9632530, 10.7359800, 0, 205.48, 290.25, 0.09, 5.25, -582, 36, 35901
591000, 1, 10, 59.9632530, 10.7359770, 0, 205.56, 290.14, 0.07, 5.25, -1072, -5, 35875
592000, 1, 10, 59.9632530, 10.7359760, 0, 205.48, 290.08, 0.08, 306.88, -1049, 0, 35798
593000, 1, 10, 59.9632530, 10.7359760, 0, 205.39, 290.04, 0.05, 306.88, -1044, -3, 35741
594000, 1, 10, 59.9632530, 10.7359760, 0, 205.12, 290, 0.03, 306.88, -1044, -11, 35697
595000, 1, 10, 59.9632530, 10.7359750, 0, 205.21, 289.92, 0.02, 306.88, -1045, -20, 35658
596000, 1, 10, 59.9632530, 10.7359750, 0, 205.3, 289.87, 0.01, 306.88, -1046, -7, 35619
597000, 1, 10, 59.9632530, 10.7359750, 0, 205.39, 289.81, 0.02, 306.88, -1045, -25, 35595
598000, 1, 10, 59.9632530, 10.7359750, 0, 205.39, 289.72, 0.06, 306.88, -1047, -32, 35575
599000, 1, 10, 59.9632530, 10.7359750, 0, 205.39, 289.7, 0.03, 306.88, -1045, -30, 35554
600000, 1, 10, 59.9632530, 10.7359750, 0, 205.21, 289.68, 0.02, 306.88, -1048, -21, 35538
