time, voltage, current, dt, dah, dwh, useah, usewh, chgah, chgwh, t1, t2
1338740645237, 52.00, 3.50, 1292, 1.4356, 74.6489, 579.35, 30124.85, 118.88, 6402.93, 28, 22
1338740646044, 51.90, 4.10, 807, 0.7846, 40.7983, 580.14, 30165.65, 118.88, 6402.93, 28, 22
1338740646941, 52.00, 4.30, 897, 1.0216, 53.0202, 581.16, 30218.67, 118.88, 6402.93, 28, 22
1338740648151, 51.90, 4.30, 1210, 1.4453, 75.1544, 582.60, 30293.82, 118.88, 6402.93, 28, 22
1338740649029, 52.00, 4.40, 878, 1.0487, 54.4287, 583.65, 30348.25, 118.88, 6402.93, 28, 22
1338740649950, 52.00, 4.40, 921, 1.1257, 58.5347, 584.78, 30406.78, 118.88, 6402.93, 28, 22
1338740651155, 52.10, 4.20, 1205, 1.4728, 76.5844, 586.25, 30483.37, 118.88, 6402.93, 28, 22
1338740652039, 51.90, 4.00, 884, 1.0313, 53.7325, 587.28, 30537.10, 118.88, 6402.93, 28, 22
1338740652940, 52.00, 4.00, 901, 1.0011, 51.9577, 588.28, 30589.06, 118.88, 6402.93, 29, 22
1338740654140, 52.00, 4.00, 1200, 1.3333, 69.3333, 589.62, 30658.39, 118.88, 6402.93, 28, 22
1338740655017, 52.00, 3.70, 877, 0.9744, 50.6711, 590.59, 30709.06, 118.88, 6402.93, 28, 22
1338740655932, 52.00, 3.80, 915, 0.9404, 48.9017, 591.53, 30757.96, 118.88, 6402.93, 28, 22
1338740657135, 52.00, 3.60, 1203, 1.2698, 66.0313, 592.80, 30824.00, 118.88, 6402.93, 28, 22
1338740658046, 52.00, 4.40, 911, 0.9110, 47.3720, 593.71, 30871.37, 118.88, 6402.93, 34, 22
1338740658940, 51.90, 5.90, 894, 1.0927, 56.8187, 594.80, 30928.19, 118.88, 6402.93, 28, 22
1338740660134, 51.90, 6.20, 1194, 1.9568, 101.5597, 596.76, 31029.75, 118.88, 6402.93, 28, 22
1338740661046, 51.90, 6.80, 912, 1.5707, 81.5176, 598.33, 31111.26, 118.88, 6402.93, 28, 22
1338740661939, 52.20, 0.60, 893, 1.6868, 87.5438, 600.02, 31198.81, 118.88, 6402.93, 28, 22
1338740663149, 52.20, 0.20, 1210, 0.2017, 10.5270, 600.22, 31209.33, 118.88, 6402.93, 28, 23
1338740664058, 51.80, 8.90, 909, 0.0505, 2.6361, 600.27, 31211.97, 118.88, 6402.93, 28, 22
1338740664952, 51.50, 11.00, 894, 2.2102, 114.4866, 602.48, 31326.46, 118.88, 6402.93, 28, 22
1338740666151, 51.50, 11.00, 1199, 3.6636, 188.6760, 606.14, 31515.13, 118.88, 6402.93, 28, 22
1338740667044, 51.50, 10.90, 893, 2.7286, 140.5235, 608.87, 31655.66, 118.88, 6402.93, 28, 22
1338740667941, 51.90, 5.00, 897, 2.7159, 139.8697, 611.59, 31795.53, 118.88, 6402.93, 28, 22
1338740669149, 52.20, 0.30, 1208, 1.6778, 87.0767, 613.27, 31882.60, 118.88, 6402.93, 28, 22
1338740670100, 52.20, 0.20, 951, 0.0792, 4.1368, 613.35, 31886.74, 118.88, 6402.93, 28, 22
1338740670940, 52.30, 0.20, 840, 0.0467, 2.4360, 613.39, 31889.18, 118.88, 6402.93, 28, 22
1338740672151, 51.60, 10.70, 1211, 0.0673, 3.5186, 613.46, 31892.69, 118.88, 6402.93, 28, 22
1338740673036, 51.60, 11.20, 885, 2.6304, 135.7295, 616.09, 32028.42, 118.88, 6402.93, 28, 22
1338740673919, 51.50, 11.10, 883, 2.7471, 141.7509, 618.84, 32170.17, 118.88, 6402.93, 28, 22
1338740675139, 51.50, 11.40, 1220, 3.7617, 193.7258, 622.60, 32363.90, 118.88, 6402.93, 28, 22
1338740676060, 51.40, 10.90, 921, 2.9165, 150.1998, 625.51, 32514.10, 118.88, 6402.93, 29, 22
1338740676950, 51.50, 11.10, 890, 2.6947, 138.5087, 628.21, 32652.61, 118.88, 6402.93, 28, 22
1338740678136, 51.50, 11.20, 1186, 3.6568, 188.3269, 631.87, 32840.94, 118.88, 6402.93, 28, 23
1338740679044, 51.50, 11.20, 908, 2.8249, 145.4818, 634.69, 32986.42, 118.88, 6402.93, 28, 23
1338740679928, 51.60, 11.10, 884, 2.7502, 141.6364, 637.44, 33128.05, 118.88, 6402.93, 28, 22
1338740681127, 51.50, 11.10, 1199, 3.6969, 190.7609, 641.14, 33318.81, 118.88, 6402.93, 29, 22
1338740682034, 51.50, 11.50, 907, 2.7966, 144.0240, 643.93, 33462.84, 118.88, 6402.93, 28, 22
1338740682956, 51.40, 11.00, 922, 2.9453, 151.6818, 646.88, 33614.52, 118.88, 6402.93, 28, 22
1338740684170, 51.50, 11.20, 1214, 3.7094, 190.6654, 650.59, 33805.19, 118.88, 6402.93, 28, 22
1338740685030, 51.40, 10.90, 860, 2.6756, 137.7911, 653.27, 33942.98, 118.88, 6402.93, 28, 22
1338740685916, 51.40, 11.10, 886, 2.6826, 137.8862, 655.95, 34080.86, 118.88, 6402.93, 28, 22
1338740687122, 51.40, 10.00, 1206, 3.7185, 191.1309, 659.67, 34271.99, 118.88, 6402.93, 28, 22
1338740688037, 51.60, 7.30, 915, 2.5417, 130.6417, 662.21, 34402.64, 118.88, 6402.93, 28, 22
1338740688953, 51.60, 6.00, 916, 1.8574, 95.8441, 664.07, 34498.48, 118.88, 6402.93, 28, 22
1338740690151, 51.80, 7.10, 1198, 1.9967, 103.0280, 666.06, 34601.51, 118.88, 6402.93, 29, 22
1338740691024, 51.60, 8.50, 873, 1.7218, 89.1866, 667.78, 34690.69, 118.88, 6402.93, 29, 22
1338740691907, 51.50, 10.10, 883, 2.0849, 107.5788, 669.87, 34798.27, 118.88, 6402.93, 29, 22
1338740693125, 51.40, 10.90, 1218, 3.4172, 175.9841, 673.29, 34974.26, 118.88, 6402.93, 29, 22
1338740694027, 51.40, 10.80, 902, 2.7311, 140.3763, 676.02, 35114.63, 118.88, 6402.93, 30, 22
1338740695009, 51.40, 10.50, 982, 2.9460, 151.4244, 678.96, 35266.06, 118.88, 6402.93, 30, 22
1338740696120, 51.50, 9.80, 1111, 3.2404, 166.5574, 682.20, 35432.62, 118.88, 6402.93, 29, 22
1338740697041, 51.50, 9.50, 921, 2.5072, 129.1191, 684.71, 35561.73, 118.88, 6402.93, 29, 22
1338740697921, 51.40, 9.60, 880, 2.3222, 119.5944, 687.03, 35681.33, 118.88, 6402.93, 29, 22
1338740699167, 51.50, 10.30, 1246, 3.3227, 170.7851, 690.36, 35852.11, 118.88, 6402.93, 29, 22
1338740700047, 51.40, 10.70, 880, 2.5178, 129.6656, 692.87, 35981.78, 118.88, 6402.93, 29, 23
1338740700936, 51.30, 10.10, 889, 2.6423, 135.8145, 695.52, 36117.59, 118.88, 6402.93, 30, 22
1338740702136, 51.60, 8.00, 1200, 3.3667, 172.7100, 698.88, 36290.30, 118.88, 6402.93, 29, 22
1338740703034, 51.60, 5.40, 898, 1.9956, 102.9707, 700.88, 36393.27, 118.88, 6402.93, 29, 22
1338740703916, 51.70, 4.10, 882, 1.3230, 68.2668, 702.20, 36461.54, 118.88, 6402.93, 29, 22
1338740705128, 52.00, 1.50, 1212, 1.3803, 71.3632, 703.58, 36532.90, 118.88, 6402.93, 29, 23
1338740706029, 52.00, 1.50, 901, 0.3754, 19.5217, 703.96, 36552.43, 118.88, 6402.93, 32, 22
1338740706932, 52.00, 1.20, 903, 0.3762, 19.5650, 704.33, 36571.99, 118.88, 6402.93, 30, 22
1338740708129, 52.20, 0.00, 1197, 0.3990, 20.7480, 704.73, 36592.74, 118.88, 6402.93, 30, 22
1338740709060, 52.20, 0.00, 931, 0.0000, 0.0000, 704.73, 36592.74, 118.88, 6402.93, 30, 22
1338740709938, 52.20, 0.10, 878, 0.0000, 0.0000, 704.73, 36592.74, 118.88, 6402.93, 29, 23
1338740711150, 52.20, 0.20, 1212, 0.0337, 1.7574, 704.77, 36594.50, 118.88, 6402.93, 29, 22
1338740712031, 52.20, 0.20, 881, 0.0489, 2.5549, 704.81, 36597.05, 118.88, 6402.93, 29, 22
1338740712936, 52.30, 0.20, 905, 0.0503, 2.6245, 704.86, 36599.68, 118.88, 6402.93, 29, 22
1338740714144, 52.30, 0.10, 1208, 0.0671, 3.5099, 704.93, 36603.19, 118.88, 6402.93, 29, 22
1338740715029, 52.30, 0.20, 885, 0.0246, 1.2857, 704.96, 36604.47, 118.88, 6402.93, 29, 22
1338740715947, 52.20, 0.20, 918, 0.0510, 2.6673, 705.01, 36607.14, 118.88, 6402.93, 29, 22
1338740717156, 52.30, 0.20, 1209, 0.0672, 3.5061, 705.07, 36610.65, 118.88, 6402.93, 29, 23
1338740718032, 52.40, 0.20, 876, 0.0487, 2.5453, 705.12, 36613.19, 118.88, 6402.93, 29, 22
1338740718938, 52.40, 0.20, 906, 0.0503, 2.6375, 705.17, 36615.83, 118.88, 6402.93, 29, 22
1338740720138, 52.40, 0.20, 1200, 0.0667, 3.4933, 705.24, 36619.32, 118.88, 6402.93, 30, 22
1338740721029, 52.30, 0.20, 891, 0.0495, 2.5938, 705.29, 36621.92, 118.88, 6402.93, 30, 22
1338740721925, 52.30, 0.20, 896, 0.0498, 2.6034, 705.34, 36624.52, 118.88, 6402.93, 29, 22
1338740723142, 52.30, 0.20, 1217, 0.0676, 3.5361, 705.41, 36628.05, 118.88, 6402.93, 29, 22
1338740724030, 52.40, 0.20, 888, 0.0493, 2.5801, 705.46, 36630.63, 118.88, 6402.93, 30, 23
1338740724948, 52.40, 0.20, 918, 0.0510, 2.6724, 705.51, 36633.31, 118.88, 6402.93, 30, 23
1338740726164, 52.40, 0.20, 1216, 0.0676, 3.5399, 705.57, 36636.85, 118.88, 6402.93, 29, 22
1338740727027, 52.40, 0.20, 863, 0.0479, 2.5123, 705.62, 36639.36, 118.88, 6402.93, 29, 22
1338740727928, 52.30, 0.20, 901, 0.0501, 2.6229, 705.67, 36641.98, 118.88, 6402.93, 29, 22
1338740729122, 52.40, 0.20, 1194, 0.0663, 3.4692, 705.74, 36645.45, 118.88, 6402.93, 29, 22
1338740730031, 52.40, 0.20, 909, 0.0505, 2.6462, 705.79, 36648.10, 118.88, 6402.93, 29, 22
1338740730968, 52.40, 0.20, 937, 0.0521, 2.7277, 705.84, 36650.83, 118.88, 6402.93, 29, 22
1338740732167, 52.40, 0.20, 1199, 0.0666, 3.4904, 705.91, 36654.32, 118.88, 6402.93, 29, 23
1338740733044, 52.40, 0.20, 877, 0.0487, 2.5530, 705.96, 36656.87, 118.88, 6402.93, 29, 23
1338740733940, 52.50, 0.20, 896, 0.0498, 2.6084, 706.01, 36659.48, 118.88, 6402.93, 29, 22
1338740735118, 52.40, 0.20, 1178, 0.0654, 3.4358, 706.07, 36662.91, 118.88, 6402.93, 29, 23
1338740736026, 52.50, 0.20, 908, 0.0504, 2.6433, 706.12, 36665.56, 118.88, 6402.93, 29, 22
