time, fix, sats, latitute, longitude, sonar, alt, gps_alt, speed, CRS, roll, pitch, yaw
0, 1, 6, 59.9631920, 10.7360070, 0, 207.95, 204.53, 0.02, 111.97, -953, 51, 17243
100, 1, 6, 59.9631920, 10.7360070, 0, 207.95, 204.53, 0.02, 111.97, -960, 50, 17242
200, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.53, 0.04, 111.97, -965, 48, 17238
300, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.53, 0.04, 111.97, -961, 47, 17234
400, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.53, 0.03, 111.97, -955, 48, 17232
500, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.53, 0.03, 111.97, -959, 48, 17231
600, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.53, 0.03, 111.97, -965, 49, 17228
700, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.53, 0.02, 111.97, -963, 49, 17224
800, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.53, 0.02, 111.97, -957, 50, 17222
900, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.53, 0.01, 111.97, -958, 52, 17221
1000, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.53, 0.01, 111.97, -965, 53, 17219
1100, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.53, 0.01, 111.97, -964, 54, 17216
1200, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.53, 0.01, 111.97, -965, 55, 17217
1300, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.53, 0.01, 111.97, -966, 55, 17214
1400, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.53, 0, 111.97, -961, 56, 17211
1500, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.53, 0, 111.97, -959, 57, 17213
1600, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.53, 0, 111.97, -967, 56, 17213
1700, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.52, 0.04, 111.97, -968, 54, 17210
1800, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.52, 0.04, 111.97, -960, 50, 17210
1900, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.52, 0.06, 111.97, -958, 48, 17212
2000, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.52, 0.06, 111.97, -968, 44, 17211
2100, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.52, 0.06, 111.97, -966, 44, 17208
2200, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.52, 0.02, 111.97, -960, 46, 17207
2300, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.52, 0.02, 111.97, -959, 47, 17206
2400, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.51, 0.01, 111.97, -965, 46, 17204
2500, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.51, 0.01, 111.97, -965, 49, 17203
2600, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.51, 0.01, 111.97, -961, 54, 17201
2700, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.51, 0.02, 111.97, -961, 53, 17200
2800, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.51, 0.02, 111.97, -964, 51, 17197
2900, 1, 7, 59.9631920, 10.7360070, 0, 208.31, 204.5, 0.04, 111.97, -963, 46, 17194
3000, 1, 7, 59.9631920, 10.7360070, 0, 208.31, 204.5, 0.04, 111.97, -958, 50, 17194
3100, 1, 7, 59.9631920, 10.7360070, 0, 208.31, 204.5, 0.04, 111.97, -960, 50, 17192
3200, 1, 7, 59.9631920, 10.7360070, 0, 208.31, 204.5, 0.01, 111.97, -964, 49, 17188
3300, 1, 7, 59.9631920, 10.7360070, 0, 208.31, 204.5, 0.01, 111.97, -955, 45, 17185
3400, 1, 7, 59.9631920, 10.7360070, 0, 208.31, 204.5, 0.02, 111.97, -953, 44, 17187
3500, 1, 7, 59.9631920, 10.7360070, 0, 208.31, 204.5, 0.02, 111.97, -956, 47, 17189
3600, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.5, 0.02, 111.97, -961, 50, 17189
3700, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.5, 0.02, 111.97, -962, 50, 17187
3800, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.5, 0.02, 111.97, -957, 47, 17188
3900, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.5, 0.05, 111.97, -956, 39, 17186
4000, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.5, 0.05, 111.97, -954, 34, 17188
4100, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.5, 0.05, 111.97, -954, 35, 17189
4200, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.5, 0.03, 111.97, -956, 38, 17188
4300, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.5, 0.03, 111.97, -958, 44, 17190
4400, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.49, 0.01, 111.97, -958, 49, 17188
4500, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.49, 0.01, 111.97, -961, 49, 17186
4600, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.49, 0.01, 111.97, -957, 47, 17185
4700, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.49, 0.05, 111.97, -957, 46, 17185
4800, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.49, 0.05, 111.97, -961, 47, 17185
4900, 1, 7, 59.9631920, 10.7360070, 0, 207.95, 204.49, 0.03, 111.97, -962, 49, 17183
5000, 1, 7, 59.9631920, 10.7360070, 0, 207.95, 204.49, 0.03, 111.97, -960, 49, 17183
5100, 1, 7, 59.9631920, 10.7360070, 0, 207.95, 204.49, 0.03, 111.97, -959, 48, 17181
5200, 1, 7, 59.9631920, 10.7360070, 0, 207.95, 204.49, 0, 111.97, -958, 53, 17182
5300, 1, 7, 59.9631920, 10.7360070, 0, 207.95, 204.49, 0, 111.97, -957, 59, 17180
5400, 1, 7, 59.9631920, 10.7360070, 0, 207.95, 204.5, 0, 111.97, -963, 59, 17177
5500, 1, 7, 59.9631920, 10.7360070, 0, 207.95, 204.5, 0, 111.97, -961, 60, 17179
5600, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.5, 0, 111.97, -957, 59, 17178
5700, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.5, 0.04, 111.97, -963, 56, 17177
5800, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.5, 0.04, 111.97, -967, 54, 17177
5900, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.49, 0.03, 111.97, -965, 53, 17175
6000, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.49, 0.03, 111.97, -961, 52, 17173
6100, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.49, 0.03, 111.97, -959, 53, 17174
6200, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.49, 0.01, 111.97, -964, 55, 17173
6300, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.49, 0.01, 111.97, -966, 53, 17170
6400, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.49, 0.05, 111.97, -961, 49, 17170
6500, 1, 7, 59.9631920, 10.7360070, 0, 208.04, 204.49, 0.05, 111.97, -959, 47, 17171
6600, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.49, 0.05, 111.97, -964, 45, 17170
6700, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.49, 0.04, 111.97, -966, 44, 17169
6800, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.49, 0.04, 111.97, -960, 43, 17169
6900, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.49, 0.04, 111.97, -967, 40, 17173
7000, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.49, 0.04, 111.97, -963, 44, 17176
7100, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.49, 0.04, 111.97, -947, 46, 17174
7200, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.5, 0.01, 111.97, -916, 51, 17193
7300, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.5, 0.01, 111.97, -918, 45, 17217
7400, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.5, 0.04, 111.97, -901, 29, 17229
7500, 1, 7, 59.9631920, 10.7360070, 0, 208.13, 204.5, 0.04, 111.97, -788, 18, 17230
7600, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.5, 0.04, 111.97, -595, 19, 17240
7700, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.5, 0.1, 111.97, -399, 25, 17246
7800, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.5, 0.1, 111.97, -287, 39, 17279
7900, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.5, 0.1, 111.97, -238, 52, 17297
8000, 1, 7, 59.9631920, 10.7360070, 0, 208.22, 204.5, 0.17, 111.97, -219, 57, 17307
8100, 1, 7, 59.9631920, 10.7360070, 0, 208.31, 204.5, 0.17, 111.97, -208, 59, 17297
8200, 1, 7, 59.9631920, 10.7360050, 0, 208.31, 204.49, 0.14, 111.97, -184, 54, 17284
8300, 1, 7, 59.9631920, 10.7360050, 0, 208.31, 204.49, 0.14, 111.97, -159, 46, 17279
8400, 1, 7, 59.9631920, 10.7360050, 0, 208.22, 204.49, 0.14, 111.97, -152, 42, 17272
8500, 1, 7, 59.9631920, 10.7360050, 0, 208.22, 204.49, 0.14, 111.97, -145, 37, 17266
8600, 1, 7, 59.9631920, 10.7360050, 0, 208.22, 204.49, 0.14, 111.97, -149, 34, 17256
8700, 1, 7, 59.9631920, 10.7360050, 0, 208.22, 204.49, 0.08, 111.97, -155, 36, 17252
8800, 1, 7, 59.9631920, 10.7360050, 0, 208.22, 204.49, 0.08, 111.97, -165, 40, 17241
8900, 1, 7, 59.9631920, 10.7360050, 0, 208.22, 204.49, 0.08, 111.97, -174, 50, 17234
9000, 1, 7, 59.9631920, 10.7360030, 0, 208.22, 204.49, 0.03, 111.97, -178, 61, 17226
9100, 1, 7, 59.9631920, 10.7360030, 0, 208.22, 204.49, 0.03, 111.97, -179, 69, 17225
9200, 1, 7, 59.9631920, 10.7360030, 0, 208.22, 204.49, 0.05, 111.97, -175, 69, 17220
9300, 1, 7, 59.9631920, 10.7360030, 0, 208.31, 204.49, 0.05, 111.97, -174, 66, 17217
9400, 1, 7, 59.9631920, 10.7360030, 0, 208.31, 204.49, 0.05, 111.97, -182, 61, 17214
9500, 1, 7, 59.9631920, 10.7360030, 0, 208.31, 204.48, 0.1, 111.97, -193, 56, 17210
9600, 1, 7, 59.9631920, 10.7360030, 0, 208.31, 204.48, 0.1, 111.97, -203, 54, 17202
9700, 1, 7, 59.9631920, 10.7360030, 0, 208.31, 204.48, 0.11, 111.97, -208, 57, 17196
9800, 1, 7, 59.9631920, 10.7360030, 0, 208.31, 204.48, 0.11, 111.97, -216, 58, 17192
9900, 1, 7, 59.9631920, 10.7360030, 0, 208.31, 204.48, 0.11, 111.97, -231, 57, 17187
10000, 1, 7, 59.9631920, 10.7360030, 0, 208.22, 204.47, 0.09, 111.97, -238, 54, 17184
10100, 1, 7, 59.9631920, 10.7360030, 0, 208.22, 204.47, 0.09, 111.97, -240, 54, 17179
10200, 1, 7, 59.9631920, 10.7360050, 0, 208.22, 204.46, 0.05, 111.97, -233, 58, 17176
10300, 1, 7, 59.9631920, 10.7360050, 0, 208.13, 204.46, 0.05, 111.97, -233, 65, 17175
10400, 1, 7, 59.9631920, 10.7360050, 0, 208.04, 204.46, 0.05, 111.97, -239, 69, 17181
10500, 1, 7, 59.9631920, 10.7360050, 0, 208.04, 204.46, 0.04, 111.97, -243, 69, 17200
10600, 1, 7, 59.9631920, 10.7360050, 0, 207.95, 204.46, 0.04, 111.97, -145, 72, 17200
10700, 1, 7, 59.9631920, 10.7360050, 0, 207.95, 204.46, 0, 111.97, 103, 79, 17220
10800, 1, 7, 59.9631920, 10.7360050, 0, 207.95, 204.46, 0, 111.97, 492, 85, 17239
10900, 1, 7, 59.9631920, 10.7360050, 0, 207.95, 204.46, 0, 111.97, 1019, 79, 17265
11000, 1, 7, 59.9631920, 10.7360050, 0, 207.95, 204.46, 0.2, 111.97, 1705, 64, 17276
11100, 1, 7, 59.9631920, 10.7360050, 0, 207.95, 204.46, 0.2, 111.97, 2392, 53, 17280
11200, 1, 7, 59.9631920, 10.7360030, 0, 207.95, 204.45, 0.49, 226.75, 2872, 35, 17278
11300, 1, 7, 59.9631920, 10.7360030, 0, 207.95, 204.45, 0.49, 226.75, 3112, 13, 17283
11400, 1, 7, 59.9631920, 10.7360030, 0, 207.95, 204.45, 0.49, 226.75, 3146, -14, 17258
11500, 1, 7, 59.9631880, 10.7360050, 0, 207.95, 204.45, 1.33, 221.56, 2994, -76, 17230
11600, 1, 7, 59.9631880, 10.7360050, 0, 207.95, 204.45, 1.33, 221.56, 2678, -106, 17176
11700, 1, 7, 59.9631880, 10.7360050, 0, 207.95, 204.44, 0.59, 213.95, 2186, -83, 17128
11800, 1, 7, 59.9631880, 10.7360050, 0, 208.04, 204.44, 0.59, 213.95, 1602, -50, 17071
11900, 1, 7, 59.9631880, 10.7360050, 0, 208.13, 204.44, 0.59, 213.95, 1018, -15, 17033
12000, 1, 7, 59.9631880, 10.7360070, 0, 208.13, 204.42, 0.38, 92.42, 452, 25, 17015
12100, 1, 7, 59.9631880, 10.7360070, 0, 208.22, 204.42, 0.38, 92.42, 20, 42, 16997
12200, 1, 7, 59.9631880, 10.7360080, 0, 208.13, 204.43, 0.54, 94.24, -251, 40, 16978
12300, 1, 7, 59.9631880, 10.7360080, 0, 208.13, 204.43, 0.54, 94.24, -368, 37, 16969
12400, 1, 7, 59.9631880, 10.7360080, 0, 208.13, 204.43, 0.54, 94.24, -336, 37, 16967
12500, 1, 7, 59.9631880, 10.7360100, 0, 208.04, 204.43, 0.62, 93.04, -250, 40, 16983
12600, 1, 7, 59.9631880, 10.7360100, 0, 208.13, 204.43, 0.62, 93.04, -166, 40, 16996
12700, 1, 7, 59.9631880, 10.7360120, 0, 208.13, 204.43, 0.7, 90.96, -123, 33, 17006
12800, 1, 7, 59.9631880, 10.7360120, 0, 208.13, 204.43, 0.7, 90.96, -87, 22, 17014
12900, 1, 7, 59.9631880, 10.7360120, 0, 208.13, 204.43, 0.7, 90.96, -65, 9, 17024
13000, 1, 7, 59.9631880, 10.7360160, 0, 208.13, 204.43, 0.73, 91.09, -48, 0, 17025
13100, 1, 7, 59.9631880, 10.7360160, 0, 208.13, 204.43, 0.73, 91.09, -5, -6, 17033
13200, 1, 7, 59.9631880, 10.7360200, 0, 208.13, 204.43, 0.88, 89.66, 16, -14, 17036
13300, 1, 7, 59.9631880, 10.7360200, 0, 208.13, 204.43, 0.88, 89.66, 17, -24, 17038
13400, 1, 7, 59.9631880, 10.7360200, 0, 208.13, 204.43, 0.88, 89.66, 20, -39, 17044
13500, 1, 7, 59.9631880, 10.7360230, 0, 208.13, 204.42, 0.9, 88.94, 26, -50, 17034
13600, 1, 7, 59.9631880, 10.7360230, 0, 208.13, 204.42, 0.9, 88.94, 60, -48, 17041
13700, 1, 7, 59.9631880, 10.7360280, 0, 208.13, 204.42, 0.8, 89.2, 76, -33, 17033
13800, 1, 7, 59.9631880, 10.7360280, 0, 208.22, 204.42, 0.8, 89.2, 58, -18, 17027
13900, 1, 7, 59.9631880, 10.7360280, 0, 208.22, 204.42, 0.8, 89.2, 23, -3, 17020
14000, 1, 7, 59.9631880, 10.7360320, 0, 208.22, 204.41, 0.61, 96.53, -35, 15, 17025
14100, 1, 7, 59.9631880, 10.7360320, 0, 208.22, 204.41, 0.61, 96.53, -94, 34, 17020
14200, 1, 7, 59.9631880, 10.7360350, 0, 208.31, 204.41, 0.46, 102.84, -160, 55, 17008
14300, 1, 7, 59.9631880, 10.7360350, 0, 208.31, 204.41, 0.46, 102.84, -171, 74, 17005
14400, 1, 7, 59.9631880, 10.7360350, 0, 208.31, 204.41, 0.46, 102.84, -204, 92, 17001
14500, 1, 7, 59.9631880, 10.7360360, 0, 208.31, 204.4, 0.43, 106.81, -205, 115, 17004
14600, 1, 7, 59.9631880, 10.7360360, 0, 208.31, 204.4, 0.43, 106.81, -240, 139, 17003
14700, 1, 7, 59.9631880, 10.7360380, 0, 208.31, 204.4, 0.31, 133.35, -236, 157, 17003
14800, 1, 7, 59.9631880, 10.7360380, 0, 208.31, 204.4, 0.31, 133.35, -174, 162, 16984
14900, 1, 7, 59.9631880, 10.7360380, 0, 208.31, 204.4, 0.31, 133.35, -95, 172, 17004
15000, 1, 7, 59.9631880, 10.7360400, 0, 208.31, 204.4, 0.29, 133.35, -13, 177, 16994
15100, 1, 7, 59.9631880, 10.7360400, 0, 208.31, 204.4, 0.29, 133.35, 67, 179, 17006
15200, 1, 7, 59.9631880, 10.7360400, 0, 208.22, 204.4, 0.3, 159.74, 76, 180, 16996
15300, 1, 7, 59.9631880, 10.7360400, 0, 208.22, 204.4, 0.3, 159.74, 57, 178, 16990
15400, 1, 7, 59.9631880, 10.7360400, 0, 208.31, 204.4, 0.3, 159.74, 46, 179, 16987
15500, 1, 7, 59.9631880, 10.7360400, 0, 208.31, 204.39, 0.3, 159.74, -9, 178, 16972
15600, 1, 7, 59.9631880, 10.7360400, 0, 208.31, 204.39, 0.3, 159.74, -21, 180, 16966
15700, 1, 7, 59.9631880, 10.7360380, 0, 208.31, 204.43, 0.26, 159.74, -60, 182, 16943
15800, 1, 7, 59.9631880, 10.7360380, 0, 208.4, 204.43, 0.26, 159.74, -139, 185, 16936
15900, 1, 7, 59.9631880, 10.7360380, 0, 208.4, 204.43, 0.26, 159.74, -224, 203, 16946
16000, 1, 7, 59.9631880, 10.7360380, 0, 208.4, 204.47, 0.23, 159.74, -485, 194, 16934
16100, 1, 7, 59.9631880, 10.7360380, 0, 208.4, 204.47, 0.23, 159.74, -702, 152, 16939
16200, 1, 7, 59.9631730, 10.7360520, 0, 208.4, 204.54, 0.6, 156.54, -847, 81, 16879
16300, 1, 7, 59.9631730, 10.7360520, 0, 208.4, 204.54, 0.6, 156.54, -887, 32, 16930
16400, 1, 7, 59.9631730, 10.7360520, 0, 208.31, 204.54, 0.6, 156.54, -934, -3, 16888
16500, 1, 7, 59.9631730, 10.7360550, 0, 208.31, 204.54, 0.57, 154.14, -938, 8, 16932
16600, 1, 7, 59.9631730, 10.7360550, 0, 208.22, 204.54, 0.57, 154.14, -909, 2, 16927
16700, 1, 7, 59.9631730, 10.7360560, 0, 208.13, 204.54, 0.35, 153.31, -944, 13, 16931
16800, 1, 7, 59.9631730, 10.7360560, 0, 208.04, 204.54, 0.35, 153.31, -930, 35, 16966
16900, 1, 7, 59.9631730, 10.7360560, 0, 207.95, 204.54, 0.35, 153.31, -980, 28, 16939
17000, 1, 7, 59.9631690, 10.7360560, 0, 207.95, 204.54, 0.34, 146.16, -926, 53, 16959
17100, 1, 7, 59.9631690, 10.7360560, 0, 207.95, 204.54, 0.34, 146.16, -889, 51, 16968
17200, 1, 7, 59.9631690, 10.7360570, 0, 207.95, 204.53, 0.3, 146.16, -931, 62, 16990
17300, 1, 7, 59.9631690, 10.7360570, 0, 207.86, 204.53, 0.3, 146.16, -971, 78, 16993
17400, 1, 7, 59.9631690, 10.7360570, 0, 207.86, 204.53, 0.3, 146.16, -954, 73, 16989
17500, 1, 7, 59.9631690, 10.7360570, 0, 207.86, 204.53, 0.22, 146.16, -919, 88, 16995
17600, 1, 7, 59.9631690, 10.7360570, 0, 207.95, 204.53, 0.22, 146.16, -886, 102, 17010
17700, 1, 7, 59.9631690, 10.7360600, 0, 208.04, 204.52, 0.18, 146.16, -855, 105, 17006
17800, 1, 7, 59.9631690, 10.7360600, 0, 208.04, 204.52, 0.18, 146.16, -755, 117, 17026
17900, 1, 7, 59.9631690, 10.7360600, 0, 208.04, 204.52, 0.18, 146.16, -617, 118, 17017
18000, 1, 7, 59.9631690, 10.7360600, 0, 208.04, 204.52, 0.09, 146.16, -411, 126, 17033
18100, 1, 7, 59.9631690, 10.7360600, 0, 208.04, 204.52, 0.09, 146.16, -246, 126, 17033
18200, 1, 7, 59.9631690, 10.7360570, 0, 208.04, 204.5, 0.12, 146.16, -101, 128, 17062
18300, 1, 7, 59.9631690, 10.7360570, 0, 208.04, 204.5, 0.12, 146.16, 90, 126, 17048
18400, 1, 7, 59.9631690, 10.7360570, 0, 208.04, 204.5, 0.12, 146.16, 336, 121, 17044
18500, 1, 7, 59.9631690, 10.7360560, 0, 208.04, 204.51, 0.16, 146.16, 542, 107, 17065
18600, 1, 7, 59.9631690, 10.7360560, 0, 208.13, 204.51, 0.16, 146.16, 631, 110, 17046
18700, 1, 7, 59.9631690, 10.7360530, 0, 208.13, 204.51, 0.19, 146.16, 677, 96, 17052
18800, 1, 7, 59.9631690, 10.7360530, 0, 208.13, 204.51, 0.19, 146.16, 720, 87, 17015
18900, 1, 7, 59.9631690, 10.7360530, 0, 208.13, 204.51, 0.19, 146.16, 721, 78, 17006
19000, 1, 7, 59.9631730, 10.7360500, 0, 208.13, 204.37, 0.2, 146.16, 683, 80, 17008
19100, 1, 7, 59.9631730, 10.7360500, 0, 208.13, 204.37, 0.2, 146.16, 561, 72, 16959
19200, 1, 7, 59.9631730, 10.7360500, 0, 208.13, 204.35, 0.17, 146.16, 561, 70, 16955
19300, 1, 7, 59.9631730, 10.7360500, 0, 208.13, 204.35, 0.17, 146.16, 633, 73, 16940
19400, 1, 7, 59.9631730, 10.7360500, 0, 208.13, 204.35, 0.17, 146.16, 576, 59, 16927
19500, 1, 7, 59.9631730, 10.7360500, 0, 208.13, 204.32, 0.18, 146.16, 645, 72, 16929
19600, 1, 7, 59.9631730, 10.7360500, 0, 208.13, 204.32, 0.18, 146.16, 683, 75, 16896
19700, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.27, 0.16, 146.16, 726, 69, 16909
19800, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.27, 0.16, 146.16, 698, 75, 16894
19900, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.27, 0.16, 146.16, 678, 67, 16878
20000, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.22, 0.14, 146.16, 653, 65, 16863
20100, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.22, 0.14, 146.16, 642, 70, 16868
20200, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.17, 0.13, 146.16, 621, 74, 16847
20300, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.17, 0.13, 146.16, 630, 62, 16839
20400, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.17, 0.13, 146.16, 617, 48, 16863
20500, 1, 7, 59.9631690, 10.7360520, 0, 208.22, 204.11, 0.13, 146.16, 555, 50, 16814
20600, 1, 7, 59.9631690, 10.7360520, 0, 208.31, 204.11, 0.13, 146.16, 654, 71, 16811
20700, 1, 7, 59.9631690, 10.7360520, 0, 208.31, 204.11, 0.09, 146.16, 691, 66, 16818
20800, 1, 7, 59.9631690, 10.7360520, 0, 208.31, 204.11, 0.09, 146.16, 612, 64, 16807
20900, 1, 7, 59.9631690, 10.7360520, 0, 208.31, 204.11, 0.09, 146.16, 576, 79, 16799
21000, 1, 7, 59.9631690, 10.7360520, 0, 208.31, 204.1, 0.06, 146.16, 494, 80, 16790
21100, 1, 7, 59.9631690, 10.7360520, 0, 208.22, 204.1, 0.06, 146.16, 436, 69, 16783
21200, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.09, 0.08, 146.16, 442, 75, 16769
21300, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.09, 0.08, 146.16, 497, 72, 16762
21400, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.09, 0.08, 146.16, 587, 71, 16772
21500, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.09, 0.09, 146.16, 624, 70, 16750
21600, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.09, 0.09, 146.16, 686, 76, 16747
21700, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.08, 0.09, 146.16, 710, 71, 16759
21800, 1, 7, 59.9631690, 10.7360500, 0, 208.31, 204.08, 0.09, 146.16, 667, 65, 16740
21900, 1, 7, 59.9631690, 10.7360500, 0, 208.31, 204.08, 0.09, 146.16, 651, 66, 16738
22000, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.08, 0.09, 146.16, 645, 70, 16720
22100, 1, 7, 59.9631690, 10.7360500, 0, 208.31, 204.08, 0.09, 146.16, 589, 84, 16707
22200, 1, 7, 59.9631690, 10.7360500, 0, 208.31, 204.08, 0.08, 146.16, 520, 107, 16700
22300, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.08, 0.08, 146.16, 364, 136, 16682
22400, 1, 7, 59.9631690, 10.7360500, 0, 208.22, 204.08, 0.08, 146.16, 183, 155, 16700
22500, 1, 7, 59.9631690, 10.7360500, 0, 208.13, 204.08, 0.07, 146.16, -144, 157, 16684
22600, 1, 7, 59.9631690, 10.7360500, 0, 208.13, 204.08, 0.07, 146.16, -417, 149, 16698
22700, 1, 7, 59.9631690, 10.7360500, 0, 208.13, 204.08, 0.18, 146.16, -671, 118, 16672
22800, 1, 7, 59.9631690, 10.7360500, 0, 208.13, 204.08, 0.18, 146.16, -803, 92, 16670
22900, 1, 7, 59.9631690, 10.7360500, 0, 208.13, 204.08, 0.18, 146.16, -864, 79, 16679
23000, 1, 7, 59.9631690, 10.7360520, 0, 208.13, 204.07, 0.18, 146.16, -1005, 73, 16698
23100, 1, 7, 59.9631690, 10.7360520, 0, 208.04, 204.07, 0.18, 146.16, -1125, 75, 16723
23200, 1, 7, 59.9631690, 10.7360520, 0, 208.04, 204.07, 0.12, 146.16, -1216, 71, 16697
23300, 1, 7, 59.9631690, 10.7360520, 0, 207.95, 204.07, 0.12, 146.16, -1218, 74, 16726
23400, 1, 7, 59.9631690, 10.7360520, 0, 207.95, 204.07, 0.12, 146.16, -1215, 97, 16723
23500, 1, 7, 59.9631690, 10.7360520, 0, 207.86, 204.07, 0.1, 146.16, -1245, 95, 16736
23600, 1, 7, 59.9631690, 10.7360520, 0, 207.86, 204.07, 0.1, 146.16, -1198, 31, 16770
23700, 1, 7, 59.9631690, 10.7360530, 0, 207.95, 204.06, 0.16, 146.16, -1214, -25, 16750
23800, 1, 7, 59.9631690, 10.7360530, 0, 208.04, 204.06, 0.16, 146.16, -1166, -1, 16792
23900, 1, 7, 59.9631690, 10.7360530, 0, 208.04, 204.06, 0.16, 146.16, -1174, 3, 16779
24000, 1, 7, 59.9631690, 10.7360530, 0, 208.04, 204.06, 0.07, 146.16, -1199, 6, 16807
24100, 1, 7, 59.9631690, 10.7360530, 0, 208.04, 204.06, 0.07, 146.16, -1216, 34, 16817
24200, 1, 7, 59.9631690, 10.7360530, 0, 208.04, 204.05, 0.01, 146.16, -1243, 31, 16816
24300, 1, 7, 59.9631690, 10.7360530, 0, 208.04, 204.05, 0.01, 146.16, -1230, 65, 16852
24400, 1, 7, 59.9631690, 10.7360530, 0, 208.13, 204.05, 0.01, 146.16, -1277, 90, 16890
24500, 1, 7, 59.9631690, 10.7360530, 0, 208.13, 204.05, 0.01, 146.16, -1307, 155, 16948
24600, 1, 7, 59.9631690, 10.7360530, 0, 208.04, 204.05, 0.01, 146.16, -1331, 220, 16955
24700, 1, 7, 59.9631690, 10.7360530, 0, 208.04, 204.04, 0.03, 146.16, -1270, 301, 17034
24800, 1, 7, 59.9631690, 10.7360530, 0, 208.04, 204.04, 0.03, 146.16, -1224, 385, 17099
