time, fix, sats, latitute, longitude, sonar, alt, gps_alt, speed, CRS, roll, pitch, yaw
440000, 1, 11, 59.9476240, 10.7182550, 0, 107.64, 133.88, 5.01, 112.36, 989, -402, 20154
441000, 1, 11, 59.9476010, 10.7183290, 0, 107.38, 134.06, 4.38, 131.95, 1053, 98, 23307
442000, 1, 11, 59.9475710, 10.7183690, 0, 107.21, 134.23, 4.41, 175.69, 122, 181, 24372
443000, 1, 11, 59.9475250, 10.7183610, 0, 107.3, 134.35, 5.78, 196.14, -426, -482, 23069
444000, 1, 11, 59.9474750, 10.7183310, 0, 107.13, 134.41, 6.33, 197.37, 313, -578, 22914
445000, 1, 11, 59.9474180, 10.7182930, 0, 106.36, 134.31, 6.81, 199.34, 30, -722, 22331
446000, 1, 11, 59.9473610, 10.7182490, 0, 105.42, 134.15, 7.11, 201.36, -208, -853, 21650
447000, 1, 11, 59.9473040, 10.7182040, 0, 105.16, 133.9, 7.23, 202.27, 157, -555, 21105
448000, 1, 11, 59.9472390, 10.7181550, 0, 104.73, 133.54, 7.7, 201.39, 32, -632, 20636
449000, 1, 10, 59.9471660, 10.7181010, 0, 104.39, 133.07, 8.39, 201.39, 11, -666, 20184
450000, 1, 11, 59.9470980, 10.7180480, 0, 103.88, 132.54, 8.91, 199.8, 196, -663, 20084
451000, 1, 11, 59.9470210, 10.7179930, 0, 103.11, 131.97, 9.09, 200.43, 226, -600, 19887
452000, 1, 11, 59.9469450, 10.7179360, 0, 101.99, 131.4, 9.34, 200.76, 21, -611, 19645
453000, 1, 11, 59.9468690, 10.7178760, 0, 102.08, 130.78, 9.79, 200.16, 82, -592, 19454
454000, 1, 11, 59.9467850, 10.7178160, 0, 101.31, 130.15, 10.13, 199.11, 196, -428, 19379
455000, 1, 11, 59.9466930, 10.7177550, 0, 100.37, 129.47, 10.48, 199.6, 210, -402, 19428
456000, 1, 11, 59.9465980, 10.7176900, 0, 99.77, 128.17, 10.75, 200.4, -58, -387, 19168
457000, 1, 11, 59.9464910, 10.7176300, 0, 98.92, 126.67, 10.97, 198.91, 73, -459, 18920
458000, 1, 10, 59.9463810, 10.7175710, 0, 98.06, 124.62, 11.18, 197.93, 31, -398, 19018
459000, 1, 10, 59.9462780, 10.7175100, 0, 97.55, 123.42, 11.04, 198.32, -215, -143, 18616
460000, 1, 6, 59.9461820, 10.7174640, 0, 97.46, 122.97, 9.91, 191.35, 293, 125, 18819
461000, 1, 6, 59.9460980, 10.7174280, 0, 97.38, 122.43, 10.37, 191.2, 244, -12, 18816
462000, 0, 5, 59.9460980, 10.7174280, 0, 97.63, 122.03, 10.61, 192.38, 160, -140, 18716
463000, 1, 6, 59.9459150, 10.7173360, 0, 97.12, 121.64, 10.36, 194.96, -64, -86, 18560
464000, 1, 7, 59.9458240, 10.7172880, 0, 96.52, 121.23, 10.05, 196.95, 113, -67, 18518
465000, 1, 9, 59.9457280, 10.7172730, 0, 96.44, 120.72, 10.33, 190.12, 221, -221, 18726
466000, 1, 10, 59.9456250, 10.7172170, 0, 96.44, 120.2, 9.84, 188.65, 205, -158, 18669
467000, 1, 10, 59.9455410, 10.7171880, 0, 96.44, 119.72, 9.69, 190, 88, -96, 18568
468000, 1, 10, 59.9454570, 10.7171510, 0, 96.44, 119.31, 9.17, 195.08, 214, -48, 18629
469000, 1, 10, 59.9453810, 10.7171080, 0, 96.52, 118.94, 8.67, 196.43, 78, -117, 18616
470000, 1, 11, 59.9453050, 10.7170600, 0, 96.09, 118.68, 8.46, 197.26, -28, -204, 18494
471000, 1, 11, 59.9452360, 10.7170250, 0, 95.58, 118.49, 8.12, 191.83, -1, -93, 18516
472000, 1, 11, 59.9451640, 10.7169960, 0, 95.5, 118.33, 7.82, 191.32, 86, -77, 18506
473000, 1, 11, 59.9450950, 10.7169670, 0, 95.5, 118.22, 7.87, 192.57, -57, -131, 18467
474000, 1, 11, 59.9450230, 10.7169330, 0, 94.9, 118.16, 7.92, 193.88, 106, -235, 18475
475000, 1, 11, 59.9449620, 10.7168980, 0, 94.64, 118.14, 7.99, 194.97, 70, -98, 18451
476000, 1, 11, 59.9448890, 10.7168640, 0, 94.21, 118.15, 8.12, 193.2, -166, -222, 18079
477000, 1, 11, 59.9448200, 10.7168350, 0, 93.79, 118.15, 8.15, 190.44, 828, -180, 18538
478000, 1, 11, 59.9447440, 10.7168090, 0, 93.87, 118.24, 7.89, 189.64, 382, -252, 18997
479000, 1, 11, 59.9446720, 10.7167840, 0, 93.45, 118.45, 7.55, 190.8, -1, -236, 18690
480000, 1, 11, 59.9446070, 10.7167550, 0, 93.27, 118.74, 8.18, 193.45, 71, -173, 18556
481000, 1, 11, 59.9445380, 10.7167190, 0, 92.76, 118.95, 8.47, 194.76, 28, -419, 18464
482000, 1, 11, 59.9444620, 10.7166810, 0, 92.25, 119.09, 8.31, 194.84, 232, -415, 18623
483000, 1, 11, 59.9443890, 10.7166430, 0, 91.65, 119.17, 8.63, 194.21, 233, -569, 18661
484000, 1, 11, 59.9443130, 10.7166080, 0, 91.39, 119.2, 8.52, 192.18, 61, -543, 18406
485000, 1, 11, 59.9442440, 10.7165730, 0, 90.97, 118.93, 8.75, 194.76, 306, -371, 18549
486000, 1, 10, 59.9441680, 10.7165230, 0, 90.37, 118.42, 8.84, 200.35, 264, -669, 18607
487000, 1, 10, 59.9440960, 10.7164710, 0, 89.52, 117.82, 8.08, 200.26, 873, -1130, 18962
488000, 1, 10, 59.9440270, 10.7164280, 0, 89.09, 117.27, 6.12, 199.3, 913, -1124, 21321
489000, 1, 10, 59.9439890, 10.7163880, 0, 88.58, 116.77, 3.97, 202.4, -270, 97, 22221
490000, 1, 10, 59.9439700, 10.7163450, 0, 88.58, 116.36, 3.35, 235.37, 762, 325, 23302
491000, 1, 10, 59.9439510, 10.7162830, 0, 88.66, 115.25, 3.05, 243.8, 154, 537, 24337
492000, 1, 11, 59.9439280, 10.7162470, 0, 88.83, 115.79, 2.46, 241.39, -32, 351, 24131
493000, 1, 11, 59.9439090, 10.7162000, 0, 88.92, 116.29, 2.83, 262.37, 443, 321, 23816
494000, 1, 11, 59.9438900, 10.7161260, 0, 89.09, 116.24, 3.13, 268.71, 121, 320, 23473
495000, 1, 11, 59.9438710, 10.7160600, 0, 89, 115.14, 3.04, 273.19, -16, -157, 22385
496000, 1, 11, 59.9438480, 10.7160110, 0, 89.09, 114.47, 3.14, 275.27, 16, -83, 21970
497000, 1, 10, 59.9438320, 10.7159700, 0, 89.26, 113.45, 2.97, 277.48, 384, -86, 22165
498000, 1, 11, 59.9438290, 10.7159110, 0, 89.26, 113.64, 2.73, 282.84, 106, 137, 22225
499000, 1, 10, 59.9438100, 10.7158160, 0, 89.43, 111.87, 2.76, 279.71, -42, 69, 20969
500000, 1, 11, 59.9437940, 10.7157480, 0, 89.26, 109.56, 2.78, 267.45, 170, 174, 20796
501000, 1, 11, 59.9437750, 10.7156920, 0, 89.43, 108, 2.55, 252.96, -106, 57, 19527
502000, 1, 11, 59.9437640, 10.7156500, 0, 89.43, 108.07, 2.24, 243.15, 75, 29, 19311
503000, 1, 11, 59.9437450, 10.7156010, 0, 89.6, 106.48, 2.58, 250.73, -178, -46, 17414
504000, 1, 11, 59.9437370, 10.7155560, 0, 89.52, 105.69, 1.92, 241.88, 225, -8, 14382
505000, 1, 11, 59.9437290, 10.7155430, 0, 89.34, 104.68, 0.9, 228.21, -115, -289, 14108
506000, 1, 11, 59.9437290, 10.7155350, 0, 89.09, 104.49, 0.6, 198, -750, 98, 15988
507000, 1, 11, 59.9437370, 10.7155360, 0, 89.17, 105.3, 0.4, 196.55, -715, -13, 15928
508000, 1, 10, 59.9437370, 10.7155380, 0, 89.26, 105.7, 0.29, 203.87, -784, -158, 15737
509000, 1, 11, 59.9437370, 10.7155350, 0, 89.43, 105.94, 0.27, 241.39, -969, -309, 15826
510000, 1, 11, 59.9437290, 10.7155350, 0, 89.52, 105.96, 0.31, 237.22, -1004, -375, 16229
511000, 1, 11, 59.9437290, 10.7155350, 0, 89.43, 105.97, 0.23, 234.69, -960, -347, 16717
512000, 1, 11, 59.9437290, 10.7155310, 0, 89.26, 105.97, 0.18, 234.01, -841, -299, 17161
513000, 1, 11, 59.9437290, 10.7155290, 0, 89.26, 105.97, 0.14, 234.13, -890, -278, 17735
514000, 1, 11, 59.9437290, 10.7155280, 0, 89.26, 105.97, 0.11, 234.85, -696, -228, 18113
515000, 1, 11, 59.9437290, 10.7155250, 0, 89.52, 105.98, 0.12, 235.77, -429, -174, 18546
516000, 1, 11, 59.9437290, 10.7155230, 0, 89.52, 105.97, 0.15, 235.48, -167, -142, 17852
517000, 1, 11, 59.9437290, 10.7155210, 0, 89.52, 105.98, 0.16, 234.73, 947, -301, 18720
518000, 1, 11, 59.9437260, 10.7155180, 0, 89.09, 105.98, 0.17, 238.77, 2137, -563, 19443
519000, 1, 11, 59.9437260, 10.7155150, 0, 89.17, 105.97, 0.16, 244.87, 2188, -524, 19233
520000, 1, 11, 59.9437260, 10.7155110, 0, 89.26, 105.97, 0.15, 247.74, 2198, -514, 19093
521000, 1, 11, 59.9437260, 10.7155080, 0, 89.43, 105.96, 0.18, 250.47, 2203, -521, 18979
522000, 1, 11, 59.9437260, 10.7155050, 0, 89.43, 105.95, 0.18, 252.6, 2206, -520, 18894
523000, 1, 11, 59.9437260, 10.7155030, 0, 89.34, 105.94, 0.18, 251.94, 2208, -508, 18809
524000, 1, 11, 59.9437260, 10.7155000, 0, 89.17, 105.93, 0.14, 249.67, 2206, -506, 18778
525000, 1, 11, 59.9437260, 10.7154980, 0, 89.17, 105.92, 0.14, 243.77, 2205, -507, 18718
526000, 1, 11, 59.9437260, 10.7154960, 0, 89.17, 105.91, 0.18, 235.07, 2207, -524, 18666
527000, 1, 11, 59.9437180, 10.7154950, 0, 89.34, 105.89, 0.22, 227.24, 2209, -532, 18623
