time, current, voltage, t1, t2
1339243571694, 0.2, 53.2, 15, 17
1339243571970, 0.2, 53.2, 15, 17
1339243572298, 0.2, 53.3, 15, 17
1339243572582, 0.2, 53.3, 15, 17
1339243572869, 0.2, 53.2, 15, 17
1339243573171, 0.2, 53.2, 15, 17
1339243573497, 0.2, 53.2, 15, 17
1339243573790, 0.1, 53.4, 15, 17
1339243574068, 0.2, 53.3, 15, 17
1339243574429, 0.2, 53.3, 15, 17
1339243574691, 0.2, 53.3, 14, 17
1339243574969, 0.2, 53.3, 14, 17
1339243575278, 0.2, 53.2, 14, 17
1339243575565, 0.2, 53.3, 14, 17
1339243575882, 0.2, 53.3, 15, 18
1339243576192, 0.2, 53.2, 15, 18
1339243576469, 0.2, 53.3, 15, 18
1339243576770, 0.2, 53.2, 15, 18
1339243577079, 0.2, 53.2, 15, 17
1339243577410, 0.2, 53.2, 15, 17
1339243577669, 0.2, 53.1, 15, 17
1339243578067, 0.2, 53.2, 15, 17
1339243578305, 0.2, 53.2, 15, 17
1339243578582, 0.2, 53.1, 15, 17
1339243578861, 0.2, 53.2, 15, 17
1339243579180, 0.2, 53.3, 15, 17
1339243579477, 0.2, 53.3, 15, 17
1339243579779, 0.2, 53.3, 15, 17
1339243580093, 0.2, 53.2, 15, 17
1339243580369, 0.2, 53.2, 15, 17
1339243580684, 0.2, 53.3, 15, 18
1339243580983, 0.2, 53.1, 15, 18
1339243581291, 0.2, 53.2, 15, 18
1339243581600, 0.2, 53.2, 15, 18
1339243581882, 0.2, 53.3, 15, 17
1339243582183, 0.2, 53.2, 15, 17
1339243582461, 0.2, 53.3, 15, 17
1339243582779, 0.2, 53.4, 15, 17
1339243583097, 0.2, 53.3, 15, 17
1339243583379, 0.2, 53.2, 15, 17
1339243583680, 0.2, 53.2, 15, 17
1339243583994, 0.2, 53.2, 15, 17
1339243584289, 0.2, 53.3, 15, 17
1339243584568, 0.2, 53.3, 15, 17
1339243584879, 0.2, 53.3, 15, 17
1339243585180, 0.2, 53.3, 15, 17
1339243585482, 0.2, 53.2, 15, 17
1339243585768, 0.2, 53.2, 15, 17
1339243586064, 0.2, 53.2, 15, 17
1339243586379, 0.2, 53.2, 15, 17
1339243586697, 0.2, 53.2, 15, 17
1339243586974, 0.2, 53.3, 15, 17
1339243587254, 0.2, 53.3, 15, 17
1339243587569, 0.2, 53.2, 15, 17
1339243587882, 0.2, 53.2, 15, 18
1339243588187, 0.2, 53.2, 15, 18
1339243588500, 0.2, 53.2, 15, 18
1339243588837, 0.2, 53.2, 15, 18
1339243589077, 0.2, 53.2, 15, 17
1339243589386, 0.2, 53.2, 15, 17
1339243589690, 0.2, 53.2, 15, 17
1339243589965, 0.2, 53.2, 15, 17
1339243590274, 0.2, 53.2, 15, 17
1339243590581, 0.2, 53.2, 15, 17
1339243590859, 0.2, 53.2, 15, 17
1339243591190, 0.2, 53.2, 15, 17
1339243591482, 0.2, 53.2, 15, 18
1339243591766, 0.2, 53.2, 15, 18
1339243592073, 0.2, 53.3, 15, 18
1339243592435, 0.2, 53.2, 15, 18
1339243592696, 0.2, 53.2, 15, 18
1339243593005, 0.2, 53.2, 15, 18
1339243593283, 0.2, 53.2, 15, 18
1339243593572, 0.2, 53.3, 15, 18
1339243593894, 0.2, 53.3, 15, 18
1339243594176, 0.2, 53.3, 15, 18
1339243594480, 0.2, 53.3, 15, 18
1339243594763, 0.2, 53.3, 15, 18
1339243595079, 0.2, 53.2, 15, 17
1339243595386, 0.2, 53.2, 15, 17
1339243595663, 0.2, 53.3, 15, 17
1339243595998, 0.2, 53.3, 15, 17
1339243596313, 0.2, 53.2, 15, 17
1339243596597, 0.2, 53.2, 15, 17
1339243596874, 0.2, 53.2, 15, 17
1339243597153, 0.2, 53.2, 15, 17
1339243597478, 0.2, 53.2, 15, 17
1339243597804, 0.2, 53.2, 15, 17
1339243598083, 0.2, 53.3, 15, 17
1339243598362, 0.2, 53.2, 15, 17
1339243598680, 0.2, 53.3, 15, 18
1339243598960, 0.2, 53.3, 15, 18
1339243599274, 0.2, 53.2, 15, 18
1339243599568, 0.2, 53.2, 15, 18
1339243599884, 0.2, 53.3, 15, 17
1339243600192, 0.2, 53.3, 15, 17
1339243600475, 0.2, 53.3, 15, 17
1339243600783, 0.2, 53.2, 15, 17
1339243601088, 0.2, 53.2, 15, 18
1339243601364, 0.2, 53.2, 15, 18
1339243601677, 0.2, 53.2, 15, 18
1339243601980, 0.2, 53.3, 15, 18
1339243602273, 0.2, 53.3, 15, 18
1339243602587, 0.2, 53.3, 15, 18
1339243602873, 0.2, 53.3, 15, 18
1339243603174, 0.2, 53.3, 15, 18
1339243603493, 0.2, 53.3, 14, 17
1339243603770, 0.2, 53.1, 14, 17
1339243604083, 0.2, 53.2, 14, 17
1339243604360, 0.2, 53.3, 14, 17
1339243604670, 0.2, 53.4, 15, 18
1339243604970, 0.2, 53.2, 15, 18
1339243605278, 0.2, 53.2, 15, 18
1339243605590, 0.2, 53.2, 15, 18
1339243605911, 0.2, 53.3, 15, 17
1339243606162, 0.2, 53.3, 15, 17
1339243606487, 0.2, 53.3, 15, 17
1339243606799, 0.2, 53.3, 15, 17
1339243607084, 0.2, 53.2, 15, 18
1339243607396, 0.2, 53.1, 15, 18
1339243607703, 0.2, 53.1, 15, 18
1339243607954, 0.2, 53.2, 15, 18
1339243608294, 0.2, 53.2, 15, 17
1339243608582, 0.2, 53.4, 15, 17
1339243608883, 0.2, 53.4, 15, 17
1339243609197, 0.2, 53.2, 15, 17
1339243609481, 0.2, 53.2, 15, 18
1339243609766, 0.2, 53.3, 15, 18
1339243610103, 0.2, 53.3, 15, 18
1339243610383, 0.2, 53.3, 15, 18
1339243610716, 0.2, 53.3, 15, 18
1339243610995, 0.2, 53.2, 15, 18
1339243611303, 0.2, 53.3, 15, 18
1339243611566, 0.2, 53.4, 15, 18
1339243611900, 0.2, 53.4, 15, 17
1339243612179, 0.2, 53.3, 15, 17
1339243612458, 0.2, 53.2, 15, 17
1339243612794, 0.2, 53.3, 15, 17
1339243613084, 0.2, 53.2, 15, 18
1339243613447, 0.2, 53.2, 15, 18
1339243613678, 0.2, 53.2, 15, 18
1339243613980, 0.2, 53.2, 15, 18
1339243614300, 0.2, 53.1, 15, 18
1339243614606, 0.2, 53.2, 15, 18
1339243614868, 0.2, 53.2, 15, 18
1339243615170, 0.2, 53.3, 15, 18
1339243615498, 0.2, 53.3, 15, 18
1339243615800, 0.2, 53.3, 15, 18
1339243616084, 0.2, 53.2, 15, 18
1339243616381, 0.2, 53.2, 15, 18
1339243616681, 0.2, 53.3, 15, 18
1339243617040, 0.2, 53.3, 15, 18
1339243617272, 0.2, 53.3, 15, 18
1339243617582, 0.2, 53.3, 15, 18
1339243617889, 0.2, 53.3, 15, 17
1339243618202, 0.2, 53.3, 15, 17
1339243618488, 0.2, 53.3, 15, 17
1339243618804, 0.2, 53.3, 15, 17
1339243619074, 0.2, 53.3, 15, 18
1339243619404, 0.2, 53.3, 15, 18
1339243619713, 0.2, 53.2, 15, 18
1339243619993, 0.2, 53.2, 15, 18
1339243620276, 0.2, 53.2, 15, 18
1339243620576, 0.2, 53.3, 15, 18
1339243620903, 0.2, 53.4, 15, 18
1339243621183, 0.2, 53.3, 15, 18
1339243621480, 0.2, 53.3, 15, 17
1339243621792, 0.2, 53.3, 15, 17
1339243622093, 0.2, 53.3, 15, 17
1339243622373, 0.2, 53.3, 15, 17
1339243622698, 0.2, 53.2, 15, 18
1339243623004, 0.2, 53.2, 15, 18
1339243623304, 0.2, 53.2, 15, 18
1339243623592, 0.2, 53.2, 15, 18
1339243623915, 0.2, 53.2, 15, 18
1339243624179, 0.2, 53.3, 15, 18
1339243624492, 0.2, 53.3, 15, 18
1339243624810, 0.2, 53.3, 15, 18
1339243625108, 0.2, 53.3, 15, 18
1339243625387, 0.2, 53.3, 15, 18
1339243625690, 0.2, 53.3, 15, 18
1339243626007, 0.2, 53.4, 15, 18
1339243626300, 0.2, 53.2, 15, 18
1339243626587, 0.2, 53.1, 15, 18
1339243626915, 0.2, 53.2, 15, 18
1339243627175, 0.2, 53.2, 15, 18
1339243627522, 0.2, 53.3, 15, 18
1339243627811, 0.2, 53.2, 15, 18
1339243628088, 0.2, 53.2, 15, 18
1339243628367, 0.2, 53.3, 15, 18
1339243628682, 0.2, 53.2, 15, 17
1339243628982, 0.2, 53.2, 15, 17
1339243629270, 0.2, 53.2, 15, 17
1339243629580, 0.2, 53.2, 15, 17
1339243629923, 0.2, 53.3, 15, 18
1339243630174, 0.2, 53.3, 15, 18
1339243630513, 0.2, 53.2, 15, 18
1339243630767, 0.2, 53.2, 15, 18
1339243631077, 0.2, 53.2, 15, 18
1339243631393, 0.2, 53.3, 15, 18
1339243631686, 0.2, 53.3, 15, 18
1339243631983, 0.2, 53.2, 15, 18
1339243632325, 0.2, 53.2, 15, 18
1339243632612, 0.2, 53.2, 15, 18
1339243632898, 0.2, 53.3, 15, 18
1339243633174, 0.2, 53.3, 15, 18
1339243633489, 0.2, 53.2, 15, 18
1339243633791, 0.2, 53.3, 15, 18
1339243634099, 0.2, 53.2, 15, 18
1339243634375, 0.2, 53.3, 15, 18
1339243634713, 0.2, 53.2, 15, 18
1339243634987, 0.2, 53.2, 15, 18
1339243635298, 0.2, 53.3, 15, 18
1339243635583, 0.2, 53.4, 15, 18
1339243635902, 0.2, 53.4, 15, 18
1339243636202, 0.2, 53.3, 15, 18
1339243636519, 0.2, 53.4, 15, 18
1339243636810, 0.2, 53.2, 15, 18
1339243637101, 0.2, 53.2, 15, 18
1339243637380, 0.2, 53.2, 15, 18
1339243637693, 0.2, 53.3, 15, 18
1339243637978, 0.2, 53.2, 15, 18
1339243638315, 0.2, 53.3, 15, 18
1339243638614, 0.2, 53.2, 15, 18
1339243638891, 0.2, 53.1, 15, 18
1339243639223, 0.2, 53.2, 15, 18
1339243639523, 0.2, 53.1, 15, 18
1339243639799, 0.2, 53.3, 15, 18
1339243640113, 0.2, 53.3, 15, 18
1339243640390, 0.2, 53.2, 15, 18
1339243640715, 0.2, 53.2, 15, 18
1339243640992, 0.2, 53.1, 15, 18
1339243641302, 0.2, 53.2, 15, 18
1339243641616, 0.2, 53.2, 15, 18
1339243641917, 0.2, 53.2, 15, 18
1339243642205, 0.2, 53.3, 15, 18
1339243642489, 0.2, 53.2, 15, 18
1339243642816, 0.2, 53.3, 15, 18
1339243643103, 0.2, 53.3, 15, 18
1339243643411, 0.2, 53.3, 15, 18
1339243643689, 0.2, 53.4, 15, 18
1339243643991, 0.2, 53.3, 15, 18
1339243644318, 0.2, 53.2, 15, 18
1339243644604, 0.2, 53.2, 15, 18
1339243644881, 0.2, 53.2, 15, 18
1339243645193, 0.2, 53.3, 15, 18
1339243645559, 0.2, 53.3, 15, 18
1339243645794, 0.2, 53.1, 15, 18
1339243646101, 0.2, 53.2, 15, 18
1339243646383, 0.2, 53.3, 15, 18
1339243646691, 0.2, 53.3, 15, 18
1339243647003, 0.2, 53.3, 15, 18
1339243647282, 0.2, 53.3, 15, 18
1339243647596, 0.2, 53.3, 15, 18
1339243647917, 0.2, 53.4, 15, 18
1339243648220, 0.2, 53.3, 15, 18
1339243648506, 0.2, 53.3, 15, 18
1339243648814, 0.2, 53.2, 15, 18
1339243649163, 0.2, 53.1, 15, 18
1339243649418, 0.2, 53.2, 15, 18
1339243649695, 0.2, 53.2, 15, 18
1339243650008, 0.2, 53.3, 15, 18
1339243650294, 0.2, 53.2, 15, 18
1339243650607, 0.2, 53.2, 15, 18
1339243650917, 0.2, 53.2, 15, 18
1339243651228, 0.2, 53.2, 15, 18
1339243651504, 0.2, 53.2, 15, 18
1339243651819, 0.2, 53.2, 15, 18
1339243652126, 0.2, 53.3, 15, 18
1339243652382, 0.2, 53.2, 15, 18
1339243652727, 0.2, 53.2, 15, 18
1339243653004, 0.2, 53.2, 15, 18
1339243653283, 0.2, 53.2, 15, 18
1339243653596, 0.2, 53.3, 15, 18
1339243653934, 0.2, 53.3, 15, 18
1339243654194, 0.2, 53.3, 15, 18
1339243654492, 0.2, 53.3, 15, 18
1339243654801, 0.2, 53.3, 15, 18
1339243655114, 0.2, 53.2, 15, 18
1339243655414, 0.2, 53.2, 15, 18
1339243655692, 0.2, 53.3, 15, 18
1339243656001, 0.2, 53.3, 15, 18
1339243656295, 0.2, 53.2, 15, 18
1339243656607, 0.2, 53.2, 15, 18
1339243656908, 0.2, 53.2, 15, 18
1339243657199, 0.2, 53.3, 15, 18
1339243657511, 0.2, 53.3, 15, 18
1339243657821, 0.2, 53.3, 15, 18
1339243658114, 0.2, 53.3, 15, 18
1339243658412, 0.2, 53.2, 15, 18
1339243658731, 0.2, 53.2, 15, 19
1339243659010, 0.2, 53.3, 15, 19
1339243659321, 0.2, 53.2, 15, 19
1339243659608, 0.2, 53.2, 15, 19
1339243659919, 0.2, 53.1, 15, 18
1339243660229, 0.2, 53.2, 15, 18
1339243660508, 0.2, 53.1, 15, 18
1339243660788, 0.2, 53.2, 15, 18
1339243661121, 0.2, 53.2, 15, 18
1339243661421, 0.2, 53.3, 15, 18
1339243661708, 0.2, 53.3, 15, 18
1339243661996, 0.2, 53.2, 15, 18
1339243662336, 0.2, 53.3, 15, 18
1339243662622, 0.2, 53.2, 15, 18
1339243662907, 0.2, 53.2, 15, 18
1339243663209, 0.2, 53.2, 15, 18
1339243663528, 0.2, 53.2, 15, 18
1339243663834, 0.2, 53.2, 15, 18
1339243664099, 0.2, 53.2, 15, 18
1339243664432, 0.2, 53.2, 15, 18
1339243664714, 0.2, 53.2, 15, 18
1339243665014, 0.2, 53.1, 15, 18
1339243665325, 0.2, 53.2, 15, 18
1339243665633, 0.2, 53.2, 15, 18
1339243665923, 0.2, 53.2, 15, 19
1339243666202, 0.2, 53.3, 15, 19
1339243666524, 0.2, 53.2, 15, 19
1339243666808, 0.2, 53.3, 15, 19
1339243667130, 0.2, 53.4, 15, 18
1339243667438, 0.2, 53.3, 15, 18
1339243667723, 0.2, 53.3, 15, 18
1339243668036, 0.2, 53.3, 15, 18
1339243668324, 2.6, 53.0, 15, 18
1339243668637, 1.7, 53.1, 15, 18
1339243668913, 0.8, 53.2, 15, 18
1339243669224, 0.4, 53.2, 15, 18
1339243669540, 0.2, 53.4, 15, 18
1339243669814, 0.2, 53.2, 15, 18
1339243670120, 0.2, 53.3, 15, 18
1339243670396, 0.2, 53.4, 15, 18
1339243670724, 0.2, 53.2, 15, 19
1339243671033, 0.2, 53.3, 15, 19
1339243671316, 0.2, 53.2, 15, 19
1339243671611, 0.2, 53.2, 15, 19
1339243671951, 0.2, 53.2, 15, 19
1339243672230, 0.2, 53.2, 15, 19
1339243672510, 0.2, 53.3, 15, 19
1339243672819, 0.2, 53.2, 15, 19
1339243673133, 0.2, 53.3, 15, 18
1339243673439, 0.2, 53.3, 15, 18
1339243673749, 0.2, 53.4, 15, 18
1339243674030, 0.2, 53.4, 15, 18
1339243674314, 0.2, 53.3, 15, 18
1339243674630, 0.2, 53.3, 15, 18
1339243674963, 0.2, 53.2, 15, 18
1339243675211, 0.2, 53.2, 15, 18
1339243675526, 0.2, 53.3, 15, 18
1339243675829, 0.2, 53.4, 15, 18
1339243676114, 0.2, 53.4, 15, 18
1339243676424, 0.2, 53.3, 15, 18
1339243676713, 0.2, 53.3, 15, 18
1339243677021, 0.2, 53.2, 15, 18
1339243677329, 0.2, 53.1, 15, 18
1339243677614, 0.2, 53.2, 15, 18
1339243677941, 0.2, 53.3, 15, 18
1339243678220, 0.2, 53.2, 15, 18
1339243678508, 0.2, 53.3, 15, 18
1339243678844, 0.2, 53.3, 15, 18
1339243679134, 0.2, 53.2, 15, 18
1339243679413, 0.2, 53.2, 15, 18
1339243679722, 0.2, 53.2, 15, 18
1339243680043, 0.2, 53.3, 15, 18
1339243680333, 0.2, 53.3, 15, 18
1339243680613, 0.2, 53.3, 15, 18
1339243680925, 0.2, 53.3, 15, 18
1339243681202, 0.2, 53.3, 15, 18
1339243681533, 0.2, 53.3, 15, 18
1339243681838, 0.2, 53.4, 15, 18
1339243682127, 0.2, 53.3, 15, 18
1339243682403, 0.2, 53.3, 15, 18
1339243682738, 0.2, 53.3, 15, 18
1339243683024, 0.2, 53.3, 15, 18
1339243683303, 0.2, 53.3, 15, 18
1339243683615, 0.2, 53.3, 15, 18
1339243683930, 0.2, 53.3, 15, 18
1339243684242, 0.2, 53.3, 15, 18
1339243684519, 0.2, 53.2, 15, 18
1339243684823, 0.2, 53.2, 15, 18
1339243685130, 0.2, 53.1, 15, 19
1339243685452, 0.2, 53.2, 15, 19
1339243685729, 0.2, 53.2, 15, 19
1339243686042, 0.2, 53.2, 15, 19
1339243686333, 0.2, 53.2, 15, 19
1339243686646, 0.2, 53.1, 15, 19
1339243686929, 0.2, 53.2, 15, 19
1339243687214, 0.2, 53.1, 15, 19
1339243687537, 0.6, 53.1, 15, 18
1339243687821, 5.7, 52.9, 15, 18
1339243688133, 8.0, 52.5, 15, 18
1339243688424, 8.2, 52.5, 15, 18
1339243688747, 9.5, 52.5, 15, 18
1339243689049, 10.9, 52.6, 15, 18
1339243689361, 11.0, 52.3, 15, 18
1339243689645, 5.1, 52.7, 15, 18
1339243689941, 2.4, 52.9, 15, 18
1339243690249, 1.1, 53.0, 15, 18
1339243690550, 0.6, 53.1, 15, 18
1339243690840, 0.9, 53.0, 15, 18
1339243691158, 2.6, 52.9, 15, 19
1339243691445, 4.3, 52.9, 15, 19
1339243691731, 7.2, 52.6, 15, 19
1339243692032, 9.3, 52.3, 15, 19
1339243692366, 10.4, 52.2, 15, 18
1339243692656, 10.8, 52.2, 15, 18
1339243692984, 10.6, 52.1, 15, 18
1339243693249, 5.0, 52.6, 15, 18
1339243693548, 2.3, 52.7, 15, 18
1339243693849, 1.2, 52.9, 15, 18
1339243694169, 3.5, 53.0, 15, 18
1339243694457, 2.4, 52.9, 15, 18
1339243694775, 1.7, 52.9, 18, 19
1339243695085, 1.3, 53.0, 18, 19
1339243695346, 4.4, 52.8, 18, 19
1339243695657, 8.0, 52.6, 18, 19
1339243695942, 9.6, 52.3, 7, 18
1339243696278, 10.0, 52.3, 7, 18
1339243696589, 10.2, 52.0, 7, 18
1339243696851, 10.6, 52.1, 7, 18
1339243697149, 10.5, 52.2, 16, 19
1339243697459, 9.6, 52.2, 16, 19
1339243697744, 8.7, 52.3, 16, 19
1339243698072, 8.4, 52.5, 16, 19
1339243698353, 8.8, 52.4, 16, 19
1339243698741, 10.0, 52.1, 16, 19
1339243698972, 10.4, 52.0, 16, 19
1339243699251, 10.4, 52.1, 16, 19
1339243699564, 10.5, 52.0, 15, 18
1339243699876, 10.9, 52.0, 15, 18
1339243700153, 11.2, 52.2, 15, 18
1339243700432, 11.3, 52.0, 15, 18
1339243700754, 11.0, 52.0, 15, 19
1339243701060, 11.2, 52.1, 15, 19
1339243701337, 11.5, 52.2, 15, 19
1339243701650, 11.5, 52.1, 15, 19
1339243701943, 11.6, 51.9, 14, 18
1339243702339, 11.5, 51.8, 14, 18
1339243702541, 11.7, 51.8, 14, 18
1339243702855, 7.4, 52.1, 14, 18
1339243703193, 3.6, 52.4, 15, 19
1339243703461, 1.7, 52.6, 15, 19
1339243703759, 0.8, 52.7, 15, 19
1339243704039, 0.4, 52.8, 15, 19
1339243704382, 0.3, 52.6, 15, 18
1339243704665, 0.2, 52.6, 15, 18
1339243704944, 4.0, 52.4, 15, 18
1339243705223, 6.6, 52.3, 15, 18
1339243705562, 9.2, 52.3, 16, 19
1339243705844, 10.2, 52.2, 16, 19
1339243706151, 11.2, 51.9, 16, 19
1339243706429, 11.4, 51.9, 16, 19
1339243706763, 11.2, 51.9, 16, 19
1339243707040, 11.3, 51.9, 16, 19
1339243707353, 11.2, 52.0, 16, 19
1339243707670, 11.0, 51.9, 16, 19
1339243707961, 10.9, 51.9, 16, 19
1339243708261, 11.2, 51.9, 16, 19
1339243708548, 11.1, 51.9, 16, 19
1339243708851, 11.0, 51.9, 16, 19
1339243709150, 10.8, 52.0, 16, 19
1339243709470, 10.2, 51.9, 16, 19
1339243709751, 9.7, 52.0, 16, 19
1339243710059, 9.6, 52.0, 16, 19
1339243710360, 9.5, 51.9, 16, 19
1339243710665, 9.3, 51.9, 16, 19
1339243710943, 8.8, 52.0, 16, 19
1339243711260, 8.7, 51.9, 16, 19
1339243711557, 8.2, 52.0, 16, 19
1339243711867, 7.7, 52.1, 16, 19
1339243712144, 7.3, 52.2, 16, 19
1339243712433, 6.9, 52.1, 16, 19
1339243712771, 6.4, 52.2, 16, 19
1339243713059, 2.9, 52.5, 16, 19
1339243713372, 1.4, 52.6, 16, 19
1339243713655, 0.7, 52.6, 16, 19
1339243713992, 0.8, 52.5, 18, 19
1339243714269, 4.9, 52.3, 18, 19
1339243714582, 6.9, 52.1, 18, 19
1339243714862, 8.4, 52.1, 18, 19
1339243715160, 9.1, 52.0, 16, 18
1339243715446, 9.2, 52.0, 16, 18
1339243715784, 9.4, 52.0, 16, 18
1339243716044, 9.1, 51.9, 16, 18
1339243716357, 9.3, 51.8, 16, 19
1339243716673, 9.0, 51.8, 16, 19
1339243716959, 8.9, 51.9, 16, 19
1339243717262, 8.8, 51.9, 16, 19
1339243717576, 8.9, 52.0, 17, 19
1339243717840, 9.1, 52.0, 17, 19
1339243718142, 8.9, 52.0, 17, 19
1339243718474, 8.8, 51.8, 17, 19
1339243718757, 8.7, 51.9, 12, 19
1339243719067, 8.9, 51.9, 12, 19
1339243719369, 8.8, 51.8, 12, 19
1339243719631, 8.7, 51.9, 12, 19
1339243719962, 8.7, 51.9, 16, 19
1339243720252, 8.7, 51.9, 16, 19
1339243720531, 8.5, 51.9, 16, 19
1339243720838, 8.4, 51.9, 16, 19
1339243721152, 8.5, 51.9, 17, 19
1339243721461, 8.3, 51.9, 17, 19
1339243721763, 8.2, 52.0, 17, 19
1339243722043, 7.8, 52.0, 17, 19
1339243722362, 7.6, 51.8, 17, 19
1339243722645, 7.4, 51.9, 17, 19
1339243722951, 7.2, 51.9, 17, 19
1339243723252, 6.9, 52.1, 17, 19
1339243723635, 6.5, 51.9, 17, 19
1339243723847, 6.2, 51.9, 17, 19
1339243724152, 6.1, 52.0, 17, 19
1339243724432, 5.6, 52.1, 17, 19
1339243724756, 5.2, 52.0, 17, 19
1339243725036, 5.0, 52.2, 17, 19
1339243725365, 4.3, 52.2, 17, 19
1339243725644, 2.1, 52.3, 17, 19
1339243725960, 1.0, 52.4, 17, 19
1339243726261, 0.5, 52.5, 17, 19
1339243726572, 0.3, 52.4, 17, 19
1339243726866, 0.2, 52.5, 17, 19
1339243727218, 0.2, 52.6, 17, 19
1339243727453, 0.2, 52.6, 17, 19
1339243727763, 0.2, 52.5, 17, 19
1339243728041, 0.2, 52.5, 17, 19
1339243728366, 0.2, 52.5, 17, 19
1339243728643, 0.2, 52.6, 17, 19
1339243728953, 0.2, 52.7, 17, 19
1339243729259, 0.2, 52.6, 17, 19
1339243729549, 0.2, 52.6, 17, 19
1339243729871, 0.2, 52.6, 17, 19
1339243730154, 0.2, 52.5, 17, 19
1339243730454, 0.2, 52.6, 17, 19
1339243730756, 0.2, 52.7, 17, 19
1339243731067, 0.2, 52.6, 17, 19
