time, current, voltage, t1, t2
1339324707158, 0.1, 57.6, 16, 17
1339324707448, 0.1, 57.6, 16, 17
1339324707798, 0.1, 57.5, 16, 17
1339324708053, 0.1, 57.5, 16, 17
1339324708364, 0.1, 57.3, 16, 17
1339324708674, 0.1, 57.4, 16, 17
1339324709039, 0.1, 57.4, 16, 17
1339324709268, 0.1, 57.4, 16, 17
1339324709559, 0.1, 57.4, 16, 17
1339324709869, 0.1, 57.5, 16, 17
1339324710163, 0.1, 57.4, 16, 17
1339324710474, 0.1, 57.4, 16, 17
1339324710760, 0.1, 57.4, 16, 17
1339324711068, 0.1, 57.3, 16, 17
1339324711363, 0.1, 57.4, 16, 17
1339324711674, 0.1, 57.3, 16, 17
1339324711984, 0.1, 57.4, 16, 17
1339324712290, 0.1, 57.3, 16, 17
1339324712609, 0.1, 57.4, 16, 17
1339324712866, 0.1, 57.3, 16, 17
1339324713236, 0.1, 57.3, 16, 17
1339324713465, 0.1, 57.3, 16, 17
1339324713783, 0.1, 57.3, 16, 17
1339324714094, 0.1, 57.2, 16, 17
1339324714379, 0.1, 57.3, 16, 17
1339324714661, 0.1, 57.4, 16, 17
1339324714978, 0.1, 57.4, 16, 17
1339324715269, 0.1, 57.4, 16, 17
1339324715559, 0.1, 57.3, 16, 17
1339324715894, 0.1, 57.3, 16, 17
1339324716178, 0.1, 57.2, 16, 17
1339324716513, 0.1, 57.3, 16, 17
1339324716817, 0.1, 57.4, 16, 17
1339324717069, 0.1, 57.3, 16, 17
1339324717389, 0.1, 57.2, 16, 17
1339324717653, 0.1, 57.3, 16, 17
1339324717990, 0.1, 57.3, 16, 17
1339324718269, 0.1, 57.3, 16, 17
1339324718589, 0.1, 57.3, 16, 17
1339324718858, 0.1, 57.2, 16, 17
1339324719183, 0.1, 57.3, 16, 17
1339324719468, 0.1, 57.3, 16, 17
1339324719789, 0.1, 57.3, 16, 17
1339324720079, 0.1, 57.3, 16, 17
1339324720361, 0.1, 57.3, 16, 17
1339324720674, 0.1, 57.2, 16, 17
1339324720980, 0.1, 57.2, 16, 17
1339324721294, 0.1, 57.3, 16, 17
1339324721579, 0.1, 57.3, 16, 17
1339324721858, 0.1, 57.2, 16, 17
1339324722153, 0.1, 57.2, 16, 17
1339324722489, 0.1, 57.3, 16, 17
1339324722820, 0.1, 57.3, 16, 17
1339324723075, 0.1, 57.2, 16, 17
1339324723389, 0.1, 57.4, 16, 17
1339324723668, 0.1, 57.4, 16, 17
1339324723981, 0.1, 57.3, 16, 17
1339324724260, 0.1, 57.3, 16, 17
1339324724582, 0.1, 57.3, 16, 17
1339324724894, 0.1, 57.3, 16, 17
1339324725179, 0.1, 57.2, 16, 17
1339324725468, 0.1, 57.1, 16, 17
1339324725799, 0.1, 57.2, 16, 17
1339324726090, 0.1, 57.1, 16, 17
1339324726395, 0.1, 57.2, 16, 17
1339324726653, 0.1, 57.1, 16, 17
1339324726968, 0.1, 57.2, 16, 17
1339324727252, 0.1, 57.2, 16, 17
1339324727585, 0.1, 57.2, 16, 17
1339324727865, 0.1, 57.2, 16, 17
1339324728177, 0.1, 57.3, 16, 17
1339324728459, 0.1, 57.2, 16, 17
1339324728774, 0.1, 57.3, 16, 17
1339324729054, 0.1, 57.4, 16, 17
1339324729374, 0.2, 57.3, 16, 17
1339324729678, 0.1, 57.3, 16, 17
1339324729994, 0.1, 57.3, 16, 17
1339324730274, 0.1, 57.3, 16, 17
1339324730563, 0.1, 57.3, 16, 16
1339324730873, 0.1, 57.2, 16, 16
1339324731184, 0.1, 57.3, 16, 16
1339324731463, 0.1, 57.3, 16, 16
1339324731804, 0.1, 57.2, 16, 17
1339324732084, 0.1, 57.2, 16, 17
1339324732369, 0.1, 57.3, 16, 17
1339324732680, 0.1, 57.4, 16, 17
1339324732973, 0.1, 57.2, 16, 17
1339324733284, 0.2, 57.3, 16, 17
1339324733563, 0.2, 57.2, 16, 17
1339324733897, 0.2, 57.2, 16, 17
1339324734189, 0.2, 57.3, 16, 17
1339324734479, 0.1, 57.3, 16, 17
1339324734764, 0.2, 57.3, 16, 17
1339324735049, 0.2, 57.2, 16, 17
1339324735373, 0.2, 57.2, 16, 17
1339324735683, 0.2, 57.2, 16, 17
1339324735994, 0.2, 57.3, 16, 17
1339324736273, 0.1, 57.2, 16, 17
1339324736589, 0.1, 57.2, 16, 17
1339324736871, 0.1, 57.2, 16, 17
1339324737184, 0.1, 57.2, 16, 17
1339324737443, 0.2, 57.2, 16, 17
1339324737789, 0.1, 57.2, 16, 17
1339324738118, 0.1, 57.2, 16, 17
1339324738453, 0.1, 57.2, 16, 17
1339324738839, 0.1, 57.2, 16, 17
1339324739205, 0.2, 57.1, 17, 17
1339324739539, 0.1, 57.2, 17, 17
1339324739569, 0.1, 57.2, 17, 17
1339324739904, 0.1, 57.0, 17, 17
1339324740265, 0.1, 57.0, 16, 17
1339324740625, 0.1, 57.1, 16, 17
1339324740984, 0.1, 57.1, 16, 17
1339324741345, 0.1, 57.2, 16, 17
1339324741385, 0.1, 57.1, 16, 17
1339324741707, 0.1, 57.2, 16, 17
1339324741950, 0.2, 57.2, 16, 17
1339324742289, 0.1, 57.1, 16, 17
1339324742554, 0.1, 57.1, 16, 17
1339324742864, 0.2, 57.1, 16, 17
1339324743149, 0.1, 57.1, 16, 17
1339324743438, 0.1, 57.1, 16, 17
1339324743759, 0.1, 57.1, 16, 17
1339324744063, 0.1, 57.1, 16, 17
1339324744369, 0.1, 57.0, 16, 17
1339324744649, 0.1, 57.1, 16, 17
1339324744962, 0.1, 57.1, 16, 17
1339324745247, 0.1, 57.1, 16, 17
1339324745545, 0.1, 57.1, 16, 17
1339324745856, 0.1, 57.1, 16, 17
1339324746148, 0.1, 57.2, 16, 17
1339324746463, 0.1, 57.1, 16, 17
1339324746743, 0.1, 57.0, 16, 17
1339324747029, 0.1, 57.0, 16, 17
1339324747379, 0.1, 57.1, 16, 17
1339324747633, 0.1, 57.0, 16, 17
1339324747970, 0.1, 57.0, 16, 17
1339324748249, 0.1, 57.1, 16, 17
1339324748569, 0.1, 57.0, 16, 17
1339324748903, 0.1, 57.1, 16, 17
1339324749131, 0.1, 57.0, 16, 17
1339324749444, 0.1, 57.0, 16, 17
1339324749750, 0.1, 56.9, 16, 17
1339324750054, 0.1, 57.2, 16, 17
1339324750364, 0.1, 57.2, 16, 17
1339324750649, 0.1, 57.1, 16, 17
1339324750943, 0.1, 57.1, 16, 17
1339324751254, 0.2, 57.0, 16, 17
1339324751538, 0.1, 57.0, 16, 17
1339324751879, 0.1, 57.1, 16, 17
1339324752170, 0.1, 57.1, 16, 17
1339324752498, 0.1, 57.1, 16, 17
1339324752749, 0.1, 57.1, 16, 17
1339324753030, 0.1, 57.1, 16, 17
1339324753353, 0.1, 57.0, 16, 17
1339324753658, 0.1, 57.0, 16, 17
1339324753938, 0.1, 57.0, 16, 17
1339324754254, 0.2, 56.9, 16, 17
1339324754543, 0.1, 57.0, 16, 17
1339324754854, 0.1, 57.2, 16, 17
1339324755133, 0.1, 57.2, 16, 17
1339324755444, 0.1, 57.0, 16, 17
1339324755753, 0.1, 57.1, 16, 17
1339324756056, 0.1, 57.2, 16, 17
1339324756338, 0.1, 57.1, 16, 17
1339324756679, 0.1, 57.0, 16, 17
1339324757020, 0.2, 57.0, 16, 17
1339324757250, 0.1, 57.0, 16, 17
1339324757563, 0.2, 57.1, 16, 17
1339324757848, 0.2, 57.2, 16, 17
1339324758153, 0.1, 57.2, 16, 17
1339324758459, 0.2, 57.1, 16, 17
1339324758748, 0.1, 57.1, 16, 17
1339324759039, 0.1, 57.1, 16, 17
1339324759339, 0.2, 57.0, 16, 17
1339324759643, 0.2, 57.1, 16, 17
1339324759954, 0.2, 57.0, 16, 17
1339324760233, 0.1, 57.0, 16, 17
1339324760553, 0.1, 57.0, 17, 17
1339324760865, 0.1, 57.0, 17, 17
1339324761145, 0.2, 56.9, 17, 17
1339324761456, 0.1, 57.0, 17, 17
1339324761748, 0.2, 57.0, 16, 17
1339324762038, 0.2, 56.9, 16, 17
1339324762322, 0.2, 57.0, 16, 17
1339324762659, 0.2, 57.0, 16, 17
1339324762954, 0.2, 57.0, 16, 17
1339324763232, 0.2, 56.9, 16, 17
1339324763569, 0.2, 57.0, 16, 17
1339324763823, 0.2, 57.0, 16, 17
1339324764143, 0.1, 56.9, 16, 17
1339324764450, 0.2, 57.1, 16, 17
1339324764738, 0.2, 57.0, 16, 17
1339324765026, 0.2, 57.0, 16, 17
1339324765343, 0.2, 57.0, 16, 17
1339324765653, 0.2, 57.0, 16, 17
1339324765958, 0.2, 57.0, 16, 17
1339324766238, 0.2, 56.9, 16, 17
1339324766534, 0.1, 56.9, 16, 17
1339324766844, 0.1, 57.0, 16, 17
1339324767149, 0.1, 56.9, 16, 17
1339324767458, 0.1, 57.0, 16, 17
1339324767775, 0.1, 56.9, 16, 17
1339324768029, 0.2, 56.9, 16, 17
1339324768343, 0.2, 56.8, 16, 17
1339324768628, 0.1, 56.9, 16, 17
1339324768949, 0.1, 56.9, 16, 18
1339324769262, 0.1, 56.9, 16, 18
1339324769575, 0.2, 57.0, 16, 18
1339324769829, 0.2, 56.9, 16, 18
1339324770148, 0.2, 56.9, 16, 17
1339324770463, 0.2, 56.9, 16, 17
1339324770768, 0.2, 56.9, 16, 17
1339324771073, 0.2, 56.9, 16, 17
1339324771338, 0.1, 56.9, 16, 17
1339324771628, 0.2, 57.0, 16, 17
1339324771944, 0.2, 56.9, 16, 17
1339324772223, 0.2, 56.8, 16, 17
1339324772543, 0.2, 56.8, 16, 17
1339324772829, 0.2, 56.9, 16, 17
1339324773143, 0.2, 57.0, 16, 17
1339324773448, 0.2, 57.0, 16, 17
1339324773761, 0.2, 57.0, 16, 17
1339324774033, 0.2, 57.1, 16, 17
1339324774365, 0.2, 57.0, 16, 17
1339324774623, 0.2, 57.0, 16, 17
1339324774943, 0.1, 56.9, 16, 17
1339324775253, 0.1, 56.9, 16, 17
1339324775533, 0.1, 57.0, 16, 17
1339324775819, 0.1, 56.9, 16, 17
1339324776143, 0.1, 57.0, 16, 17
1339324776429, 0.1, 56.9, 16, 17
1339324776735, 0.1, 56.9, 16, 17
1339324777042, 0.2, 57.0, 16, 17
1339324777328, 0.1, 56.9, 16, 17
1339324777636, 0.2, 56.9, 16, 17
1339324777944, 0.2, 56.9, 16, 17
1339324778223, 0.1, 56.9, 16, 17
1339324778543, 0.1, 56.8, 17, 18
1339324778853, 0.2, 56.9, 17, 18
1339324779138, 0.2, 56.9, 17, 18
1339324779429, 0.2, 57.0, 17, 18
1339324779748, 0.2, 57.0, 16, 18
1339324780038, 0.2, 56.9, 16, 18
1339324780328, 0.2, 56.8, 16, 18
1339324780643, 0.2, 56.9, 16, 18
1339324781002, 0.2, 56.9, 16, 18
1339324781254, 0.2, 56.9, 16, 18
1339324781538, 0.1, 56.9, 16, 18
1339324781829, 0.1, 56.9, 16, 18
1339324782143, 0.2, 56.9, 16, 17
1339324782448, 0.2, 56.9, 16, 17
1339324782728, 0.1, 56.9, 16, 17
1339324783018, 0.2, 56.8, 16, 17
1339324783343, 0.1, 56.8, 16, 17
1339324783628, 0.1, 56.8, 16, 17
1339324783944, 0.1, 56.9, 16, 17
1339324784223, 0.1, 56.8, 16, 17
1339324784592, 0.2, 56.8, 17, 18
1339324784843, 0.2, 56.8, 17, 18
1339324785148, 0.2, 56.9, 17, 18
1339324785413, 0.2, 56.9, 17, 18
1339324785759, 0.2, 56.9, 16, 17
1339324786038, 0.2, 56.9, 16, 17
1339324786328, 0.2, 56.8, 16, 17
1339324786618, 0.2, 56.8, 16, 17
1339324786942, 0.2, 56.9, 17, 17
1339324787254, 0.1, 56.9, 17, 17
1339324787533, 0.2, 56.9, 17, 17
1339324787839, 0.2, 56.7, 17, 17
1339324788149, 0.2, 56.8, 16, 17
1339324788428, 0.2, 56.8, 16, 17
1339324788718, 0.1, 56.8, 16, 17
1339324789034, 0.2, 56.8, 16, 17
1339324789365, 0.2, 56.8, 16, 17
1339324789645, 0.1, 56.8, 16, 17
1339324789924, 0.2, 56.9, 16, 17
1339324790208, 0.2, 56.9, 16, 17
1339324790533, 0.2, 56.8, 16, 17
1339324790818, 0.1, 56.9, 16, 17
1339324791133, 0.2, 56.9, 16, 17
1339324791439, 0.2, 56.9, 16, 17
1339324791750, 0.2, 56.9, 16, 17
1339324792034, 0.2, 56.9, 16, 17
1339324792338, 0.2, 56.8, 16, 17
1339324792628, 0.2, 56.8, 16, 17
1339324792943, 0.2, 56.8, 16, 17
1339324793248, 0.2, 56.8, 16, 17
1339324793528, 0.2, 56.9, 16, 17
1339324793808, 0.2, 56.7, 16, 17
1339324794133, 0.2, 56.8, 16, 17
1339324794418, 0.2, 56.8, 16, 17
1339324794733, 0.2, 56.9, 16, 17
1339324795044, 0.2, 56.9, 16, 17
1339324795354, 0.2, 56.9, 17, 18
1339324795633, 0.2, 56.9, 17, 18
1339324795918, 0.1, 56.9, 17, 18
1339324796234, 0.1, 56.9, 17, 18
1339324796548, 0.1, 56.8, 16, 17
1339324796829, 0.2, 56.7, 16, 17
1339324797118, 0.2, 56.8, 16, 17
1339324797434, 0.2, 56.7, 16, 17
1339324797749, 0.2, 56.8, 16, 17
1339324798053, 0.2, 56.8, 16, 17
1339324798333, 0.2, 56.7, 16, 17
1339324798619, 0.2, 56.9, 16, 17
1339324798963, 0.2, 56.9, 16, 17
1339324799243, 0.2, 56.9, 16, 17
1339324799523, 0.2, 56.9, 16, 17
1339324799834, 0.2, 56.8, 16, 17
1339324800120, 0.2, 56.8, 16, 17
1339324800434, 0.2, 56.8, 16, 17
1339324800738, 0.2, 56.8, 16, 17
1339324801019, 0.2, 56.9, 16, 17
1339324801339, 0.2, 56.9, 16, 18
1339324801644, 0.2, 57.0, 16, 18
1339324801923, 0.2, 56.8, 16, 18
1339324802208, 0.2, 56.8, 16, 18
1339324802546, 0.2, 56.8, 16, 17
1339324802851, 0.2, 56.8, 16, 17
1339324803113, 0.2, 56.7, 16, 17
1339324803424, 0.2, 56.7, 16, 17
1339324803738, 0.2, 56.7, 16, 17
1339324804043, 0.2, 56.7, 16, 17
1339324804348, 0.2, 56.8, 16, 17
1339324804613, 0.2, 56.7, 16, 17
1339324804924, 0.2, 56.7, 16, 17
1339324805234, 0.2, 56.7, 16, 17
1339324805514, 0.2, 56.7, 16, 17
1339324805798, 0.2, 56.7, 16, 17
1339324806134, 0.2, 56.6, 16, 17
1339324806418, 0.2, 56.8, 16, 17
1339324806730, 0.2, 56.7, 16, 17
1339324807010, 0.2, 56.8, 16, 17
1339324807333, 0.2, 56.6, 16, 17
1339324807619, 0.2, 56.7, 16, 17
1339324807923, 0.2, 56.8, 16, 17
1339324808207, 0.2, 56.7, 16, 17
1339324808548, 0.2, 56.8, 16, 18
1339324808838, 0.2, 56.7, 16, 18
1339324809154, 0.2, 56.7, 16, 18
1339324809409, 0.2, 56.7, 16, 18
1339324809736, 0.2, 56.7, 16, 18
1339324810043, 0.2, 56.7, 16, 18
1339324810328, 0.2, 56.7, 16, 18
1339324810637, 0.2, 56.8, 16, 18
1339324810950, 0.2, 56.8, 16, 17
1339324811254, 0.2, 56.7, 16, 17
1339324811533, 0.2, 56.7, 16, 17
1339324811813, 0.2, 56.7, 16, 17
1339324812129, 0.2, 56.7, 16, 18
1339324812414, 0.2, 56.7, 16, 18
1339324812724, 0.2, 56.7, 16, 18
1339324813029, 0.2, 56.7, 16, 18
1339324813335, 0.2, 56.7, 16, 17
1339324813614, 0.2, 56.7, 16, 17
1339324813930, 0.2, 56.8, 16, 17
1339324814218, 0.2, 56.7, 16, 17
1339324814513, 0.2, 56.8, 16, 17
1339324814823, 0.2, 56.7, 16, 17
1339324815108, 0.2, 56.7, 16, 17
1339324815420, 0.2, 56.7, 16, 17
1339324815718, 0.2, 56.8, 16, 17
1339324816034, 0.2, 56.8, 16, 17
1339324816313, 0.2, 56.7, 16, 17
1339324816598, 0.2, 56.8, 16, 17
1339324816911, 0.2, 56.7, 16, 18
1339324817223, 0.2, 56.7, 16, 18
1339324817508, 0.2, 56.7, 16, 18
1339324817798, 0.2, 56.7, 16, 18
1339324818148, 0.2, 56.7, 17, 18
1339324818428, 0.2, 56.7, 17, 18
1339324818718, 0.2, 56.8, 17, 18
1339324819024, 0.2, 56.7, 17, 18
1339324819339, 0.2, 56.8, 16, 18
1339324819629, 0.2, 56.6, 16, 18
1339324819933, 0.1, 56.6, 16, 18
1339324820214, 0.1, 56.6, 16, 18
1339324820546, 0.2, 56.7, 16, 18
1339324820828, 0.2, 56.7, 16, 18
1339324821118, 0.2, 56.7, 16, 18
1339324821406, 0.2, 56.7, 16, 18
1339324821715, 0.2, 56.8, 16, 18
1339324822023, 0.2, 56.7, 16, 18
1339324822309, 0.2, 56.6, 16, 18
1339324822624, 0.2, 56.6, 16, 18
1339324822933, 0.2, 56.7, 16, 17
1339324823218, 0.1, 56.8, 16, 17
1339324823508, 0.2, 56.6, 16, 17
1339324823825, 0.1, 56.7, 16, 17
1339324824136, 0.2, 56.7, 16, 18
1339324824416, 0.2, 56.6, 16, 18
1339324824724, 0.2, 56.6, 16, 18
1339324825008, 0.2, 56.7, 16, 18
1339324825323, 0.2, 56.8, 16, 18
1339324825608, 0.2, 56.7, 16, 18
1339324825898, 0.2, 56.7, 16, 18
1339324826213, 0.2, 56.7, 16, 18
1339324826528, 0.2, 56.7, 16, 18
1339324826809, 0.2, 56.7, 16, 18
1339324827116, 0.2, 56.7, 16, 18
1339324827421, 0.2, 56.8, 16, 18
1339324827730, 0.2, 56.7, 16, 18
1339324828044, 0.2, 56.6, 16, 18
1339324828298, 0.2, 56.7, 16, 18
1339324828613, 0.2, 56.7, 16, 18
1339324828933, 0.2, 56.7, 17, 18
1339324829212, 0.2, 56.7, 17, 18
1339324829520, 0.1, 56.7, 17, 18
1339324829808, 0.2, 56.7, 17, 18
1339324830108, 0.2, 56.7, 16, 18
1339324830423, 0.2, 56.8, 16, 18
1339324830708, 0.2, 56.7, 16, 18
1339324831050, 0.2, 56.7, 16, 18
1339324831330, 0.2, 56.7, 16, 17
1339324831618, 0.2, 56.7, 16, 17
1339324831908, 0.2, 56.6, 16, 17
1339324832198, 0.2, 56.6, 16, 17
1339324832523, 0.1, 56.6, 17, 18
1339324832808, 0.2, 56.6, 17, 18
1339324833124, 0.2, 56.6, 17, 18
1339324833403, 0.2, 56.7, 17, 18
1339324833723, 0.2, 56.7, 16, 18
1339324834034, 0.2, 56.7, 16, 18
1339324834338, 0.2, 56.6, 16, 18
1339324834674, 0.2, 56.6, 16, 18
1339324834928, 0.2, 56.6, 16, 18
1339324835208, 0.2, 56.7, 16, 18
1339324835523, 0.2, 56.7, 16, 18
1339324835834, 0.2, 56.6, 16, 18
1339324836120, 0.2, 56.6, 16, 18
1339324836459, 0.2, 56.6, 16, 18
1339324836723, 0.2, 56.6, 16, 18
1339324837028, 0.2, 56.7, 16, 18
1339324837323, 0.2, 56.6, 16, 18
1339324837659, 0.2, 56.7, 16, 18
1339324837913, 0.2, 56.7, 16, 18
1339324838198, 0.2, 56.6, 16, 18
1339324838529, 0.2, 56.6, 17, 18
1339324838834, 0.2, 56.5, 17, 18
1339324839144, 0.2, 56.6, 17, 18
1339324839423, 0.2, 56.6, 17, 18
1339324839738, 0.2, 56.5, 16, 18
1339324840028, 0.2, 56.7, 16, 18
1339324840308, 0.2, 56.6, 16, 18
1339324840598, 0.2, 56.6, 16, 18
1339324840949, 0.2, 56.5, 16, 18
1339324841228, 0.2, 56.6, 16, 18
1339324841518, 0.2, 56.5, 16, 18
1339324841824, 0.2, 56.6, 16, 18
1339324842135, 0.2, 56.5, 16, 18
1339324842415, 0.2, 56.7, 16, 18
1339324842744, 0.2, 56.7, 16, 18
1339324843003, 0.2, 56.6, 16, 18
1339324843318, 0.2, 56.6, 17, 18
1339324843634, 0.2, 56.6, 17, 18
1339324843913, 0.2, 56.6, 17, 18
1339324844220, 0.2, 56.5, 17, 18
1339324844514, 0.2, 56.5, 16, 18
1339324844824, 0.2, 56.6, 16, 18
1339324845129, 0.2, 56.5, 16, 18
1339324845474, 0.1, 56.6, 16, 18
1339324845730, 0.1, 56.6, 16, 18
1339324846009, 0.1, 56.6, 16, 18
1339324846323, 0.2, 56.6, 16, 18
1339324846608, 0.2, 56.6, 16, 18
1339324846930, 0.2, 56.6, 17, 18
1339324847210, 0.2, 56.5, 17, 18
1339324847524, 0.2, 56.5, 17, 18
1339324847828, 0.2, 56.4, 17, 18
1339324848123, 0.1, 56.5, 16, 18
1339324848428, 0.1, 56.6, 16, 18
1339324848718, 0.2, 56.6, 16, 18
1339324849065, 0.1, 56.6, 16, 18
1339324849319, 0.1, 56.6, 17, 18
1339324849634, 0.2, 56.6, 17, 18
1339324849913, 0.2, 56.7, 17, 18
1339324850223, 0.2, 56.7, 17, 18
1339324850514, 0.2, 56.6, 17, 18
1339324850849, 0.2, 56.6, 17, 18
1339324851128, 0.2, 56.6, 17, 18
1339324851410, 0.2, 56.5, 17, 18
1339324851742, 0.2, 56.5, 16, 18
1339324852029, 0.2, 56.6, 16, 18
1339324852308, 0.2, 56.5, 16, 18
1339324852618, 0.2, 56.4, 16, 18
1339324852933, 0.2, 56.4, 17, 18
1339324853218, 0.2, 56.5, 17, 18
1339324853534, 0.2, 56.4, 17, 18
1339324853813, 0.2, 56.6, 17, 18
1339324854153, 0.2, 56.6, 16, 18
1339324854438, 0.2, 56.5, 16, 18
1339324854728, 0.2, 56.5, 16, 18
1339324855019, 0.2, 56.5, 16, 18
1339324855313, 0.2, 56.5, 16, 18
1339324855624, 0.2, 56.6, 16, 18
1339324855929, 0.2, 56.4, 16, 18
1339324856209, 0.2, 56.5, 16, 18
1339324856521, 0.2, 56.5, 17, 18
1339324856833, 0.2, 56.5, 17, 18
1339324857144, 0.2, 56.5, 17, 18
1339324857425, 0.1, 56.5, 17, 18
1339324857738, 0.2, 56.6, 16, 18
1339324858003, 0.2, 56.4, 16, 18
1339324858314, 0.2, 56.5, 16, 18
1339324858619, 0.2, 56.5, 16, 18
1339324858939, 0.2, 56.5, 16, 18
1339324859218, 0.2, 56.5, 16, 18
1339324859523, 0.2, 56.5, 16, 18
1339324859864, 0.2, 56.4, 16, 18
1339324860118, 0.2, 56.5, 16, 18
1339324860409, 0.2, 56.4, 16, 18
1339324860723, 0.2, 56.5, 16, 18
1339324861010, 0.2, 56.4, 16, 18
1339324861323, 0.2, 56.5, 16, 18
1339324861608, 0.2, 56.4, 16, 18
1339324861898, 0.2, 56.6, 16, 18
1339324862213, 0.2, 56.6, 16, 18
1339324862528, 0.2, 56.6, 17, 18
1339324862807, 0.2, 56.5, 17, 18
1339324863139, 0.2, 56.4, 17, 18
1339324863458, 0.2, 56.4, 17, 18
1339324863725, 0.2, 56.4, 17, 18
1339324864029, 0.1, 56.4, 17, 18
1339324864309, 0.2, 56.4, 17, 18
1339324864598, 0.2, 56.5, 17, 18
1339324864943, 0.2, 56.5, 16, 18
1339324865228, 0.2, 56.5, 16, 18
1339324865518, 0.2, 56.5, 16, 18
1339324865823, 0.2, 56.5, 16, 18
1339324866138, 0.2, 56.5, 16, 18
1339324866445, 0.2, 56.5, 16, 18
1339324866728, 0.2, 56.6, 16, 18
1339324867025, 0.2, 56.5, 16, 18
1339324867313, 0.2, 56.5, 16, 18
1339324867621, 0.2, 56.5, 16, 18
1339324867934, 0.1, 56.5, 16, 18
1339324868214, 0.2, 56.5, 16, 18
1339324868523, 0.2, 56.6, 16, 18
1339324868809, 0.2, 56.6, 16, 18
1339324869123, 0.2, 56.6, 16, 18
1339324869408, 0.1, 56.5, 16, 18
1339324869726, 0.2, 56.5, 17, 18
1339324870008, 0.2, 56.5, 17, 18
1339324870324, 0.2, 56.4, 17, 18
1339324870600, 0.2, 56.4, 17, 18
1339324870925, 0.2, 56.3, 17, 18
1339324871231, 0.2, 56.4, 17, 18
1339324871513, 0.2, 56.5, 17, 18
1339324871818, 0.2, 56.4, 17, 18
1339324872133, 0.1, 56.4, 16, 19
1339324872438, 0.2, 56.6, 16, 19
1339324872718, 0.2, 56.6, 16, 19
1339324873023, 0.2, 56.5, 16, 19
1339324873315, 0.2, 56.5, 17, 18
1339324873623, 0.2, 56.4, 17, 18
1339324873933, 0.1, 56.4, 17, 18
1339324874188, 0.1, 56.5, 17, 18
1339324874536, 0.2, 56.4, 16, 18
1339324874815, 0.2, 56.5, 16, 18
1339324875120, 0.2, 56.5, 16, 18
1339324875428, 0.2, 56.4, 16, 18
1339324875714, 0.2, 56.4, 16, 18
1339324876023, 0.2, 56.4, 16, 18
1339324876309, 0.2, 56.3, 16, 18
1339324876598, 0.2, 56.5, 16, 18
1339324876923, 0.2, 56.5, 16, 18
1339324877228, 0.2, 56.4, 16, 18
1339324877543, 0.2, 56.5, 16, 18
1339324877816, 0.2, 56.5, 16, 18
1339324878153, 0.2, 56.5, 17, 19
1339324878414, 0.2, 56.4, 17, 19
1339324878724, 0.2, 56.4, 17, 19
1339324879029, 0.2, 56.4, 17, 19
1339324879323, 0.2, 56.4, 17, 18
1339324879634, 0.2, 56.5, 17, 18
1339324879913, 0.2, 56.5, 17, 18
1339324880219, 0.2, 56.6, 17, 18
1339324880513, 0.2, 56.4, 17, 18
1339324880824, 0.2, 56.5, 17, 18
1339324881104, 0.2, 56.4, 17, 18
1339324881428, 0.2, 56.4, 17, 18
1339324881740, 0.2, 56.4, 17, 19
1339324882020, 0.2, 56.4, 17, 19
1339324882325, 0.2, 56.5, 17, 19
1339324882631, 0.2, 56.5, 17, 19
1339324882923, 0.2, 56.4, 16, 18
