time, current, voltage, t1, t2
1339326714029, 0.1, 53.3, 22, 22
1339326714309, 0.1, 53.3, 22, 22
1339326714608, 0.0, 53.3, 23, 21
1339326714944, 0.0, 53.3, 23, 21
1339326715205, 0.1, 53.3, 23, 21
1339326715494, 0.1, 53.4, 23, 21
1339326715818, 0.1, 53.4, 23, 22
1339326716124, 0.1, 53.3, 23, 22
1339326716414, 0.1, 53.3, 23, 22
1339326716704, 0.1, 53.3, 23, 22
1339326717024, 0.1, 53.3, 22, 21
1339326717308, 0.0, 53.3, 22, 21
1339326717644, 0.1, 53.4, 22, 21
1339326717899, 0.1, 53.3, 22, 21
1339326718212, 0.1, 53.2, 22, 21
1339326718544, 0.0, 53.3, 22, 21
1339326718817, 0.0, 53.3, 22, 21
1339326719124, 0.1, 53.3, 22, 21
1339326719439, 0.1, 53.3, 22, 21
1339326719719, 0.0, 53.3, 22, 21
1339326720025, 0.0, 53.2, 22, 21
1339326720314, 0.0, 53.2, 22, 21
1339326720598, 0.0, 53.2, 23, 22
1339326720935, 0.0, 53.3, 23, 22
1339326721215, 0.0, 53.4, 23, 22
1339326721495, 0.1, 53.3, 23, 22
1339326721835, 0.0, 53.3, 22, 21
1339326722116, 0.0, 53.4, 22, 21
1339326722425, 0.0, 53.3, 22, 21
1339326722705, 0.0, 53.3, 22, 21
1339326722998, 0.0, 53.3, 22, 22
1339326723306, 0.0, 53.3, 22, 22
1339326723619, 0.1, 53.3, 22, 22
1339326723898, 0.0, 53.2, 22, 22
1339326724213, 0.1, 53.3, 22, 22
1339326724504, 0.0, 53.3, 22, 22
1339326724794, 0.1, 53.3, 22, 22
1339326725108, 0.1, 53.2, 22, 22
1339326725414, 0.1, 53.2, 22, 22
1339326725703, 0.1, 53.3, 22, 22
1339326726012, 0.1, 53.2, 22, 22
1339326726319, 0.1, 53.3, 22, 22
1339326726629, 0.1, 53.3, 22, 22
1339326726914, 0.1, 53.3, 22, 22
1339326727204, 0.1, 53.3, 22, 22
1339326727490, 0.1, 53.3, 22, 22
1339326727803, 0.1, 53.2, 22, 22
1339326728110, 0.0, 53.2, 22, 22
1339326728415, 0.0, 53.2, 22, 22
1339326728695, 0.0, 53.3, 22, 22
1339326729014, 0.0, 53.2, 23, 21
1339326729304, 0.0, 53.3, 23, 21
1339326729617, 0.0, 53.3, 23, 21
1339326729896, 0.0, 53.3, 23, 21
1339326730208, 0.0, 53.4, 22, 22
1339326730493, 0.1, 53.4, 22, 22
1339326730809, 0.1, 53.3, 22, 22
1339326731088, 0.1, 53.3, 22, 22
1339326731403, 0.1, 53.3, 22, 21
1339326731719, 0.1, 53.4, 22, 21
1339326732003, 0.1, 53.3, 22, 21
1339326732294, 0.1, 53.2, 22, 21
1339326732612, 0.1, 53.2, 22, 21
1339326732946, 0.1, 53.2, 22, 21
1339326733199, 0.1, 53.2, 22, 21
1339326733484, 0.1, 53.3, 22, 21
1339326733829, 0.1, 53.4, 22, 22
1339326734139, 0.1, 53.3, 22, 22
1339326734398, 0.1, 53.2, 22, 22
1339326734684, 0.1, 53.4, 22, 22
1339326735004, 0.1, 53.3, 22, 21
1339326735319, 0.0, 53.3, 22, 21
1339326735604, 0.1, 53.2, 22, 21
1339326735894, 0.0, 53.3, 22, 21
1339326736214, 0.0, 53.4, 22, 21
1339326736553, 0.1, 53.3, 22, 21
1339326736780, 0.1, 53.3, 22, 21
1339326737089, 0.1, 53.2, 22, 21
1339326737383, 0.1, 53.2, 22, 22
1339326737699, 0.1, 53.1, 22, 22
1339326738004, 0.1, 53.0, 22, 22
1339326738294, 0.0, 53.3, 22, 22
1339326738613, 0.1, 53.3, 22, 22
1339326738904, 0.1, 53.3, 22, 22
1339326739194, 0.1, 53.2, 22, 22
1339326739499, 0.1, 53.2, 22, 22
1339326739814, 0.1, 53.2, 22, 21
1339326740137, 0.0, 53.4, 22, 21
1339326740374, 0.0, 53.3, 22, 21
1339326740664, 0.0, 53.3, 22, 21
1339326741014, 0.1, 53.2, 22, 21
1339326741294, 0.0, 53.3, 22, 21
1339326741598, 0.1, 53.3, 22, 21
1339326741879, 0.0, 53.1, 22, 21
1339326742194, 0.0, 53.3, 22, 22
1339326742509, 0.0, 53.3, 22, 22
1339326742794, 0.0, 53.3, 22, 22
1339326743098, 0.0, 53.3, 22, 22
1339326743419, 0.0, 53.4, 22, 22
1339326743742, 0.1, 53.4, 22, 22
1339326743976, 0.1, 53.3, 22, 22
1339326744315, 0.1, 53.3, 22, 22
1339326744603, 0.1, 53.2, 22, 22
1339326744894, 0.1, 53.3, 22, 22
1339326745184, 0.1, 53.2, 22, 22
1339326745474, 0.0, 53.4, 22, 22
1339326745798, 0.0, 53.4, 22, 21
1339326746109, 0.1, 53.3, 22, 21
1339326746389, 0.1, 53.3, 22, 21
1339326746699, 0.1, 53.2, 22, 21
1339326746989, 0.1, 53.4, 22, 21
1339326747292, 0.1, 53.4, 22, 21
1339326747597, 0.1, 53.4, 22, 21
1339326747884, 0.1, 53.4, 22, 21
1339326748173, 0.1, 53.3, 22, 21
1339326748489, 0.1, 53.3, 22, 21
1339326748799, 0.1, 53.2, 22, 21
1339326749079, 0.1, 53.3, 22, 21
1339326749385, 0.1, 53.3, 22, 22
1339326749699, 0.1, 53.3, 22, 22
1339326749984, 0.1, 53.2, 22, 22
1339326750299, 0.1, 53.2, 22, 22
1339326750587, 0.1, 53.2, 22, 22
1339326750874, 0.1, 53.3, 22, 22
1339326751189, 0.1, 53.3, 22, 22
1339326751499, 0.1, 53.2, 22, 22
1339326751780, 0.1, 53.2, 22, 22
1339326752064, 0.0, 53.4, 22, 22
1339326752379, 0.1, 53.3, 22, 22
1339326752684, 0.1, 53.3, 22, 22
1339326752994, 0.1, 53.3, 22, 21
1339326753298, 0.1, 53.3, 22, 21
1339326753558, 0.1, 53.3, 22, 21
1339326753869, 0.0, 53.3, 22, 21
1339326754184, 0.0, 53.3, 22, 22
1339326754477, 0.0, 53.3, 22, 22
1339326754756, 0.0, 53.3, 22, 22
1339326755069, 0.1, 53.3, 22, 22
1339326755383, 0.1, 53.2, 22, 21
1339326755663, 0.1, 53.2, 22, 21
1339326755969, 0.1, 53.2, 22, 21
1339326756250, 0.0, 53.2, 22, 21
1339326756568, 0.0, 53.3, 22, 21
1339326756877, 0.1, 53.3, 22, 21
1339326757164, 0.1, 53.2, 22, 21
1339326757453, 0.1, 53.2, 22, 21
1339326757774, 0.1, 53.4, 22, 21
1339326758074, 0.1, 53.4, 22, 21
1339326758380, 0.1, 53.4, 22, 21
1339326758659, 0.0, 53.4, 22, 21
1339326758969, 0.1, 53.4, 22, 22
1339326759274, 0.1, 53.3, 22, 22
1339326759553, 0.0, 53.3, 22, 22
1339326759844, 0.1, 53.3, 22, 22
1339326760168, 0.0, 53.3, 22, 22
1339326760454, 0.0, 53.3, 22, 22
1339326760769, 0.0, 53.3, 22, 22
1339326761049, 0.1, 53.3, 22, 22
1339326761359, 0.1, 53.3, 23, 22
1339326761658, 0.1, 53.2, 23, 22
1339326761944, 0.1, 53.3, 23, 22
1339326762284, 0.1, 53.3, 23, 22
1339326762550, 0.0, 53.3, 22, 22
1339326762859, 0.0, 53.3, 22, 22
1339326763170, 0.0, 53.3, 22, 22
1339326763476, 0.1, 53.2, 22, 22
1339326763764, 0.1, 53.3, 22, 22
1339326764079, 0.1, 53.3, 22, 22
1339326764358, 0.1, 53.3, 22, 22
1339326764644, 0.0, 53.3, 22, 22
1339326764964, 0.1, 53.3, 22, 21
1339326765265, 0.1, 53.3, 22, 21
1339326765549, 0.1, 53.2, 22, 21
1339326765834, 0.1, 53.3, 22, 21
1339326766153, 0.1, 53.3, 22, 21
1339326766469, 0.1, 53.3, 22, 21
1339326766779, 0.0, 53.3, 22, 21
1339326767038, 0.1, 53.3, 22, 21
1339326767384, 0.1, 53.2, 22, 21
1339326767672, 0.1, 53.2, 22, 21
1339326767951, 0.0, 53.2, 22, 21
1339326768259, 0.0, 53.3, 22, 21
1339326768573, 0.1, 53.3, 22, 22
1339326768871, 0.1, 53.2, 22, 22
1339326769154, 0.1, 53.3, 22, 22
1339326769444, 0.1, 53.3, 22, 22
1339326769784, 0.1, 53.4, 22, 22
1339326770038, 0.0, 53.4, 22, 22
1339326770374, 0.0, 53.4, 22, 22
1339326770654, 0.0, 53.3, 22, 22
1339326770974, 0.1, 53.3, 22, 21
1339326771253, 0.1, 53.4, 22, 21
1339326771544, 0.1, 53.3, 22, 21
1339326771834, 0.1, 53.3, 22, 21
1339326772225, 0.1, 53.3, 22, 21
1339326772453, 0.1, 53.3, 22, 21
1339326772744, 0.1, 53.2, 22, 21
1339326773034, 0.1, 53.3, 22, 21
1339326773383, 0.1, 53.3, 22, 21
1339326773664, 0.1, 53.3, 22, 21
1339326773929, 0.1, 53.4, 22, 21
1339326774264, 0.1, 53.3, 22, 21
1339326774558, 0.1, 53.3, 22, 22
1339326774863, 0.1, 53.2, 22, 22
1339326775169, 0.1, 53.3, 22, 22
1339326775424, 0.0, 53.3, 22, 22
1339326775820, 0.0, 53.2, 22, 22
1339326776046, 0.1, 53.2, 22, 22
1339326776384, 0.1, 53.2, 22, 22
1339326776624, 0.1, 53.3, 22, 22
1339326776948, 0.1, 53.3, 22, 22
1339326777232, 0.1, 53.4, 22, 22
1339326777564, 0.1, 53.3, 22, 22
1339326777819, 0.1, 53.3, 22, 22
1339326778139, 0.1, 53.4, 22, 21
1339326778449, 0.1, 53.4, 22, 21
1339326778734, 0.1, 53.2, 22, 21
1339326779023, 0.1, 53.3, 22, 21
1339326779348, 0.1, 53.2, 22, 22
1339326779634, 0.1, 53.2, 22, 22
1339326779949, 0.0, 53.4, 22, 22
1339326780228, 0.0, 53.3, 22, 22
1339326780538, 0.1, 53.3, 22, 22
1339326780849, 0.0, 53.4, 22, 22
1339326781154, 0.1, 53.3, 22, 22
1339326781444, 0.1, 53.4, 22, 22
1339326781764, 0.1, 53.3, 22, 22
1339326782043, 0.1, 53.3, 22, 22
1339326782334, 0.1, 53.3, 22, 22
1339326782624, 0.1, 53.4, 22, 22
1339326782963, 0.1, 53.4, 22, 22
1339326783269, 0.1, 53.3, 22, 22
1339326783529, 0.1, 53.2, 22, 22
1339326783839, 0.1, 53.3, 22, 22
1339326784154, 0.0, 53.3, 22, 22
1339326784433, 0.0, 53.3, 22, 22
1339326784741, 0.4, 53.3, 22, 22
1339326785024, 0.2, 53.4, 22, 22
1339326785338, 0.1, 53.2, 22, 21
1339326785649, 0.1, 53.1, 22, 21
1339326785954, 0.1, 53.3, 22, 21
1339326786244, 0.1, 53.3, 22, 21
1339326786558, 0.1, 53.2, 22, 21
1339326786838, 0.1, 53.2, 22, 21
1339326787123, 0.1, 53.3, 22, 21
1339326787435, 0.1, 53.3, 22, 21
1339326787744, 0.1, 53.3, 22, 21
1339326788034, 0.1, 53.3, 22, 21
1339326788324, 0.1, 53.3, 22, 21
1339326788637, 0.1, 53.3, 22, 21
1339326788944, 0.1, 53.3, 22, 22
1339326789234, 0.1, 53.2, 22, 22
1339326789538, 0.1, 53.3, 22, 22
1339326789819, 0.1, 53.4, 22, 22
1339326790135, 0.1, 53.3, 23, 22
1339326790441, 0.1, 53.4, 23, 22
1339326790724, 0.1, 53.3, 23, 22
1339326791039, 0.1, 53.3, 23, 22
1339326791328, 0.1, 53.4, 22, 21
1339326791614, 0.1, 53.4, 22, 21
1339326791929, 0.1, 53.3, 22, 21
1339326792214, 0.1, 53.3, 22, 21
1339326792539, 0.1, 53.3, 22, 22
1339326792819, 0.1, 53.3, 22, 22
1339326793129, 0.1, 53.3, 22, 22
1339326793434, 0.1, 53.3, 22, 22
1339326793725, 0.1, 53.3, 22, 22
1339326794014, 0.1, 53.3, 22, 22
1339326794329, 0.1, 53.3, 22, 22
1339326794609, 0.1, 53.3, 22, 22
1339326794929, 0.1, 53.4, 22, 22
1339326795239, 0.1, 53.3, 22, 22
1339326795544, 0.1, 53.3, 22, 22
1339326795826, 0.1, 53.3, 22, 22
1339326796119, 0.1, 53.4, 22, 22
1339326796429, 0.1, 53.4, 22, 22
1339326796739, 0.1, 53.4, 22, 22
1339326797018, 0.1, 53.3, 22, 22
1339326797327, 0.1, 53.4, 22, 22
1339326797639, 0.1, 53.3, 22, 22
1339326797918, 0.1, 53.2, 22, 22
1339326798229, 0.1, 53.3, 22, 22
1339326798535, 0.1, 53.4, 22, 22
1339326798849, 0.1, 53.3, 22, 22
1339326799133, 0.1, 53.3, 22, 22
1339326799412, 0.1, 53.3, 22, 22
1339326799729, 0.1, 53.4, 22, 22
1339326800059, 0.1, 53.3, 22, 22
1339326800313, 0.1, 53.3, 22, 22
1339326800629, 0.1, 53.3, 22, 22
1339326800933, 0.1, 53.3, 22, 22
1339326801212, 0.1, 53.3, 22, 22
1339326801519, 0.1, 53.3, 22, 22
1339326801804, 0.1, 53.3, 22, 22
1339326802129, 0.1, 53.3, 22, 22
1339326802409, 0.1, 53.3, 22, 22
1339326802719, 0.1, 53.3, 22, 22
1339326803004, 0.1, 53.3, 22, 22
1339326803324, 0.1, 53.3, 22, 22
1339326803614, 0.1, 53.4, 22, 22
1339326803904, 0.1, 53.4, 22, 22
1339326804219, 0.1, 53.4, 22, 22
1339326804526, 0.1, 53.4, 22, 21
1339326804814, 0.1, 53.3, 22, 21
1339326805119, 0.1, 53.4, 22, 21
1339326805404, 0.1, 53.3, 22, 21
1339326805728, 0.1, 53.3, 22, 22
1339326806008, 0.1, 53.3, 22, 22
1339326806319, 0.1, 53.4, 22, 22
1339326806598, 0.1, 53.4, 22, 22
1339326806918, 0.1, 53.4, 22, 22
1339326807204, 0.1, 53.4, 22, 22
1339326807494, 0.1, 53.3, 22, 22
1339326807809, 0.1, 53.4, 22, 22
1339326808140, 0.1, 53.4, 22, 22
1339326808419, 0.1, 53.4, 22, 22
1339326808704, 0.1, 53.4, 22, 22
1339326809019, 0.1, 53.3, 22, 22
1339326809333, 0.1, 53.2, 22, 22
1339326809613, 0.1, 53.3, 22, 22
1339326809919, 0.1, 53.5, 22, 22
1339326810224, 0.1, 53.4, 22, 22
1339326810513, 0.1, 53.4, 22, 22
1339326810794, 0.1, 53.4, 22, 22
1339326811109, 2.5, 53.1, 22, 22
1339326811419, 4.1, 53.0, 22, 22
1339326811696, 5.6, 52.9, 22, 22
1339326812009, 6.6, 52.9, 22, 22
1339326812315, 7.0, 52.9, 22, 22
1339326812604, 7.5, 52.9, 22, 22
1339326812929, 3.8, 53.0, 22, 21
1339326813209, 1.8, 53.2, 22, 21
1339326813514, 0.8, 53.3, 22, 21
1339326813819, 0.4, 53.3, 22, 21
1339326814108, 0.3, 53.4, 22, 22
1339326814419, 0.2, 53.3, 22, 22
1339326814698, 0.2, 53.3, 22, 22
1339326815009, 0.1, 53.3, 22, 22
1339326815312, 0.1, 53.3, 22, 22
1339326815620, 0.1, 53.3, 22, 22
1339326815929, 0.1, 53.3, 22, 22
1339326816214, 0.1, 53.2, 22, 22
1339326816508, 0.1, 53.3, 22, 22
1339326816819, 0.1, 53.2, 22, 22
1339326817104, 0.1, 53.2, 22, 22
1339326817419, 0.1, 53.3, 22, 22
1339326817708, 0.1, 53.3, 22, 22
1339326817994, 0.1, 53.4, 22, 22
1339326818309, 0.1, 53.3, 22, 22
1339326818619, 0.1, 53.3, 22, 22
1339326818922, 0.1, 53.2, 22, 22
1339326819201, 0.1, 53.3, 22, 22
1339326819509, 0.1, 53.2, 22, 22
1339326819794, 0.1, 53.3, 22, 22
1339326820118, 0.2, 53.3, 22, 22
1339326820429, 3.1, 53.1, 22, 22
1339326820683, 4.5, 53.1, 22, 22
1339326820998, 5.5, 53.0, 22, 22
1339326821318, 6.2, 52.9, 22, 22
1339326821604, 6.7, 52.9, 22, 22
1339326821909, 7.7, 52.9, 22, 22
1339326822239, 8.6, 52.7, 22, 22
1339326822494, 9.3, 52.6, 26, 22
1339326822800, 9.3, 52.7, 26, 22
1339326823109, 9.9, 52.6, 26, 22
1339326823414, 10.4, 52.7, 26, 22
1339326823734, 10.1, 52.6, 23, 22
1339326823999, 6.8, 52.7, 23, 22
1339326824304, 3.1, 52.8, 23, 22
1339326824594, 1.4, 53.0, 23, 22
1339326824904, 0.7, 53.1, 22, 22
1339326825219, 0.3, 53.1, 22, 22
1339326825504, 0.2, 53.1, 22, 22
1339326825818, 0.1, 53.1, 22, 22
1339326826108, 0.1, 53.2, 22, 22
1339326826394, 0.1, 53.2, 22, 22
1339326826709, 0.1, 53.1, 22, 22
1339326826989, 0.1, 53.1, 22, 22
1339326827334, 0.1, 53.2, 23, 22
1339326827613, 0.1, 53.2, 23, 22
1339326827894, 0.1, 53.2, 23, 22
1339326828209, 0.1, 53.2, 23, 22
1339326828499, 0.1, 53.2, 22, 22
1339326828809, 0.1, 53.2, 22, 22
1339326829094, 0.1, 53.2, 22, 22
1339326829407, 0.1, 53.3, 22, 22
1339326829718, 0.1, 53.2, 22, 22
1339326829998, 0.1, 53.2, 22, 22
1339326830309, 0.1, 53.2, 22, 22
1339326830591, 0.1, 53.2, 22, 22
1339326830908, 0.1, 53.2, 23, 22
1339326831214, 0.1, 53.2, 23, 22
1339326831504, 0.1, 53.1, 23, 22
1339326831794, 0.1, 53.2, 23, 22
1339326832104, 3.3, 53.0, 23, 22
1339326832419, 6.3, 52.9, 23, 22
1339326832699, 7.9, 52.8, 23, 22
1339326833000, 8.2, 52.8, 23, 22
1339326833293, 4.6, 52.9, 23, 22
1339326833609, 2.1, 53.1, 23, 22
1339326833888, 1.0, 53.1, 23, 22
1339326834199, 0.5, 53.1, 23, 22
1339326834519, 0.3, 53.3, 23, 22
1339326834798, 0.1, 53.3, 23, 22
1339326835109, 0.1, 53.2, 23, 22
1339326835394, 0.1, 53.2, 23, 22
1339326835714, 0.1, 53.2, 23, 22
1339326836001, 0.2, 53.3, 23, 22
1339326836284, 1.4, 53.0, 23, 22
1339326836608, 3.4, 53.0, 23, 22
1339326836898, 6.0, 52.9, 23, 22
1339326837209, 6.9, 52.8, 23, 22
1339326837514, 6.8, 52.8, 23, 22
1339326837818, 6.5, 52.7, 23, 22
1339326838114, 5.5, 52.8, 22, 22
1339326838404, 3.9, 52.9, 22, 22
1339326838694, 2.2, 52.9, 22, 22
1339326839009, 1.4, 53.1, 22, 22
1339326839298, 1.0, 53.1, 23, 22
1339326839584, 0.6, 53.1, 23, 22
1339326839899, 0.4, 53.2, 23, 22
1339326840197, 0.2, 53.2, 23, 22
1339326840489, 0.1, 53.2, 23, 22
1339326840824, 0.1, 53.2, 23, 22
1339326841104, 0.1, 53.2, 23, 22
1339326841384, 0.1, 53.3, 23, 22
1339326841704, 0.1, 53.3, 23, 22
1339326841994, 0.1, 53.3, 23, 22
1339326842309, 0.1, 53.2, 23, 22
1339326842589, 0.1, 53.3, 23, 22
1339326842934, 0.1, 53.1, 23, 22
1339326843190, 0.1, 53.2, 23, 22
1339326843553, 0.1, 53.1, 23, 22
1339326843781, 4.2, 52.9, 23, 22
1339326844117, 7.0, 52.8, 23, 22
1339326844399, 8.0, 52.8, 23, 22
1339326844703, 8.2, 52.7, 23, 22
1339326844984, 7.3, 52.7, 23, 22
1339326845294, 6.6, 52.7, 23, 22
1339326845601, 6.3, 52.7, 23, 22
1339326845909, 5.9, 52.8, 23, 22
1339326846168, 5.7, 52.8, 23, 22
1339326846514, 5.8, 52.8, 23, 22
1339326846793, 5.1, 52.9, 23, 22
1339326847137, 2.4, 53.0, 23, 22
1339326847389, 1.1, 53.1, 23, 22
1339326847709, 0.5, 53.2, 23, 22
1339326848013, 0.3, 53.2, 23, 22
1339326848279, 0.2, 53.1, 23, 22
1339326848589, 0.2, 53.1, 23, 22
1339326848908, 5.3, 52.8, 24, 22
1339326849219, 7.0, 52.6, 24, 22
1339326849499, 7.0, 52.6, 24, 22
1339326849804, 7.1, 52.6, 24, 22
1339326850124, 6.1, 52.6, 23, 22
1339326850403, 5.4, 52.7, 23, 22
1339326850693, 5.1, 52.8, 23, 22
1339326851011, 4.9, 52.7, 23, 22
1339326851319, 4.6, 52.8, 24, 22
1339326851599, 4.4, 52.8, 24, 22
1339326851904, 4.6, 52.8, 24, 22
1339326852194, 4.8, 52.8, 24, 22
1339326852489, 4.9, 52.8, 23, 22
1339326852799, 4.6, 52.9, 23, 22
1339326853084, 4.4, 52.9, 23, 22
1339326853402, 4.3, 52.8, 23, 22
1339326853709, 4.2, 52.9, 23, 22
1339326853989, 4.2, 52.9, 23, 22
1339326854288, 4.1, 52.8, 23, 22
1339326854599, 4.0, 52.9, 23, 22
1339326854888, 3.9, 52.9, 23, 22
1339326855199, 3.8, 52.9, 23, 22
1339326855484, 3.8, 52.9, 23, 22
1339326855774, 3.9, 52.8, 23, 22
1339326856098, 3.9, 52.7, 24, 22
1339326856403, 3.8, 52.8, 24, 22
1339326856683, 3.6, 52.8, 24, 22
1339326857000, 3.5, 52.8, 24, 22
1339326857313, 3.5, 52.9, 24, 22
1339326857618, 3.5, 52.9, 24, 22
1339326857901, 3.5, 52.8, 24, 22
1339326858181, 3.5, 52.7, 24, 22
1339326858514, 3.4, 52.7, 24, 22
1339326858793, 3.8, 52.8, 24, 22
1339326859098, 4.1, 52.9, 24, 22
1339326859378, 4.4, 52.9, 24, 22
1339326859698, 4.5, 52.9, 23, 22
1339326859984, 4.4, 52.9, 23, 22
1339326860273, 4.3, 52.9, 23, 22
1339326860589, 4.2, 53.0, 23, 22
1339326860904, 4.2, 52.8, 24, 22
1339326861184, 3.9, 52.8, 24, 22
1339326861483, 3.9, 52.9, 24, 22
1339326861788, 3.8, 53.0, 24, 22
1339326862078, 3.6, 52.7, 23, 22
1339326862389, 3.6, 52.8, 23, 22
1339326862694, 3.5, 52.9, 23, 22
1339326862984, 3.6, 53.0, 23, 22
1339326863299, 3.6, 52.9, 22, 22
1339326863578, 3.5, 52.9, 22, 22
1339326863887, 3.5, 52.9, 22, 22
1339326864194, 3.4, 52.8, 22, 22
1339326864487, 3.5, 52.8, 23, 22
1339326864835, 3.5, 52.8, 23, 22
1339326865088, 3.4, 52.8, 23, 22
1339326865399, 3.4, 52.8, 23, 22
1339326865713, 3.2, 52.9, 23, 22
1339326865993, 3.3, 52.9, 23, 22
1339326866258, 3.4, 52.8, 23, 22
1339326866569, 3.4, 52.9, 23, 22
1339326866909, 3.5, 52.9, 23, 22
1339326867188, 3.4, 52.9, 23, 22
1339326867499, 3.5, 52.9, 23, 22
1339326867779, 3.5, 52.9, 23, 22
1339326868068, 3.5, 52.9, 23, 22
1339326868448, 3.5, 52.9, 23, 22
1339326868684, 3.6, 52.9, 23, 22
1339326868990, 3.9, 52.8, 23, 22
1339326869300, 3.9, 52.7, 24, 22
1339326869579, 4.1, 52.8, 24, 22
1339326869885, 4.2, 52.7, 24, 22
1339326870164, 3.9, 52.9, 24, 22
1339326870479, 4.1, 52.7, 24, 22
1339326870784, 4.0, 52.9, 24, 22
1339326871088, 3.8, 52.8, 24, 22
1339326871370, 3.8, 52.6, 24, 22
1339326871684, 3.5, 52.7, 24, 22
1339326871971, 3.7, 52.9, 24, 22
1339326872304, 3.2, 52.8, 24, 22
1339326872568, 3.2, 52.9, 24, 22
1339326872885, 2.9, 52.8, 24, 22
1339326873164, 2.9, 52.8, 24, 22
1339326873479, 2.8, 52.8, 24, 22
1339326873764, 3.1, 52.8, 24, 22
1339326874078, 2.5, 52.8, 24, 22
1339326874383, 1.1, 52.9, 24, 22
1339326874688, 0.6, 53.0, 24, 22
1339326874970, 0.3, 53.1, 24, 22
1339326875281, 0.2, 53.2, 24, 22
1339326875575, 0.1, 53.1, 24, 22
1339326875889, 0.1, 53.1, 24, 22
1339326876169, 0.1, 53.0, 24, 22
1339326876484, 0.1, 53.1, 24, 22
1339326876789, 0.1, 53.0, 24, 22
1339326877074, 0.1, 53.1, 24, 22
1339326877364, 0.1, 53.2, 24, 22
1339326877707, 0.1, 53.1, 24, 22
1339326877962, 0.1, 53.1, 24, 22
1339326878294, 0.1, 53.1, 24, 22
1339326878574, 0.2, 53.0, 24, 22
1339326878888, 4.5, 52.7, 24, 22
1339326879206, 8.2, 52.6, 24, 22
1339326879485, 10.3, 52.4, 24, 22
1339326879764, 10.9, 52.4, 24, 22
1339326880063, 11.1, 52.3, 28, 22
1339326880404, 11.0, 52.4, 28, 22
1339326880687, 11.0, 52.4, 28, 22
1339326880974, 11.0, 52.4, 28, 22
1339326881288, 11.2, 52.3, 24, 22
1339326881574, 11.0, 52.4, 24, 22
1339326881864, 11.0, 52.3, 24, 22
1339326882179, 10.9, 52.4, 24, 22
1339326882499, 10.7, 52.4, 24, 22
1339326882769, 10.9, 52.3, 24, 22
1339326883079, 10.7, 52.3, 24, 22
1339326883364, 10.7, 52.3, 24, 22
1339326883689, 5.2, 52.5, 23, 22
1339326883993, 2.6, 52.8, 23, 22
1339326884258, 1.5, 52.9, 23, 22
1339326884569, 3.7, 52.7, 23, 22
1339326884888, 2.7, 52.8, 24, 22
1339326885174, 1.9, 52.9, 24, 22
1339326885464, 2.1, 52.8, 24, 22
1339326885754, 1.9, 52.9, 24, 22
1339326886117, 1.7, 52.9, 23, 22
1339326886395, 1.9, 52.9, 23, 22
1339326886675, 1.2, 52.9, 23, 22
1339326887015, 0.8, 53.0, 23, 22
1339326887301, 0.6, 52.9, 24, 22
