time, fix, sats, latitute, longitude, sonar, alt, gps_alt, speed, CRS, roll, pitch, yaw
55100, 1, 5, 59.9638290, 10.7247010, 0, 260.03, 242.05, 10.68, 225.07, -835, 527, 18352
55200, 1, 5, 59.9638290, 10.7247010, 0, 259.85, 242.05, 10.68, 225.07, -840, 514, 18196
55300, 1, 5, 59.9638290, 10.7247010, 0, 259.68, 242.05, 10.68, 225.07, -786, 484, 18112
55400, 1, 5, 59.9637950, 10.7246910, 0, 259.33, 242.38, 10.43, 220, -661, 444, 18091
55500, 1, 5, 59.9637950, 10.7246910, 0, 259.07, 242.38, 10.43, 220, -511, 434, 18110
55600, 1, 5, 59.9637640, 10.7246810, 0, 258.8, 242.77, 10.46, 215.12, -374, 380, 18137
55700, 1, 5, 59.9637640, 10.7246810, 0, 258.63, 242.77, 10.46, 215.12, -288, 308, 18140
55800, 1, 5, 59.9637640, 10.7246810, 0, 258.45, 242.77, 10.46, 215.12, -259, 248, 18102
55900, 1, 5, 59.9637180, 10.7246810, 0, 258.11, 243.24, 10.64, 210.12, -154, 354, 18041
56000, 1, 5, 59.9637180, 10.7246810, 0, 258.11, 243.24, 10.64, 210.12, -158, 423, 17963
56100, 1, 5, 59.9636730, 10.7246800, 0, 257.93, 243.66, 10.97, 206.28, -204, 500, 17897
56200, 1, 5, 59.9636730, 10.7246800, 0, 257.67, 243.66, 10.97, 206.28, -124, 486, 17866
56300, 1, 5, 59.9636730, 10.7246800, 0, 257.5, 243.66, 10.97, 206.28, -22, 401, 17858
56400, 1, 5, 59.9636310, 10.7246780, 0, 257.23, 244.08, 11.29, 202.78, 129, 439, 17869
56500, 1, 5, 59.9636310, 10.7246780, 0, 257.15, 244.08, 11.29, 202.78, 266, 456, 17894
56600, 1, 5, 59.9635770, 10.7246700, 0, 257.06, 244.46, 11.76, 200.28, 398, 410, 17916
56700, 1, 5, 59.9635770, 10.7246700, 0, 256.97, 244.46, 11.76, 200.28, 589, 432, 17937
56800, 1, 5, 59.9635770, 10.7246700, 0, 256.8, 244.46, 11.76, 200.28, 743, 423, 17966
56900, 1, 5, 59.9635310, 10.7246580, 0, 256.62, 244.83, 12.28, 198.57, 902, 456, 18041
57000, 1, 5, 59.9635310, 10.7246580, 0, 256.54, 244.83, 12.28, 198.57, 1033, 441, 18125
57100, 1, 5, 59.9634900, 10.7246450, 0, 256.62, 245.31, 12.93, 196.99, 1088, 369, 18188
57200, 1, 5, 59.9634900, 10.7246450, 0, 256.54, 245.31, 12.93, 196.99, 1124, 343, 18240
57300, 1, 5, 59.9634900, 10.7246450, 0, 256.36, 245.31, 12.93, 196.99, 1142, 327, 18310
57400, 1, 5, 59.9634440, 10.7246260, 0, 256.36, 245.4, 13.63, 195.82, 1167, 311, 18418
57500, 1, 5, 59.9634440, 10.7246260, 0, 256.45, 245.4, 13.63, 195.82, 1157, 246, 18521
57600, 1, 5, 59.9633410, 10.7246010, 0, 256.54, 244.48, 17.19, 194.3, 1222, 179, 18633
57700, 1, 5, 59.9633410, 10.7246010, 0, 256.62, 244.48, 17.19, 194.3, 1290, 74, 18743
57800, 1, 5, 59.9633410, 10.7246010, 0, 256.71, 244.48, 17.19, 194.3, 1335, -2, 18853
57900, 1, 5, 59.9632720, 10.7245710, 0, 256.8, 244.2, 18.99, 194.11, 1378, -104, 18944
58000, 1, 5, 59.9632720, 10.7245710, 0, 256.89, 244.2, 18.99, 194.11, 1428, -191, 19034
58100, 1, 5, 59.9632000, 10.7245410, 0, 256.8, 244.15, 20.06, 194.4, 1440, -232, 19130
58200, 1, 5, 59.9632000, 10.7245410, 0, 256.89, 244.15, 20.06, 194.4, 1424, -316, 19210
58300, 1, 5, 59.9632000, 10.7245410, 0, 257.06, 244.15, 20.06, 194.4, 1565, -348, 19316
58400, 1, 5, 59.9631420, 10.7245110, 0, 257.23, 244.24, 20.67, 195.07, 1633, -451, 19402
58500, 1, 5, 59.9631420, 10.7245110, 0, 257.41, 244.24, 20.67, 195.07, 1770, -518, 19529
58600, 1, 5, 59.9630930, 10.7244800, 0, 257.58, 244.49, 21.14, 195.69, 1713, -517, 19683
58700, 1, 5, 59.9630930, 10.7244800, 0, 257.85, 244.49, 21.14, 195.69, 1593, -543, 19825
58800, 1, 5, 59.9630930, 10.7244800, 0, 258.11, 244.49, 21.14, 195.69, 1524, -527, 19948
58900, 1, 5, 59.9630320, 10.7244480, 0, 258.37, 244.87, 21.44, 196.9, 1199, -414, 20005
59000, 1, 5, 59.9630320, 10.7244480, 0, 258.54, 244.87, 21.44, 196.9, 800, -309, 20009
59100, 1, 5, 59.9629900, 10.7244150, 0, 258.89, 245.33, 21.55, 198.05, 412, -214, 19986
59200, 1, 5, 59.9629900, 10.7244150, 0, 259.15, 245.33, 21.55, 198.05, 142, -165, 19956
59300, 1, 5, 59.9629900, 10.7244150, 0, 259.5, 245.33, 21.55, 198.05, -55, -116, 19937
59400, 1, 5, 59.9629440, 10.7243800, 0, 259.76, 245.92, 21.41, 199.62, -181, -74, 19917
59500, 1, 5, 59.9629440, 10.7243800, 0, 260.11, 245.92, 21.41, 199.62, -297, -81, 19896
59600, 1, 5, 59.9629060, 10.7243400, 0, 260.37, 246.27, 21.14, 201.17, -410, -4, 19880
59700, 1, 5, 59.9629060, 10.7243400, 0, 260.64, 246.27, 21.14, 201.17, -531, 10, 19866
59800, 1, 5, 59.9629060, 10.7243400, 0, 260.98, 246.27, 21.14, 201.17, -572, 29, 19848
59900, 1, 5, 59.9628680, 10.7242960, 0, 261.42, 246.58, 21.11, 203.03, -559, -89, 19812
60000, 1, 5, 59.9628680, 10.7242960, 0, 261.77, 246.58, 21.11, 203.03, -529, -142, 19763
60100, 1, 5, 59.9628680, 10.7242960, 0, 262.03, 246.58, 21.11, 203.03, -547, -287, 19723
60200, 1, 5, 59.9628300, 10.7242510, 0, 262.56, 247.04, 20.01, 204.5, -498, -398, 19701
60300, 1, 5, 59.9628300, 10.7242510, 0, 262.9, 247.04, 20.01, 204.5, -465, -475, 19694
60400, 1, 5, 59.9627910, 10.7242110, 0, 263.17, 247.43, 19.71, 204.87, -304, -459, 19696
60500, 1, 5, 59.9627910, 10.7242110, 0, 263.51, 247.43, 19.71, 204.87, -87, -501, 19716
60600, 1, 5, 59.9627910, 10.7242110, 0, 263.78, 247.43, 19.71, 204.87, -16, -472, 19743
60700, 1, 5, 59.9627460, 10.7241730, 0, 264.04, 247.81, 19.36, 205.49, -83, -376, 19765
60800, 1, 5, 59.9627460, 10.7241730, 0, 264.39, 247.81, 19.36, 205.49, -183, -343, 19820
60900, 1, 5, 59.9627080, 10.7241330, 0, 264.65, 248.16, 19.06, 206.39, -135, -271, 19885
61000, 1, 5, 59.9627080, 10.7241330, 0, 264.91, 248.16, 19.06, 206.39, -27, -301, 19923
61100, 1, 5, 59.9627080, 10.7241330, 0, 265.17, 248.16, 19.06, 206.39, -50, -193, 19919
61200, 1, 5, 59.9626620, 10.7240950, 0, 265.35, 248.33, 18.98, 206.92, -277, -165, 19873
61300, 1, 5, 59.9626620, 10.7240950, 0, 265.61, 248.33, 18.98, 206.92, -657, -130, 19805
61400, 1, 5, 59.9626240, 10.7240570, 0, 265.87, 248.71, 18.87, 207.54, -1182, -213, 19763
61500, 1, 5, 59.9626240, 10.7240570, 0, 266.13, 248.71, 18.87, 207.54, -1464, -241, 19747
61600, 1, 5, 59.9626240, 10.7240570, 0, 266.31, 248.71, 18.87, 207.54, -1693, -326, 19682
61700, 1, 5, 59.9625780, 10.7240210, 0, 266.48, 249.17, 18.84, 208.17, -1908, -390, 19561
61800, 1, 5, 59.9625780, 10.7240210, 0, 266.57, 249.17, 18.84, 208.17, -2194, -393, 19390
61900, 1, 5, 59.9625400, 10.7239880, 0, 266.66, 249.65, 18.68, 208.43, -2321, -369, 19209
62000, 1, 5, 59.9625400, 10.7239880, 0, 266.83, 249.65, 18.68, 208.43, -2383, -392, 19073
62100, 1, 5, 59.9625400, 10.7239880, 0, 267.01, 249.65, 18.68, 208.43, -2285, -283, 18939
62200, 1, 5, 59.9624980, 10.7239500, 0, 267.09, 250.22, 18.8, 207.02, -2198, -241, 18816
62300, 1, 5, 59.9624980, 10.7239500, 0, 267.27, 250.22, 18.8, 207.02, -2095, -282, 18717
62400, 1, 5, 59.9624560, 10.7239150, 0, 267.44, 250.35, 18.49, 205.83, -1996, -269, 18634
62500, 1, 5, 59.9624560, 10.7239150, 0, 267.53, 250.35, 18.49, 205.83, -1946, -285, 18563
62600, 1, 5, 59.9624560, 10.7239150, 0, 267.62, 250.35, 18.49, 205.83, -1892, -222, 18491
62700, 1, 5, 59.9624140, 10.7238860, 0, 267.62, 250.73, 18.46, 204.8, -1891, -188, 18425
62800, 1, 5, 59.9624140, 10.7238860, 0, 267.79, 250.73, 18.46, 204.8, -1870, -117, 18351
62900, 1, 5, 59.9623600, 10.7238580, 0, 267.88, 251.27, 18.21, 203.98, -1917, -20, 18253
63000, 1, 5, 59.9623600, 10.7238580, 0, 268.05, 251.27, 18.21, 203.98, -1947, 107, 18147
63100, 1, 5, 59.9623600, 10.7238580, 0, 268.14, 251.27, 18.21, 203.98, -2028, 227, 18039
63200, 1, 5, 59.9623180, 10.7238300, 0, 268.23, 251.63, 18.12, 201.67, -2050, 322, 17921
63300, 1, 5, 59.9623180, 10.7238300, 0, 268.32, 251.63, 18.12, 201.67, -2099, 393, 17784
63400, 1, 5, 59.9622650, 10.7238040, 0, 268.49, 252.19, 18.47, 198.89, -2096, 452, 17651
63500, 1, 5, 59.9622650, 10.7238040, 0, 268.66, 252.19, 18.47, 198.89, -2042, 393, 17540
63600, 1, 5, 59.9622650, 10.7238040, 0, 268.75, 252.19, 18.47, 198.89, -2026, 458, 17402
63700, 1, 5, 59.9622150, 10.7237880, 0, 268.84, 252.64, 18.6, 196.24, -2022, 454, 17282
63800, 1, 5, 59.9622150, 10.7237880, 0, 269.01, 252.64, 18.6, 196.24, -1995, 515, 17175
63900, 1, 5, 59.9621620, 10.7237750, 0, 269.19, 253.1, 19, 194, -2009, 523, 17078
64000, 1, 5, 59.9621620, 10.7237750, 0, 269.36, 253.1, 19, 194, -2031, 576, 16998
64100, 1, 5, 59.9621620, 10.7237750, 0, 269.45, 253.1, 19, 194, -2042, 583, 16919
64200, 1, 5, 59.9621120, 10.7237640, 0, 269.54, 253.35, 19.36, 191.4, -2104, 665, 16814
64300, 1, 5, 59.9621120, 10.7237640, 0, 269.8, 253.35, 19.36, 191.4, -2280, 723, 16659
64400, 1, 5, 59.9620670, 10.7237560, 0, 269.97, 253.61, 19.12, 188.68, -2498, 838, 16471
64500, 1, 5, 59.9620670, 10.7237560, 0, 270.15, 253.61, 19.12, 188.68, -2786, 866, 16266
64600, 1, 5, 59.9620670, 10.7237560, 0, 270.41, 253.61, 19.12, 188.68, -2988, 896, 16080
64700, 1, 5, 59.9620210, 10.7237430, 0, 270.67, 253.9, 18.72, 186.65, -3156, 864, 15891
64800, 1, 5, 59.9620210, 10.7237430, 0, 270.85, 253.9, 18.72, 186.65, -3212, 893, 15698
64900, 1, 5, 59.9619790, 10.7237430, 0, 271.11, 254.11, 18.57, 183.6, -3301, 868, 15484
65000, 1, 5, 59.9619790, 10.7237430, 0, 271.28, 254.11, 18.57, 183.6, -3203, 863, 15307
65100, 1, 5, 59.9619790, 10.7237430, 0, 271.46, 254.11, 18.57, 183.6, -2988, 785, 15157
65200, 1, 5, 59.9619330, 10.7237500, 0, 271.63, 254.28, 18.67, 179.74, -2753, 827, 14995
65300, 1, 5, 59.9619330, 10.7237500, 0, 271.89, 254.28, 18.67, 179.74, -2492, 772, 14880
65400, 1, 5, 59.9618870, 10.7237550, 0, 272.16, 254.45, 18.77, 177.07, -2179, 795, 14797
65500, 1, 5, 59.9618870, 10.7237550, 0, 272.42, 254.45, 18.77, 177.07, -1828, 784, 14748
65600, 1, 5, 59.9618870, 10.7237550, 0, 272.68, 254.45, 18.77, 177.07, -1521, 807, 14713
65700, 1, 5, 59.9618420, 10.7237680, 0, 272.94, 254.6, 18.75, 174.33, -1271, 836, 14701
65800, 1, 5, 59.9618420, 10.7237680, 0, 273.29, 254.6, 18.75, 174.33, -1127, 873, 14658
65900, 1, 5, 59.9618030, 10.7237850, 0, 273.55, 254.7, 18.26, 170.13, -1055, 970, 14602
66000, 1, 5, 59.9618030, 10.7237850, 0, 273.82, 254.7, 18.26, 170.13, -1129, 1055, 14511
66100, 1, 5, 59.9618030, 10.7237850, 0, 274.08, 254.7, 18.26, 170.13, -1292, 1160, 14403
66200, 1, 5, 59.9617730, 10.7238110, 0, 274.34, 254.68, 18.42, 166.52, -1641, 1372, 14258
66300, 1, 5, 59.9617730, 10.7238110, 0, 274.52, 254.68, 18.42, 166.52, -1959, 1488, 14124
66400, 1, 5, 59.9617350, 10.7238410, 0, 274.87, 254.72, 18.33, 163.67, -2292, 1592, 13952
66500, 1, 5, 59.9617350, 10.7238410, 0, 275.13, 254.72, 18.33, 163.67, -2522, 1683, 13766
66600, 1, 5, 59.9617350, 10.7238410, 0, 275.48, 254.72, 18.33, 163.67, -2823, 1719, 13517
66700, 1, 5, 59.9616970, 10.7238710, 0, 275.91, 254.81, 18.3, 161.2, -3090, 1703, 13274
66800, 1, 5, 59.9616970, 10.7238710, 0, 276.26, 254.81, 18.3, 161.2, -3361, 1659, 13036
66900, 1, 5, 59.9616580, 10.7239050, 0, 276.61, 255.03, 18.26, 158.27, -3618, 1687, 12813
67000, 1, 5, 59.9616580, 10.7239050, 0, 276.96, 255.03, 18.26, 158.27, -3900, 1692, 12585
67100, 1, 5, 59.9616580, 10.7239050, 0, 277.4, 255.03, 18.26, 158.27, -4165, 1671, 12371
67200, 1, 5, 59.9616240, 10.7239430, 0, 277.75, 255.26, 17.8, 155.6, -4525, 1667, 12074
67300, 1, 5, 59.9616240, 10.7239430, 0, 278.1, 255.26, 17.8, 155.6, -4825, 1628, 11782
67400, 1, 5, 59.9615940, 10.7239860, 0, 278.45, 255.47, 17.67, 152.4, -5134, 1579, 11459
67500, 1, 5, 59.9615940, 10.7239860, 0, 278.88, 255.47, 17.67, 152.4, -5407, 1494, 11137
67600, 1, 5, 59.9615940, 10.7239860, 0, 279.23, 255.47, 17.67, 152.4, -5703, 1371, 10794
67700, 1, 5, 59.9615630, 10.7240360, 0, 279.58, 255.72, 17.47, 148.16, -5997, 1228, 10430
67800, 1, 5, 59.9615630, 10.7240360, 0, 279.93, 255.72, 17.47, 148.16, -6267, 1077, 10095
67900, 1, 5, 59.9615360, 10.7240920, 0, 280.28, 255.95, 17.24, 142.97, -6528, 908, 9775
68000, 1, 5, 59.9615360, 10.7240920, 0, 280.55, 255.95, 17.24, 142.97, -6777, 758, 9432
68100, 1, 5, 59.9615360, 10.7240920, 0, 280.81, 255.95, 17.24, 142.97, -6843, 554, 9169
68200, 1, 5, 59.9615060, 10.7241520, 0, 281.07, 256.21, 17.22, 138.13, -6793, 301, 8935
68300, 1, 5, 59.9615060, 10.7241520, 0, 281.25, 256.21, 17.22, 138.13, -6414, 35, 8857
68400, 1, 5, 59.9614830, 10.7242130, 0, 281.42, 256.39, 16.78, 132.77, -5903, -177, 8744
68500, 1, 5, 59.9614830, 10.7242130, 0, 281.42, 256.39, 16.78, 132.77, -5301, -376, 8644
68600, 1, 5, 59.9614830, 10.7242130, 0, 281.51, 256.39, 16.78, 132.77, -4626, -524, 8574
68700, 1, 5, 59.9614720, 10.7242760, 0, 281.51, 256.48, 16.46, 128.83, -3965, -707, 8508
68800, 1, 5, 59.9614720, 10.7242760, 0, 281.42, 256.48, 16.46, 128.83, -3282, -832, 8468
68900, 1, 5, 59.9614640, 10.7243400, 0, 281.42, 256.54, 15.73, 122.52, -2566, -893, 8453
69000, 1, 5, 59.9614640, 10.7243400, 0, 281.33, 256.54, 15.73, 122.52, -1876, -863, 8432
69100, 1, 5, 59.9614640, 10.7243400, 0, 281.25, 256.54, 15.73, 122.52, -1649, -822, 8390
69200, 1, 5, 59.9614450, 10.7244040, 0, 281.25, 256.52, 16.74, 93.28, -1477, -712, 8364
69300, 1, 5, 59.9614450, 10.7244040, 0, 281.25, 256.52, 16.74, 93.28, -1382, -615, 8335
69400, 1, 5, 59.9614450, 10.7244880, 0, 281.16, 256.35, 18.03, 93.98, -1323, -466, 8299
69500, 1, 5, 59.9614450, 10.7244880, 0, 280.98, 256.35, 18.03, 93.98, -1148, -474, 8267
69600, 1, 5, 59.9614450, 10.7244880, 0, 280.72, 256.35, 18.03, 93.98, -947, -457, 8207
69700, 1, 5, 59.9614520, 10.7245780, 0, 280.55, 255.98, 18.58, 91.01, -699, -438, 8152
69800, 1, 5, 59.9614520, 10.7245780, 0, 280.28, 255.98, 18.58, 91.01, -527, -356, 8128
69900, 1, 5, 59.9614600, 10.7246760, 0, 280.2, 255.66, 19.4, 89.86, -437, -251, 8157
70000, 1, 5, 59.9614600, 10.7246760, 0, 280.11, 255.66, 19.4, 89.86, -299, -162, 8230
70100, 1, 5, 59.9614600, 10.7246760, 0, 280.02, 255.66, 19.4, 89.86, -177, -61, 8303
70200, 1, 5, 59.9614640, 10.7247720, 0, 279.85, 255.31, 19.98, 88.13, -108, 41, 8348
70300, 1, 5, 59.9614640, 10.7247720, 0, 279.85, 255.31, 19.98, 88.13, -250, 5, 8353
70400, 1, 5, 59.9614790, 10.7248610, 0, 279.76, 255.06, 20, 86.84, -516, 6, 8332
70500, 1, 5, 59.9614790, 10.7248610, 0, 279.67, 255.06, 20, 86.84, -936, 3, 8298
70600, 1, 5, 59.9614790, 10.7248610, 0, 279.5, 255.06, 20, 86.84, -1402, 82, 8254
70700, 1, 5, 59.9614790, 10.7249580, 0, 279.5, 255.01, 19.67, 84.11, -1910, 117, 8193
70800, 1, 5, 59.9614790, 10.7249580, 0, 279.5, 255.01, 19.67, 84.11, -2415, 169, 8119
70900, 1, 5, 59.9614830, 10.7250530, 0, 279.41, 255.08, 19.68, 84.79, -2639, 191, 8030
71000, 1, 5, 59.9614830, 10.7250530, 0, 279.58, 255.08, 19.68, 84.79, -2799, 57, 7927
71100, 1, 5, 59.9614830, 10.7250530, 0, 279.5, 255.08, 19.68, 84.79, -2938, 5, 7727
71200, 1, 5, 59.9614830, 10.7251480, 0, 279.5, 255.16, 19.65, 83.88, -3087, -77, 7543
71300, 1, 5, 59.9614830, 10.7251480, 0, 279.41, 255.16, 19.65, 83.88, -3100, -157, 7431
71400, 1, 5, 59.9614980, 10.7252410, 0, 279.41, 255.29, 19.76, 81.35, -3078, -229, 7384
71500, 1, 5, 59.9614980, 10.7252410, 0, 279.32, 255.29, 19.76, 81.35, -3084, -244, 7358
71600, 1, 5, 59.9614980, 10.7252410, 0, 279.32, 255.29, 19.76, 81.35, -3066, -280, 7377
71700, 1, 5, 59.9615060, 10.7253310, 0, 279.32, 255.47, 20.1, 78.78, -3101, -281, 7331
71800, 1, 5, 59.9615060, 10.7253310, 0, 279.32, 255.47, 20.1, 78.78, -3036, -313, 7243
71900, 1, 5, 59.9615170, 10.7254210, 0, 279.32, 255.68, 20.14, 76.61, -3080, -358, 7094
72000, 1, 5, 59.9615170, 10.7254210, 0, 279.15, 255.68, 20.14, 76.61, -3098, -410, 6911
72100, 1, 5, 59.9615170, 10.7254210, 0, 279.15, 255.68, 20.14, 76.61, -3109, -489, 6773
72200, 1, 5, 59.9615290, 10.7255050, 0, 279.15, 255.89, 20.1, 73.71, -3184, -476, 6627
72300, 1, 5, 59.9615290, 10.7255050, 0, 279.15, 255.89, 20.1, 73.71, -3237, -463, 6536
72400, 1, 5, 59.9615480, 10.7255880, 0, 278.97, 256.08, 19.94, 70.16, -3234, -417, 6470
72500, 1, 5, 59.9615480, 10.7255880, 0, 278.97, 256.08, 19.94, 70.16, -3069, -425, 6418
72600, 1, 5, 59.9615480, 10.7255880, 0, 278.88, 256.08, 19.94, 70.16, -3032, -373, 6278
72700, 1, 5, 59.9615670, 10.7256660, 0, 278.71, 256.3, 19.96, 66.55, -3219, -354, 6080
72800, 1, 5, 59.9615670, 10.7256660, 0, 278.54, 256.3, 19.96, 66.55, -3393, -400, 5914
72900, 1, 5, 59.9615940, 10.7257430, 0, 278.45, 256.54, 20.09, 62.79, -3137, -484, 5820
73000, 1, 5, 59.9615940, 10.7257430, 0, 278.45, 256.54, 20.09, 62.79, -2670, -565, 5816
73100, 1, 5, 59.9615940, 10.7257430, 0, 278.36, 256.54, 20.09, 62.79, -2185, -617, 5848
73200, 1, 5, 59.9616130, 10.7258160, 0, 278.36, 256.79, 20.07, 59.55, -1731, -643, 5889
73300, 1, 5, 59.9616130, 10.7258160, 0, 278.27, 256.79, 20.07, 59.55, -1204, -698, 5926
73400, 1, 5, 59.9616390, 10.7258790, 0, 278.01, 257.01, 19.99, 56.93, -806, -704, 5940
73500, 1, 5, 59.9616390, 10.7258790, 0, 277.84, 257.01, 19.99, 56.93, -508, -735, 5938
73600, 1, 5, 59.9616390, 10.7258790, 0, 277.75, 257.01, 19.99, 56.93, -298, -746, 5924
73700, 1, 5, 59.9616700, 10.7259330, 0, 277.57, 257.23, 19.82, 53.12, -101, -750, 5927
73800, 1, 5, 59.9616700, 10.7259330, 0, 277.4, 257.23, 19.82, 53.12, 124, -773, 5964
73900, 1, 5, 59.9617040, 10.7259900, 0, 277.14, 257.4, 19.94, 49.7, 417, -776, 6030
74000, 1, 5, 59.9617040, 10.7259900, 0, 276.87, 257.4, 19.94, 49.7, 680, -817, 6111
74100, 1, 5, 59.9617040, 10.7259900, 0, 276.79, 257.4, 19.94, 49.7, 944, -842, 6194
74200, 1, 5, 59.9617350, 10.7260450, 0, 276.53, 257.6, 20.14, 46.54, 1175, -863, 6274
74300, 1, 5, 59.9617350, 10.7260450, 0, 276.35, 257.6, 20.14, 46.54, 1398, -888, 6347
74400, 1, 5, 59.9617650, 10.7261000, 0, 276.18, 257.82, 20.46, 44.47, 1576, -864, 6418
74500, 1, 5, 59.9617650, 10.7261000, 0, 276, 257.82, 20.46, 44.47, 1739, -894, 6495
74600, 1, 5, 59.9617650, 10.7261000, 0, 275.74, 257.82, 20.46, 44.47, 1886, -901, 6587
74700, 1, 5, 59.9618000, 10.7261560, 0, 275.56, 257.93, 20.46, 43.52, 2026, -904, 6696
74800, 1, 5, 59.9618000, 10.7261560, 0, 275.39, 257.93, 20.46, 43.52, 2216, -920, 6815
74900, 1, 5, 59.9618300, 10.7262160, 0, 275.13, 258.04, 20.73, 43.01, 2377, -942, 6927
75000, 1, 5, 59.9618300, 10.7262160, 0, 274.95, 258.04, 20.73, 43.01, 2485, -955, 7047
75100, 1, 5, 59.9618300, 10.7262160, 0, 274.78, 258.04, 20.73, 43.01, 2561, -974, 7166
75200, 1, 5, 59.9618610, 10.7262730, 0, 274.6, 258.04, 21.01, 42.9, 2570, -948, 7314
75300, 1, 5, 59.9618610, 10.7262730, 0, 274.52, 258.04, 21.01, 42.9, 2393, -824, 7477
75400, 1, 5, 59.9619030, 10.7263280, 0, 274.25, 257.95, 21.49, 42.77, 2088, -762, 7631
75500, 1, 5, 59.9619030, 10.7263280, 0, 274.08, 257.95, 21.49, 42.77, 1824, -668, 7768
75600, 1, 5, 59.9619030, 10.7263280, 0, 273.9, 257.95, 21.49, 42.77, 1529, -530, 7879
75700, 1, 5, 59.9619330, 10.7263910, 0, 273.73, 257.89, 21.66, 43.58, 1346, -553, 7946
75800, 1, 5, 59.9619330, 10.7263910, 0, 273.47, 257.89, 21.66, 43.58, 1266, -539, 8002
75900, 1, 5, 59.9619600, 10.7264630, 0, 273.29, 257.89, 21.77, 47.18, 1212, -523, 8068
76000, 1, 5, 59.9619600, 10.7264630, 0, 273.03, 257.89, 21.77, 47.18, 1159, -560, 8159
76100, 1, 5, 59.9619600, 10.7264630, 0, 272.94, 257.89, 21.77, 47.18, 1250, -613, 8261
76200, 1, 5, 59.9619900, 10.7265360, 0, 272.86, 257.99, 21.76, 50.56, 1416, -662, 8367
76300, 1, 5, 59.9619900, 10.7265360, 0, 272.68, 257.99, 21.76, 50.56, 1610, -754, 8476
76400, 1, 5, 59.9620170, 10.7266110, 0, 272.42, 258.07, 21.58, 53.44, 1956, -799, 8596
76500, 1, 5, 59.9620170, 10.7266110, 0, 272.42, 258.07, 21.58, 53.44, 2301, -836, 8719
76600, 1, 5, 59.9620170, 10.7266110, 0, 272.24, 258.07, 21.58, 53.44, 2617, -850, 8896
76700, 1, 5, 59.9620400, 10.7266890, 0, 272.16, 258.13, 21.71, 55.54, 2841, -818, 9107
76800, 1, 5, 59.9620400, 10.7266890, 0, 272.16, 258.13, 21.71, 55.54, 3033, -759, 9342
76900, 1, 5, 59.9620670, 10.7267680, 0, 272.07, 258.07, 21.74, 57.59, 3219, -768, 9563
77000, 1, 5, 59.9620670, 10.7267680, 0, 271.89, 258.07, 21.74, 57.59, 3442, -757, 9781
77100, 1, 5, 59.9620670, 10.7267680, 0, 271.89, 258.07, 21.74, 57.59, 3616, -683, 10017
77200, 1, 5, 59.9620860, 10.7268470, 0, 271.89, 257.9, 21.71, 59.23, 3738, -652, 10270
77300, 1, 5, 59.9620860, 10.7268470, 0, 271.55, 257.9, 21.71, 59.23, 3892, -637, 10537
77400, 1, 5, 59.9621050, 10.7269280, 0, 271.28, 257.73, 21.55, 61.58, 4040, -587, 10819
77500, 1, 5, 59.9621050, 10.7269280, 0, 271.2, 257.73, 21.55, 61.58, 4183, -588, 11115
77600, 1, 5, 59.9621050, 10.7269280, 0, 271.2, 257.73, 21.55, 61.58, 4356, -607, 11409
77700, 1, 5, 59.9621240, 10.7270130, 0, 271.02, 257.56, 21.4, 65.43, 4447, -529, 11740
77800, 1, 5, 59.9621240, 10.7270130, 0, 270.93, 257.56, 21.4, 65.43, 4447, -436, 12130
77900, 1, 5, 59.9621390, 10.7271030, 0, 270.76, 257.3, 21.7, 70.03, 4464, -276, 12612
78000, 1, 5, 59.9621390, 10.7271030, 0, 270.67, 257.3, 21.7, 70.03, 4409, -88, 13066
78100, 1, 5, 59.9621390, 10.7271030, 0, 270.58, 257.3, 21.7, 70.03, 4337, 42, 13494
78200, 1, 5, 59.9621430, 10.7272000, 0, 270.41, 257.09, 22.03, 74.47, 4298, 128, 13902
78300, 1, 5, 59.9621430, 10.7272000, 0, 270.41, 257.09, 22.03, 74.47, 4338, 244, 14298
78400, 1, 5, 59.9621430, 10.7272950, 0, 270.41, 257, 21.8, 79.61, 4474, 362, 14713
78500, 1, 5, 59.9621430, 10.7272950, 0, 270.41, 257, 21.8, 79.61, 4546, 438, 15107
78600, 1, 5, 59.9621430, 10.7272950, 0, 270.41, 257, 21.8, 79.61, 4706, 449, 15455
78700, 1, 5, 59.9621430, 10.7273880, 0, 270.41, 256.74, 20.81, 84.13, 5050, 399, 15802
78800, 1, 5, 59.9621430, 10.7273880, 0, 270.41, 256.74, 20.81, 84.13, 5468, 328, 16175
78900, 1, 5, 59.9621390, 10.7274810, 0, 270.41, 256.65, 20.64, 89.37, 5814, 274, 16607
79000, 1, 5, 59.9621390, 10.7274810, 0, 270.41, 256.65, 20.64, 89.37, 6049, 254, 17127
79100, 1, 5, 59.9621390, 10.7274810, 0, 270.67, 256.65, 20.64, 89.37, 6211, 237, 17680
79200, 1, 5, 59.9621320, 10.7275710, 0, 270.85, 256.59, 19.86, 94.29, 6215, 294, 18358
79300, 1, 5, 59.9621320, 10.7275710, 0, 271.02, 256.59, 19.86, 94.29, 6043, 333, 18943
79400, 1, 5, 59.9621200, 10.7276570, 0, 271.2, 256.58, 19.1, 97.9, 5818, 414, 19483
79500, 1, 5, 59.9621200, 10.7276570, 0, 271.37, 256.58, 19.1, 97.9, 5636, 534, 19983
79600, 1, 5, 59.9621200, 10.7276570, 0, 271.46, 256.58, 19.1, 97.9, 5478, 706, 20454
