Time, Lat, Lon, Bearing, GPS Speed, Revs(rpm),Speed(km/h),LPK(l/100km),CO₂(g/km),Coolant(°C),Baro(mb),GPS Height(m)
1344450050621,00059.84140015,00010.82916927,00000.00,00000.00,00783.00,00000.00,00000.00,00000.00,00058.00,00998.12,00199.64
1344450050774,00059.84140015,00010.82916927,00000.00,00000.00,00783.00,00000.00,00000.00,00000.00,00058.00,00998.02,00199.64
1344450050923,00059.84140015,00010.82916927,00000.00,00000.00,00779.00,00000.00,00000.00,00000.00,00058.00,00998.20,00199.49
1344450051072,00059.84140015,00010.82916927,00000.00,00000.00,00779.00,00000.00,00000.00,00000.00,00058.00,00998.01,00199.49
1344450051221,00059.84140015,00010.82916927,00000.00,00000.00,00779.00,00000.00,00000.00,00000.00,00058.00,00997.97,00199.49
1344450051375,00059.84140015,00010.82916927,00000.00,00000.00,00779.00,00000.00,00000.00,00000.00,00058.00,00998.12,00199.49
1344450051523,00059.84140015,00010.82916927,00000.00,00000.00,00773.00,00000.00,00000.00,00000.00,00058.00,00997.94,00199.49
1344450051673,00059.84140015,00010.82916927,00000.00,00000.00,00773.00,00000.00,00000.00,00000.00,00058.00,00998.09,00199.49
1344450051821,00059.84140015,00010.82916927,00000.00,00000.00,00773.00,00000.00,00000.00,00000.00,00058.00,00998.18,00199.49
1344450051972,00059.84140015,00010.82916927,00000.00,00000.00,00773.00,00000.00,00000.00,00000.00,00058.00,00998.09,00199.12
1344450052125,00059.84140015,00010.82916927,00000.00,00000.00,00773.00,00000.00,00000.00,00000.00,00058.00,00998.05,00199.12
1344450052271,00059.84140015,00010.82916927,00000.00,00000.00,00773.00,00000.00,00000.00,00000.00,00058.00,00998.11,00199.12
1344450052445,00059.84140015,00010.82916927,00000.00,00000.00,00778.00,00000.00,00000.00,00000.00,00058.00,00998.13,00199.12
1344450052573,00059.84140015,00010.82916927,00000.00,00000.00,00778.00,00000.00,00000.00,00000.00,00058.00,00998.07,00199.12
1344450052726,00059.84140015,00010.82916927,00000.00,00000.00,00778.00,00000.00,00000.00,00000.00,00058.00,00997.91,00199.12
1344450052874,00059.84140015,00010.82916927,00000.00,00000.00,00778.00,00000.00,00000.00,00000.00,00058.00,00998.04,00199.12
1344450053025,00059.84140015,00010.82916927,00000.00,00000.00,00778.00,00000.00,00000.00,00000.00,00058.00,00998.17,00199.12
1344450053175,00059.84140015,00010.82916927,00000.00,00000.00,00778.00,00000.00,00000.00,00000.00,00058.00,00998.14,00199.12
1344450053324,00059.84140015,00010.82916927,00000.00,00000.00,00768.00,00000.00,00000.00,00000.00,00058.00,00998.07,00199.12
1344450053474,00059.84140015,00010.82916927,00000.00,00000.00,00768.00,00000.00,00000.00,00000.00,00058.00,00998.18,00199.12
1344450053626,00059.84140015,00010.82916927,00000.00,00000.00,00768.00,00000.00,00000.00,00000.00,00058.00,00998.07,00199.12
1344450053775,00059.84140015,00010.82916927,00000.00,00000.00,00768.00,00000.00,00000.00,00000.00,00058.00,00998.12,00199.12
1344450053924,00059.84140015,00010.82916927,00000.00,00000.00,00768.00,00000.00,00000.00,00000.00,00058.00,00997.99,00199.13
1344450054075,00059.84140015,00010.82916927,00000.00,00000.00,00762.00,00000.00,00000.00,00000.00,00058.00,00998.02,00199.13
1344450054226,00059.84140015,00010.82916927,00000.00,00000.00,00762.00,00000.00,00000.00,00000.00,00058.00,00998.05,00199.13
1344450054375,00059.84140015,00010.82916927,00000.00,00000.00,00762.00,00000.00,00000.00,00000.00,00058.00,00998.03,00199.13
1344450054526,00059.84140015,00010.82916927,00000.00,00000.00,00762.00,00000.00,00000.00,00000.00,00058.00,00998.02,00199.13
1344450054675,00059.84140015,00010.82916927,00000.00,00000.00,00762.00,00000.00,00000.00,00000.00,00058.00,00998.08,00199.13
1344450054825,00059.84140015,00010.82916927,00000.00,00000.00,01716.00,00000.00,00000.00,00000.00,00058.00,00998.10,00199.13
1344450054975,00059.84140015,00010.82916927,00000.00,00000.00,01716.00,00000.00,00000.00,00000.00,00058.00,00998.00,00199.13
1344450055125,00059.84140015,00010.82916927,00000.00,00000.00,01716.00,00000.00,00000.00,00000.00,00058.00,00998.10,00199.13
1344450055274,00059.84140015,00010.82916927,00000.00,00000.00,01716.00,00000.00,00000.00,00000.00,00058.00,00998.11,00199.13
1344450055427,00059.84140015,00010.82916927,00000.00,00000.00,01716.00,00000.00,00000.00,00000.00,00058.00,00998.15,00199.13
1344450055577,00059.84140015,00010.82916927,00000.00,00000.00,01716.00,00000.00,00000.00,00000.00,00058.00,00997.98,00199.13
1344450055731,00059.84140015,00010.82916927,00000.00,00000.00,01716.00,00000.00,00000.00,00000.00,00058.00,00998.01,00199.13
1344450055877,00059.84140015,00010.82916927,00000.00,00000.00,02165.00,00000.00,00000.00,00000.00,00058.00,00998.07,00199.13
1344450056027,00059.84140015,00010.82916927,00000.00,00000.00,02165.00,00000.00,00000.00,00000.00,00058.00,00997.97,00199.13
1344450056178,00059.84140015,00010.82916927,00000.00,00000.00,02165.00,00000.00,00000.00,00000.00,00058.00,00998.05,00199.13
1344450056341,00059.84140015,00010.82916927,00000.00,00000.00,02165.00,00000.00,00000.00,00000.00,00058.00,00998.09,00199.13
1344450056478,00059.84140015,00010.82916927,00000.00,00000.00,02165.00,00000.00,00000.00,00000.00,00058.00,00998.03,00199.13
1344450056631,00059.84140015,00010.82916927,00000.00,00000.00,01808.00,00000.00,00000.00,00000.00,00058.00,00998.04,00199.13
1344450056779,00059.84136963,00010.82917881,00000.00,00000.00,01808.00,00000.00,00000.00,00000.00,00058.00,00998.10,00199.13
1344450056928,00059.84136963,00010.82917881,00000.00,00000.00,01808.00,00000.00,00000.00,00000.00,00058.00,00998.08,00199.13
1344450057079,00059.84136963,00010.82917881,00000.00,00000.00,01808.00,00000.00,00000.00,00000.00,00059.00,00998.04,00199.13
1344450057229,00059.84136963,00010.82917881,00000.00,00000.00,01808.00,00000.00,00000.00,00000.00,00059.00,00998.05,00199.13
1344450057378,00059.84136963,00010.82917881,00000.00,00000.00,01808.00,00000.00,00000.00,00000.00,00059.00,00998.16,00199.13
1344450057528,00059.84136963,00010.82917881,00000.00,00000.00,01613.00,00004.00,00000.00,00000.00,00059.00,00998.11,00199.13
1344450057678,00059.84136963,00010.82917881,00000.00,00000.00,01613.00,00004.00,00000.00,00000.00,00059.00,00998.03,00199.13
1344450057832,00059.84136963,00010.82918358,00000.00,00002.10,01613.00,00004.00,00000.00,00000.00,00059.00,00998.08,00199.14
1344450057979,00059.84136963,00010.82918358,00000.00,00002.10,01613.00,00004.00,00000.00,00000.00,00059.00,00997.99,00199.14
1344450058128,00059.84136963,00010.82918358,00000.00,00002.10,01613.00,00004.00,00092.07,00000.00,00059.00,00998.02,00199.14
1344450058278,00059.84136963,00010.82918358,00000.00,00002.10,01704.00,00004.00,00092.07,00000.00,00059.00,00998.07,00199.14
1344450058432,00059.84136963,00010.82918358,00000.00,00002.10,01704.00,00006.00,00092.07,00000.00,00059.00,00998.04,00199.14
1344450058578,00059.84136963,00010.82918358,00000.00,00002.10,01704.00,00006.00,00092.07,00000.00,00059.00,00998.09,00199.14
1344450058731,00059.84136963,00010.82918358,00000.00,00002.10,01704.00,00006.00,00064.84,00000.00,00059.00,00998.02,00199.14
1344450058879,00059.84136581,00010.82922363,00000.00,00005.23,01704.00,00006.00,00064.84,00000.00,00059.00,00997.96,00199.15
1344450059029,00059.84136581,00010.82922363,00000.00,00005.23,01732.00,00006.00,00064.84,00000.00,00059.00,00998.14,00199.15
1344450059178,00059.84136581,00010.82922363,00000.00,00005.23,01732.00,00008.00,00064.84,00000.00,00059.00,00997.96,00199.15
1344450059343,00059.84136581,00010.82922363,00000.00,00005.23,01732.00,00008.00,00064.84,00000.00,00059.00,00998.03,00199.15
1344450059479,00059.84136581,00010.82922363,00000.00,00005.23,01732.00,00008.00,00064.84,00000.00,00059.00,00998.02,00199.15
1344450059630,00059.84136581,00010.82922363,00000.00,00005.23,01732.00,00008.00,00064.84,00000.00,00059.00,00997.95,00199.15
1344450059778,00059.84137344,00010.82927227,00000.00,00007.33,01732.00,00008.00,00056.07,00000.00,00059.00,00998.00,00199.15
1344450059929,00059.84137344,00010.82927227,00000.00,00007.33,01616.00,00008.00,00056.07,00000.00,00059.00,00998.03,00199.17
1344450060078,00059.84137344,00010.82927227,00000.00,00007.33,01616.00,00012.00,00056.07,00000.00,00059.00,00997.96,00199.17
1344450060233,00059.84137344,00010.82927227,00000.00,00007.33,01616.00,00012.00,00056.07,00000.00,00059.00,00998.05,00199.17
1344450060378,00059.84137344,00010.82927227,00000.00,00007.33,01616.00,00012.00,00056.07,00000.00,00059.00,00997.99,00199.17
1344450060529,00059.84137344,00010.82927227,00000.00,00007.33,01616.00,00012.00,00030.75,00000.00,00059.00,00998.02,00199.17
1344450060680,00059.84137344,00010.82927227,00000.00,00007.33,01616.00,00012.00,00030.75,00000.00,00059.00,00997.91,00199.17
1344450060833,00059.84138489,00010.82934284,00000.00,00009.57,01908.00,00012.00,00030.75,00000.00,00059.00,00997.96,00199.17
1344450060982,00059.84138489,00010.82934284,00000.00,00009.57,01908.00,00014.00,00030.75,00000.00,00059.00,00998.01,00199.18
1344450061131,00059.84138489,00010.82934284,00000.00,00009.57,01908.00,00014.00,00030.75,00000.00,00059.00,00998.07,00199.18
1344450061279,00059.84138489,00010.82934284,00000.00,00009.57,01908.00,00014.00,00022.76,00601.90,00059.00,00997.97,00199.18
1344450061431,00059.84138489,00010.82934284,00000.00,00009.57,02063.00,00014.00,00022.76,00601.90,00059.00,00998.03,00199.18
1344450061579,00059.84138489,00010.82934284,00000.00,00009.57,02063.00,00014.00,00022.76,00601.90,00059.00,00997.87,00199.18
1344450061729,00059.84138489,00010.82934284,00000.00,00009.57,02063.00,00015.00,00022.76,00601.90,00059.00,00997.83,00199.18
1344450061881,00059.84138870,00010.82942104,00083.49,00011.55,02063.00,00015.00,00022.76,00601.90,00059.00,00997.91,00199.21
1344450062033,00059.84138870,00010.82942104,00083.49,00011.55,02063.00,00015.00,00022.76,00601.90,00060.00,00997.77,00199.21
1344450062180,00059.84138870,00010.82942104,00083.49,00011.55,02063.00,00015.00,00032.81,00867.73,00060.00,00997.82,00199.21
1344450062334,00059.84138870,00010.82942104,00083.49,00011.55,02421.00,00015.00,00032.81,00867.73,00060.00,00997.89,00199.21
1344450062483,00059.84138870,00010.82942104,00083.49,00011.55,02421.00,00015.00,00032.81,00867.73,00060.00,00997.88,00199.21
1344450062633,00059.84138870,00010.82942104,00083.49,00011.55,02421.00,00018.00,00032.81,00867.73,00060.00,00997.89,00199.21
1344450062782,00059.84139252,00010.82950878,00088.81,00013.01,02421.00,00018.00,00032.81,00867.73,00060.00,00997.64,00199.21
1344450062934,00059.84139252,00010.82950878,00088.81,00013.01,02421.00,00018.00,00032.81,00867.73,00060.00,00997.72,00199.25
1344450063083,00059.84139252,00010.82950878,00088.81,00013.01,02421.00,00018.00,00028.42,00751.61,00060.00,00997.74,00199.25
1344450063233,00059.84139252,00010.82950878,00088.81,00013.01,02719.00,00018.00,00028.42,00751.61,00060.00,00997.73,00199.25
1344450063384,00059.84139252,00010.82950878,00088.81,00013.01,02719.00,00018.00,00028.42,00751.61,00060.00,00997.82,00199.25
1344450063533,00059.84139252,00010.82950878,00088.81,00013.01,02719.00,00020.00,00028.42,00751.61,00060.00,00997.89,00199.25
1344450063684,00059.84139252,00010.82950878,00088.81,00013.01,02719.00,00020.00,00028.42,00751.61,00060.00,00997.76,00199.25
1344450063835,00059.84139252,00010.82960415,00095.47,00014.33,02719.00,00020.00,00027.80,00735.20,00060.00,00997.80,00199.70
1344450063985,00059.84139252,00010.82960415,00095.47,00014.33,02846.00,00020.00,00027.80,00735.20,00060.00,00997.73,00199.70
1344450064134,00059.84139252,00010.82960415,00095.47,00014.33,02846.00,00021.00,00027.80,00735.20,00060.00,00997.70,00199.70
1344450064284,00059.84139252,00010.82960415,00095.47,00014.33,02846.00,00021.00,00027.80,00735.20,00060.00,00997.73,00199.70
1344450064437,00059.84139252,00010.82960415,00095.47,00014.33,02846.00,00021.00,00027.80,00735.20,00060.00,00997.72,00199.70
1344450064584,00059.84139252,00010.82960415,00095.47,00014.33,02846.00,00021.00,00027.80,00735.20,00060.00,00997.72,00199.70
1344450064737,00059.84139252,00010.82960415,00095.47,00014.33,02846.00,00021.00,00010.16,00268.73,00060.00,00997.75,00199.70
1344450064886,00059.84140015,00010.82970715,00096.21,00015.47,01921.00,00021.00,00010.16,00268.73,00060.00,00997.77,00199.67
1344450065035,00059.84140015,00010.82970715,00096.21,00015.47,01921.00,00019.00,00010.16,00268.73,00060.00,00997.73,00199.67
1344450065186,00059.84140015,00010.82970715,00096.21,00015.47,01921.00,00019.00,00010.16,00268.73,00060.00,00997.71,00199.67
1344450065336,00059.84140015,00010.82970715,00096.21,00015.47,01921.00,00019.00,00010.16,00268.73,00060.00,00997.72,00199.67
1344450065487,00059.84140015,00010.82970715,00096.21,00015.47,01921.00,00019.00,00010.16,00268.73,00060.00,00997.63,00199.67
1344450065638,00059.84140015,00010.82970715,00096.21,00015.47,01921.00,00019.00,00031.01,00820.15,00060.00,00997.69,00199.67
1344450065787,00059.84140778,00010.82980633,00093.01,00015.68,01547.00,00019.00,00031.01,00820.15,00060.00,00997.66,00199.26
1344450065937,00059.84140778,00010.82980633,00093.01,00015.68,01547.00,00020.00,00031.01,00820.15,00060.00,00997.64,00199.26
1344450066088,00059.84140778,00010.82980633,00093.01,00015.68,01547.00,00020.00,00031.01,00820.15,00060.00,00997.59,00199.26
1344450066240,00059.84140778,00010.82980633,00093.01,00015.68,01547.00,00020.00,00019.77,00522.88,00060.00,00997.56,00199.26
1344450066389,00059.84140778,00010.82980633,00093.01,00015.68,01547.00,00020.00,00019.77,00522.88,00060.00,00997.59,00199.26
1344450066537,00059.84140778,00010.82980633,00093.01,00015.68,01652.00,00020.00,00019.77,00522.88,00060.00,00997.55,00199.26
1344450066688,00059.84140778,00010.82980633,00093.01,00015.68,01652.00,00022.00,00019.77,00522.88,00060.00,00997.55,00199.26
1344450066838,00059.84141922,00010.82990265,00090.93,00015.76,01652.00,00022.00,00019.77,00522.88,00060.00,00997.71,00198.76
1344450066988,00059.84141922,00010.82990265,00090.93,00015.76,01652.00,00022.00,00019.77,00522.88,00060.00,00997.55,00198.76
1344450067140,00059.84141922,00010.82990265,00090.93,00015.76,01652.00,00022.00,00008.96,00236.88,00061.00,00997.65,00198.76
1344450067289,00059.84141922,00010.82990265,00090.93,00015.76,01652.00,00022.00,00008.96,00236.88,00061.00,00997.63,00198.76
1344450067439,00059.84141922,00010.82990265,00090.93,00015.76,01558.00,00022.00,00008.96,00236.88,00061.00,00997.62,00198.76
1344450067590,00059.84141922,00010.82990265,00090.93,00015.76,01558.00,00022.00,00008.96,00236.88,00061.00,00997.61,00198.76
1344450067740,00059.84141922,00010.82990265,00090.93,00016.48,01558.00,00022.00,00008.96,00236.88,00061.00,00997.73,00198.76
1344450067891,00059.84143066,00010.83001518,00079.71,00016.48,01558.00,00022.00,00008.96,00236.88,00061.00,00997.51,00198.86
1344450068054,00059.84143066,00010.83001518,00079.71,00016.48,01558.00,00022.00,00007.48,00236.88,00061.00,00997.56,00198.86
1344450068193,00059.84143066,00010.83001518,00079.71,00016.48,01558.00,00022.00,00007.48,00197.87,00061.00,00997.64,00198.86
1344450068341,00059.84143066,00010.83001518,00079.71,00016.48,00825.00,00022.00,00007.48,00197.87,00061.00,00997.57,00198.86
1344450068493,00059.84143066,00010.83001518,00079.71,00016.48,00825.00,00021.00,00007.48,00197.87,00061.00,00997.63,00198.86
1344450068641,00059.84143066,00010.83001518,00079.71,00016.48,00825.00,00021.00,00007.48,00197.87,00061.00,00997.69,00198.86
1344450068790,00059.84144211,00010.83012486,00078.61,00016.92,00825.00,00021.00,00007.48,00197.87,00061.00,00997.63,00199.30
1344450068942,00059.84144211,00010.83012486,00078.61,00016.92,00772.00,00021.00,00004.95,00131.01,00061.00,00997.59,00199.30
1344450069092,00059.84144211,00010.83012486,00078.61,00016.92,00772.00,00021.00,00004.95,00131.01,00061.00,00997.54,00199.30
1344450069243,00059.84144211,00010.83012486,00078.61,00016.92,00772.00,00019.00,00004.95,00131.01,00061.00,00997.54,00199.30
1344450069397,00059.84144211,00010.83012486,00078.61,00016.92,00772.00,00019.00,00004.95,00131.01,00061.00,00997.60,00199.30
1344450069545,00059.84144211,00010.83012486,00078.61,00016.92,00772.00,00019.00,00004.95,00131.01,00062.00,00997.67,00199.30
1344450069694,00059.84144211,00010.83012486,00078.61,00016.92,00772.00,00019.00,00004.85,00128.18,00062.00,00997.55,00199.30
1344450069847,00059.84144974,00010.83022785,00080.82,00017.25,00749.00,00019.00,00004.85,00128.18,00062.00,00997.58,00199.90
1344450069995,00059.84144974,00010.83022785,00080.82,00017.25,00749.00,00019.00,00004.85,00128.18,00062.00,00997.56,00199.90
1344450070145,00059.84144974,00010.83022785,00080.82,00017.25,00749.00,00018.00,00004.85,00128.18,00062.00,00997.59,00199.90
1344450070297,00059.84144974,00010.83022785,00080.82,00017.25,00749.00,00018.00,00004.85,00128.18,00062.00,00997.69,00199.90
1344450070449,00059.84144974,00010.83022785,00080.82,00017.25,00749.00,00018.00,00004.85,00128.18,00062.00,00997.51,00199.90
1344450070597,00059.84144974,00010.83022785,00080.82,00017.25,00749.00,00018.00,00007.11,00188.14,00062.00,00997.57,00199.90
1344450070746,00059.84145737,00010.83031178,00081.30,00017.37,01455.00,00018.00,00007.11,00188.14,00062.00,00997.58,00199.90
1344450070897,00059.84145737,00010.83031178,00081.30,00017.37,01455.00,00018.00,00007.11,00188.14,00062.00,00997.51,00200.92
1344450071049,00059.84145737,00010.83031178,00081.30,00017.37,01455.00,00017.00,00007.11,00188.14,00062.00,00997.49,00200.92
1344450071197,00059.84145737,00010.83031178,00081.30,00017.37,01455.00,00017.00,00007.11,00188.14,00062.00,00997.56,00200.92
1344450071348,00059.84145737,00010.83031178,00081.30,00017.37,01455.00,00017.00,00016.97,00188.14,00062.00,00997.57,00200.92
1344450071497,00059.84145737,00010.83031178,00081.30,00017.37,01371.00,00017.00,00016.97,00448.90,00062.00,00997.50,00200.92
1344450071647,00059.84145737,00010.83031178,00081.30,00017.37,01371.00,00018.00,00016.97,00448.90,00062.00,00997.57,00200.92
1344450071797,00059.84146881,00010.83039188,00075.55,00017.44,01371.00,00018.00,00016.97,00448.90,00062.00,00997.54,00201.69
1344450071949,00059.84146881,00010.83039188,00075.55,00017.44,01371.00,00018.00,00016.97,00448.90,00062.00,00997.55,00201.69
1344450072100,00059.84146881,00010.83039188,00075.55,00017.44,01371.00,00018.00,00016.97,00448.90,00062.00,00997.53,00201.69
1344450072248,00059.84146881,00010.83039188,00075.55,00017.44,01371.00,00018.00,00018.75,00495.91,00062.00,00997.46,00201.69
1344450072399,00059.84146881,00010.83039188,00075.55,00017.44,01533.00,00018.00,00018.75,00495.91,00062.00,00997.38,00201.69
1344450072548,00059.84146881,00010.83039188,00075.55,00017.44,01533.00,00020.00,00018.75,00495.91,00062.00,00997.43,00201.69
1344450072700,00059.84146881,00010.83039188,00075.55,00017.44,01533.00,00020.00,00018.75,00495.91,00062.00,00997.43,00201.69
1344450072849,00059.84149170,00010.83047867,00061.92,00017.62,01533.00,00020.00,00018.75,00495.91,00062.00,00997.28,00202.10
1344450072999,00059.84149170,00010.83047867,00061.92,00017.62,01533.00,00020.00,00018.75,00495.91,00062.00,00997.34,00202.10
1344450073150,00059.84149170,00010.83047867,00061.92,00017.62,01533.00,00020.00,00017.24,00455.97,00062.00,00997.48,00202.10
1344450073303,00059.84149170,00010.83047867,00061.92,00017.62,01726.00,00020.00,00017.24,00455.97,00062.00,00997.41,00202.10
1344450073454,00059.84149170,00010.83047867,00061.92,00017.62,01726.00,00023.00,00017.24,00455.97,00062.00,00997.33,00202.10
1344450073601,00059.84149170,00010.83047867,00061.92,00017.62,01726.00,00023.00,00017.24,00455.97,00062.00,00997.39,00202.10
1344450073750,00059.84150696,00010.83058643,00076.88,00017.64,01726.00,00023.00,00017.24,00455.97,00062.00,00997.37,00202.10
1344450073904,00059.84150696,00010.83058643,00076.88,00017.64,01726.00,00023.00,00012.02,00317.90,00062.00,00997.40,00202.23
1344450074053,00059.84150696,00010.83058643,00076.88,00017.64,01791.00,00023.00,00012.02,00317.90,00062.00,00997.32,00202.23
1344450074202,00059.84150696,00010.83058643,00076.88,00017.64,01791.00,00024.00,00012.02,00317.90,00062.00,00997.34,00202.23
1344450074355,00059.84150696,00010.83058643,00076.88,00017.64,01791.00,00024.00,00012.02,00317.90,00062.00,00997.25,00202.23
1344450074502,00059.84150696,00010.83058643,00076.88,00017.64,01791.00,00024.00,00012.02,00317.90,00062.00,00997.18,00202.23
1344450074652,00059.84150696,00010.83058643,00076.88,00017.64,01791.00,00024.00,00011.44,00317.90,00063.00,00997.29,00202.23
1344450074801,00059.84152603,00010.83069324,00087.54,00017.69,01791.00,00024.00,00011.44,00302.67,00063.00,00997.38,00202.05
1344450074952,00059.84152603,00010.83069324,00087.54,00017.69,01826.00,00024.00,00011.44,00302.67,00063.00,00997.42,00202.05
1344450075101,00059.84152603,00010.83069324,00087.54,00017.69,01826.00,00024.00,00011.44,00302.67,00063.00,00997.25,00202.05
1344450075252,00059.84152603,00010.83069324,00087.54,00017.69,01826.00,00024.00,00011.44,00302.67,00063.00,00997.37,00202.05
1344450075403,00059.84152603,00010.83069324,00087.54,00017.69,01826.00,00024.00,00011.44,00302.67,00063.00,00997.47,00202.05
1344450075553,00059.84152603,00010.83069324,00087.54,00017.69,01826.00,00024.00,00010.37,00274.30,00063.00,00997.39,00202.05
1344450075702,00059.84152603,00010.83069324,00087.54,00017.69,01826.00,00024.00,00010.37,00274.30,00063.00,00997.23,00202.05
1344450075854,00059.84154510,00010.83078671,00091.65,00017.77,01869.00,00024.00,00010.37,00274.30,00063.00,00997.43,00201.68
1344450076003,00059.84154510,00010.83078671,00091.65,00017.77,01869.00,00025.00,00010.37,00274.30,00063.00,00997.23,00201.68
1344450076153,00059.84154510,00010.83078671,00091.65,00017.77,01869.00,00025.00,00010.37,00274.30,00063.00,00997.32,00201.68
1344450076303,00059.84154510,00010.83078671,00091.65,00017.77,01869.00,00025.00,00010.37,00274.30,00063.00,00997.20,00201.68
1344450076455,00059.84154510,00010.83078671,00091.65,00017.77,01572.00,00025.00,00006.88,00181.93,00063.00,00997.28,00201.68
1344450076603,00059.84154510,00010.83078671,00091.65,00017.77,01572.00,00025.00,00006.88,00181.93,00063.00,00997.30,00201.68
1344450076754,00059.84157562,00010.83088589,00090.65,00017.88,01572.00,00024.00,00006.88,00181.93,00063.00,00997.37,00201.68
1344450076904,00059.84157562,00010.83088589,00090.65,00017.88,01572.00,00024.00,00006.88,00181.93,00063.00,00997.31,00201.32
1344450077055,00059.84157562,00010.83088589,00090.65,00017.88,01572.00,00024.00,00006.88,00181.93,00063.00,00997.28,00201.32
1344450077205,00059.84157562,00010.83088589,00090.65,00017.88,01572.00,00024.00,00006.88,00181.93,00064.00,00997.45,00201.32
1344450077354,00059.84157562,00010.83088589,00090.65,00017.88,01572.00,00024.00,00006.25,00165.30,00064.00,00997.38,00201.32
1344450077503,00059.84157562,00010.83088589,00090.65,00017.88,00805.00,00024.00,00006.25,00165.30,00064.00,00997.25,00201.32
1344450077654,00059.84157562,00010.83088589,00090.65,00017.88,00805.00,00024.00,00006.25,00165.30,00064.00,00997.24,00201.32
1344450077804,00059.84161758,00010.83097267,00078.37,00018.15,00805.00,00024.00,00006.25,00165.30,00064.00,00997.31,00201.19
1344450077955,00059.84161758,00010.83097267,00078.37,00018.15,00805.00,00024.00,00006.25,00165.30,00064.00,00997.27,00201.19
1344450078105,00059.84161758,00010.83097267,00078.37,00018.15,00805.00,00024.00,00006.25,00165.30,00064.00,00997.30,00201.19
1344450078255,00059.84161758,00010.83097267,00078.37,00018.15,00805.00,00024.00,00004.13,00109.19,00064.00,00997.34,00201.19
1344450078405,00059.84161758,00010.83097267,00078.37,00018.15,00777.00,00024.00,00004.13,00109.19,00064.00,00997.27,00201.19
1344450078557,00059.84161758,00010.83097267,00078.37,00018.15,00777.00,00024.00,00004.13,00109.19,00064.00,00997.33,00201.19
1344450078704,00059.84161758,00010.83097267,00078.37,00018.15,00777.00,00024.00,00004.13,00109.19,00064.00,00997.24,00201.19
1344450078857,00059.84167099,00010.83109188,00059.82,00018.75,00777.00,00024.00,00004.13,00109.19,00064.00,00997.15,00201.31
1344450079011,00059.84167099,00010.83109188,00059.82,00018.75,00777.00,00024.00,00003.98,00105.40,00064.00,00997.24,00201.31
1344450079161,00059.84167099,00010.83109188,00059.82,00018.75,00759.00,00023.00,00003.98,00105.40,00064.00,00997.29,00201.31
1344450079311,00059.84167099,00010.83109188,00059.82,00018.75,00759.00,00023.00,00003.98,00105.40,00064.00,00997.35,00201.31
1344450079463,00059.84167099,00010.83109188,00059.82,00018.75,00759.00,00023.00,00003.98,00105.40,00064.00,00997.27,00201.31
1344450079616,00059.84167099,00010.83109188,00059.82,00018.75,00759.00,00023.00,00003.98,00105.40,00064.00,00997.37,00201.31
1344450079763,00059.84171295,00010.83116817,00060.58,00019.17,00759.00,00023.00,00004.06,00107.43,00064.00,00997.39,00201.31
1344450079911,00059.84171295,00010.83116817,00060.58,00019.17,00745.00,00023.00,00004.06,00107.43,00064.00,00997.39,00201.44
1344450080060,00059.84171295,00010.83116817,00060.58,00019.17,00745.00,00022.00,00004.06,00107.43,00064.00,00997.33,00201.44
1344450080210,00059.84171295,00010.83116817,00060.58,00019.17,00745.00,00022.00,00004.06,00107.43,00064.00,00997.40,00201.44
1344450080363,00059.84171295,00010.83116817,00060.58,00019.17,00745.00,00022.00,00004.06,00107.43,00064.00,00997.35,00201.44
1344450080511,00059.84171295,00010.83116817,00060.58,00019.17,00745.00,00022.00,00004.06,00107.43,00064.00,00997.38,00201.44
1344450080663,00059.84171295,00010.83116817,00060.58,00019.17,00745.00,00022.00,00004.50,00119.04,00064.00,00997.43,00201.44
1344450080813,00059.84174728,00010.83125114,00070.28,00019.47,00720.00,00022.00,00004.50,00119.04,00064.00,00997.57,00201.44
1344450080963,00059.84174728,00010.83125114,00070.28,00019.47,00720.00,00020.00,00004.50,00119.04,00064.00,00997.47,00201.44
1344450081114,00059.84174728,00010.83125114,00070.28,00019.47,00720.00,00020.00,00004.50,00119.04,00064.00,00997.53,00201.44
1344450081263,00059.84174728,00010.83125114,00070.28,00019.47,00720.00,00020.00,00004.50,00119.04,00064.00,00997.43,00201.44
1344450081418,00059.84174728,00010.83125114,00070.28,00019.47,00720.00,00020.00,00004.66,00123.30,00064.00,00997.45,00201.44
1344450081567,00059.84174728,00010.83125114,00070.28,00019.47,00773.00,00020.00,00004.66,00123.30,00064.00,00997.50,00201.44
1344450081717,00059.84174728,00010.83125114,00070.28,00019.47,00773.00,00017.00,00004.66,00123.30,00064.00,00997.67,00201.44
1344450081866,00059.84177017,00010.83134842,00076.83,00019.51,00773.00,00017.00,00004.66,00123.30,00064.00,00997.55,00201.30
1344450082017,00059.84177017,00010.83134842,00076.83,00019.51,00773.00,00017.00,00004.66,00123.30,00064.00,00997.76,00201.30
1344450082169,00059.84177017,00010.83134842,00076.83,00019.51,00773.00,00017.00,00004.66,00123.30,00064.00,00997.64,00201.30
1344450082319,00059.84177017,00010.83134842,00076.83,00019.51,00773.00,00017.00,00005.73,00151.64,00064.00,00997.58,00201.30
1344450082472,00059.84177017,00010.83134842,00076.83,00019.51,00747.00,00017.00,00005.73,00151.64,00064.00,00997.68,00201.30
1344450082620,00059.84177017,00010.83134842,00076.83,00019.51,00747.00,00013.00,00005.73,00151.64,00064.00,00997.67,00201.30
