time, voltage, current, dt, dah, dwh, useah, usewh, chgah, chgwh, t1, t2
1339250729234, 52.90, 0.10, 1210, 0.0336, 1.7747, 0.31, 16.28, 0.11, 5.96, 22, 23
1339250730124, 52.80, 0.10, 890, 0.0247, 1.3078, 0.33, 17.59, 0.11, 5.96, 22, 23
1339250731067, 52.80, 0.10, 943, 0.0262, 1.3831, 0.36, 18.97, 0.11, 5.96, 21, 23
1339250732244, 52.90, 0.10, 1177, 0.0327, 1.7263, 0.39, 20.70, 0.11, 5.96, 21, 23
1339250733161, 52.80, 0.10, 917, 0.0255, 1.3475, 0.42, 22.04, 0.11, 5.96, 21, 23
1339250734036, 52.70, 0.10, 875, 0.0243, 1.2833, 0.44, 23.33, 0.11, 5.96, 21, 23
1339250735248, 52.80, 0.10, 1212, 0.0337, 1.7742, 0.48, 25.10, 0.11, 5.96, 21, 23
1339250736115, 52.80, 0.10, 867, 0.0241, 1.2716, 0.50, 26.37, 0.11, 5.96, 21, 23
1339250737034, 52.90, 0.10, 919, 0.0255, 1.3479, 0.52, 27.72, 0.11, 5.96, 21, 23
1339250738227, 52.80, 0.10, 1193, 0.0331, 1.7530, 0.56, 29.47, 0.11, 5.96, 21, 23
1339250739143, 52.70, 0.10, 916, 0.0254, 1.3435, 0.58, 30.82, 0.11, 5.96, 22, 23
1339250740032, 52.80, 0.10, 889, 0.0247, 1.3014, 0.61, 32.12, 0.11, 5.96, 22, 23
1339250740987, 52.80, 0.10, 955, 0.0265, 1.4007, 0.63, 33.52, 0.11, 5.96, 22, 23
1339250742134, 52.70, 1.20, 1147, 0.0319, 1.6823, 0.67, 35.20, 0.11, 5.96, 21, 23
1339250743058, 52.70, 1.90, 924, 0.3080, 16.2316, 0.97, 51.43, 0.11, 5.96, 21, 23
1339250744235, 52.70, 0.10, 1177, 0.6212, 32.7369, 1.60, 84.17, 0.11, 5.96, 21, 23
1339250745122, 52.50, 3.10, 887, 0.0246, 1.2985, 1.62, 85.47, 0.11, 5.96, 21, 23
1339250746003, 52.70, 0.30, 881, 0.7586, 39.8285, 2.38, 125.30, 0.11, 5.96, 21, 23
1339250747244, 52.90, 0.10, 1241, 0.1034, 5.4501, 2.48, 130.75, 0.11, 5.96, 21, 23
1339250748138, 52.80, 0.10, 894, 0.0248, 1.3137, 2.51, 132.06, 0.11, 5.96, 22, 23
1339250749083, 52.80, 0.10, 945, 0.0262, 1.3860, 2.53, 133.45, 0.11, 5.96, 21, 24
1339250750239, 52.70, 0.10, 1156, 0.0321, 1.6955, 2.57, 135.14, 0.11, 5.96, 21, 24
1339250751117, 52.80, 0.10, 878, 0.0244, 1.2853, 2.59, 136.43, 0.11, 5.96, 22, 23
1339250752033, 52.80, 0.10, 916, 0.0254, 1.3435, 2.62, 137.77, 0.11, 5.96, 22, 23
1339250753217, 52.60, 0.10, 1184, 0.0329, 1.7365, 2.65, 139.51, 0.11, 5.96, 21, 23
1339250754127, 52.70, 0.10, 910, 0.0253, 1.3296, 2.67, 140.84, 0.11, 5.96, 21, 23
1339250754996, 52.80, 0.10, 869, 0.0241, 1.2721, 2.70, 142.11, 0.11, 5.96, 21, 23
1339250756189, 52.80, 0.10, 1193, 0.0331, 1.7497, 2.73, 143.86, 0.11, 5.96, 21, 24
1339250757129, 52.80, 0.10, 940, 0.0261, 1.3787, 2.76, 145.24, 0.11, 5.96, 22, 24
1339250758005, 52.90, 0.10, 876, 0.0243, 1.2848, 2.78, 146.52, 0.11, 5.96, 22, 24
1339250759197, 52.90, 0.10, 1192, 0.0331, 1.7516, 2.81, 148.27, 0.11, 5.96, 21, 24
1339250760103, 52.80, 0.10, 906, 0.0252, 1.3313, 2.84, 149.61, 0.11, 5.96, 22, 23
1339250761007, 52.70, 0.10, 904, 0.0251, 1.3259, 2.86, 150.93, 0.11, 5.96, 23, 24
1339250762212, 52.90, 0.10, 1205, 0.0335, 1.7640, 2.90, 152.70, 0.11, 5.96, 21, 24
1339250763111, 52.70, 0.10, 899, 0.0250, 1.3210, 2.92, 154.02, 0.11, 5.96, 21, 24
1339250764019, 52.70, 0.10, 908, 0.0252, 1.3292, 2.95, 155.35, 0.11, 5.96, 21, 24
1339250765214, 52.30, 7.70, 1195, 0.0332, 1.7493, 2.98, 157.09, 0.11, 5.96, 21, 23
1339250766107, 52.10, 10.70, 893, 1.9100, 99.8945, 4.89, 256.99, 0.11, 5.96, 21, 23
1339250767292, 52.00, 11.30, 1185, 3.5221, 183.5005, 8.41, 440.49, 0.11, 5.96, 21, 23
1339250768193, 51.90, 11.00, 901, 2.8281, 147.0632, 11.24, 587.55, 0.11, 5.96, 21, 23
1339250769101, 51.90, 10.90, 908, 2.7744, 143.9937, 14.02, 731.55, 0.11, 5.96, 21, 23
1339250769996, 51.90, 11.00, 895, 2.7099, 140.6418, 16.73, 872.19, 0.11, 5.96, 21, 23
1339250771201, 51.90, 9.20, 1205, 3.6819, 191.0929, 20.41, 1063.28, 0.11, 5.96, 21, 24
1339250772083, 52.00, 8.10, 882, 2.2540, 116.9826, 22.66, 1180.26, 0.11, 5.96, 21, 24
1339250773005, 52.40, 1.50, 922, 2.0745, 107.8740, 24.74, 1288.14, 0.11, 5.96, 23, 23
1339250774207, 52.50, 0.10, 1202, 0.5008, 26.2437, 25.24, 1314.38, 0.11, 5.96, 22, 23
1339250775102, 52.60, 0.10, 895, 0.0249, 1.3052, 25.26, 1315.69, 0.11, 5.96, 21, 23
1339250775998, 52.60, 0.10, 896, 0.0249, 1.3092, 25.29, 1317.00, 0.11, 5.96, 21, 23
1339250777164, 52.60, 0.10, 1166, 0.0324, 1.7037, 25.32, 1318.70, 0.11, 5.96, 21, 23
1339250778114, 52.50, 0.10, 950, 0.0264, 1.3881, 25.35, 1320.09, 0.11, 5.96, 28, 23
1339250778998, 52.60, 0.20, 884, 0.0246, 1.2892, 25.37, 1321.38, 0.11, 5.96, 22, 23
1339250780213, 52.20, 5.70, 1215, 0.0675, 3.5505, 25.44, 1324.93, 0.11, 5.96, 22, 24
1339250781130, 52.40, 4.20, 917, 1.4519, 75.7900, 26.89, 1400.72, 0.11, 5.96, 22, 24
1339250781988, 52.30, 2.80, 858, 1.0010, 52.4524, 27.89, 1453.17, 0.11, 5.96, 22, 24
1339250783209, 52.40, 3.60, 1221, 0.9497, 49.6676, 28.84, 1502.84, 0.11, 5.96, 22, 23
1339250784106, 52.30, 2.40, 897, 0.8970, 47.0028, 29.74, 1549.84, 0.11, 5.96, 22, 23
1339250785008, 52.50, 0.30, 902, 0.6013, 31.4497, 30.34, 1581.29, 0.11, 5.96, 22, 24
1339250786195, 52.50, 0.10, 1187, 0.0989, 5.1931, 30.44, 1586.48, 0.11, 5.96, 22, 24
1339250787087, 52.50, 0.10, 892, 0.0248, 1.3008, 30.46, 1587.78, 0.11, 5.96, 23, 23
1339250787986, 52.60, 0.10, 899, 0.0250, 1.3110, 30.49, 1589.09, 0.11, 5.96, 23, 23
1339250789176, 52.80, 0.10, 1190, 0.0331, 1.7387, 30.52, 1590.83, 0.11, 5.96, 22, 24
1339250790088, 52.50, 1.50, 912, 0.0253, 1.3376, 30.55, 1592.17, 0.11, 5.96, 22, 24
1339250791295, 52.50, 2.00, 1207, 0.5029, 26.4031, 31.05, 1618.57, 0.11, 5.96, 22, 24
1339250792205, 52.50, 2.20, 910, 0.5056, 26.5417, 31.55, 1645.12, 0.11, 5.96, 22, 23
1339250793111, 52.50, 2.00, 906, 0.5537, 29.0675, 32.11, 1674.18, 0.11, 5.96, 22, 24
1339250794008, 52.50, 2.00, 897, 0.4983, 26.1625, 32.61, 1700.35, 0.11, 5.96, 22, 24
1339250795186, 52.70, 0.20, 1178, 0.6544, 34.3583, 33.26, 1734.70, 0.11, 5.96, 23, 24
1339250796104, 52.60, 0.10, 918, 0.0510, 2.6877, 33.31, 1737.39, 0.11, 5.96, 22, 23
1339250797013, 52.50, 0.10, 909, 0.0252, 1.3282, 33.34, 1738.72, 0.11, 5.96, 22, 24
1339250798173, 52.30, 5.40, 1160, 0.0322, 1.6917, 33.37, 1740.41, 0.11, 5.96, 22, 24
1339250799079, 52.00, 7.90, 906, 1.3590, 71.0757, 34.73, 1811.49, 0.11, 5.96, 23, 23
1339250800291, 52.40, 1.00, 1212, 2.6597, 138.3027, 37.39, 1949.79, 0.11, 5.96, 22, 24
1339250801175, 52.30, 4.40, 884, 0.2456, 12.8671, 37.63, 1962.66, 0.11, 5.96, 22, 24
1339250802086, 52.20, 5.20, 911, 1.1134, 58.2331, 38.75, 2020.89, 0.11, 5.96, 22, 24
1339250803269, 52.30, 4.40, 1183, 1.7088, 89.1982, 40.46, 2110.09, 0.11, 5.96, 22, 23
1339250804190, 51.90, 9.10, 921, 1.1257, 58.8724, 41.58, 2168.96, 0.11, 5.96, 23, 23
1339250805106, 51.90, 9.10, 916, 2.3154, 120.1716, 43.90, 2289.13, 0.11, 5.96, 23, 23
1339250805988, 52.10, 7.70, 882, 2.2295, 115.7110, 46.13, 2404.84, 0.11, 5.96, 23, 23
1339250807188, 52.60, 0.40, 1200, 2.5667, 133.7233, 48.69, 2538.57, 0.11, 5.96, 22, 24
1339250808087, 52.60, 0.10, 899, 0.0999, 5.2542, 48.79, 2543.82, 0.11, 5.96, 22, 24
1339250809007, 52.60, 0.10, 920, 0.0256, 1.3442, 48.82, 2545.17, 0.11, 5.96, 23, 23
1339250810192, 52.20, 6.10, 1185, 0.0329, 1.7314, 48.85, 2546.90, 0.11, 5.96, 23, 24
1339250811093, 52.20, 2.40, 901, 1.5267, 79.6935, 50.38, 2626.59, 0.11, 5.96, 23, 23
1339250811998, 52.30, 3.80, 905, 0.6033, 31.4940, 50.98, 2658.08, 0.11, 5.96, 23, 23
1339250813166, 52.30, 4.50, 1168, 1.2329, 64.4801, 52.21, 2722.56, 0.11, 5.96, 23, 24
1339250814077, 52.20, 7.10, 911, 1.1388, 59.5566, 53.35, 2782.12, 0.11, 5.96, 23, 23
1339250815273, 52.10, 4.00, 1196, 2.3588, 123.1282, 55.71, 2905.25, 0.11, 5.96, 23, 24
1339250816176, 52.30, 3.50, 903, 1.0033, 52.2737, 56.72, 2957.52, 0.11, 5.96, 23, 24
1339250817075, 52.10, 6.60, 899, 0.8740, 45.7117, 57.59, 3003.23, 0.11, 5.96, 23, 24
1339250818283, 52.00, 7.40, 1208, 2.2147, 115.3841, 59.80, 3118.62, 0.11, 5.96, 23, 24
1339250819185, 51.80, 10.80, 902, 1.8541, 96.4138, 61.66, 3215.03, 0.11, 5.96, 23, 24
1339250820223, 51.80, 10.90, 1038, 3.1140, 161.3052, 64.77, 3376.34, 0.11, 5.96, 24, 24
1339250821280, 51.70, 11.00, 1057, 3.2004, 165.7787, 67.97, 3542.12, 0.11, 5.96, 24, 23
1339250822186, 51.70, 10.30, 906, 2.7683, 143.1228, 70.74, 3685.24, 0.11, 5.96, 23, 24
1339250823099, 51.90, 8.00, 913, 2.6122, 135.0505, 73.35, 3820.29, 0.11, 5.96, 24, 23
1339250824288, 52.00, 5.80, 1189, 2.6422, 137.1313, 75.99, 3957.42, 0.11, 5.96, 24, 24
1339250825235, 52.00, 5.30, 947, 1.5257, 79.3376, 77.52, 4036.76, 0.11, 5.96, 24, 24
1339250826077, 51.90, 4.70, 842, 1.2396, 64.4598, 78.76, 4101.22, 0.11, 5.96, 24, 24
1339250826987, 52.20, 4.80, 910, 1.1881, 61.6601, 79.95, 4162.88, 0.11, 5.96, 24, 24
1339250828181, 52.00, 5.00, 1194, 1.5920, 83.1024, 81.54, 4245.98, 0.11, 5.96, 24, 24
1339250829069, 52.10, 4.60, 888, 1.2333, 64.1333, 82.77, 4310.11, 0.11, 5.96, 24, 24
1339250829987, 52.10, 2.90, 918, 1.1730, 61.1133, 83.95, 4371.23, 0.11, 5.96, 24, 24
1339250831229, 52.20, 1.80, 1242, 1.0005, 52.1260, 84.95, 4423.35, 0.11, 5.96, 24, 24
1339250832083, 52.10, 2.70, 854, 0.4270, 22.2894, 85.37, 4445.64, 0.11, 5.96, 24, 24
1339250833278, 52.10, 3.90, 1195, 0.8962, 46.6946, 86.27, 4492.34, 0.11, 5.96, 24, 24
1339250834162, 52.20, 3.80, 884, 0.9577, 49.8944, 87.23, 4542.23, 0.11, 5.96, 24, 24
1339250835100, 52.10, 4.00, 938, 0.9901, 51.6838, 88.22, 4593.92, 0.11, 5.96, 24, 24
1339250836278, 52.00, 3.90, 1178, 1.3089, 68.1931, 89.53, 4662.11, 0.11, 5.96, 24, 24
1339250837157, 52.30, 2.50, 879, 0.9522, 49.5170, 90.48, 4711.63, 0.11, 5.96, 24, 24
1339250838094, 52.30, 2.40, 937, 0.6507, 34.0313, 91.13, 4745.66, 0.11, 5.96, 25, 24
1339250838989, 52.20, 2.60, 895, 0.5967, 31.2057, 91.73, 4776.86, 0.11, 5.96, 24, 24
1339250840185, 52.20, 3.30, 1196, 0.8638, 45.0892, 92.59, 4821.95, 0.11, 5.96, 24, 24
1339250841073, 52.20, 3.40, 888, 0.8140, 42.4908, 93.40, 4864.44, 0.11, 5.96, 24, 24
1339250842054, 52.20, 3.10, 981, 0.9265, 48.3633, 94.33, 4912.81, 0.11, 5.96, 24, 24
1339250843154, 52.30, 2.10, 1100, 0.9472, 49.4450, 95.28, 4962.25, 0.11, 5.96, 24, 24
1339250844094, 52.40, 1.70, 940, 0.5483, 28.6778, 95.83, 4990.93, 0.11, 5.96, 24, 24
1339250845288, 52.30, 1.00, 1194, 0.5638, 29.5449, 96.39, 5020.47, 0.11, 5.96, 24, 24
1339250846187, 52.30, 0.50, 899, 0.2497, 13.0605, 96.64, 5033.53, 0.11, 5.96, 24, 24
1339250847098, 52.40, 0.10, 911, 0.1265, 6.6174, 96.77, 5040.15, 0.11, 5.96, 24, 24
1339250848300, 52.60, 0.10, 1202, 0.0334, 1.7496, 96.80, 5041.90, 0.11, 5.96, 24, 24
1339250849214, 52.40, 0.10, 914, 0.0254, 1.3355, 96.83, 5043.24, 0.11, 5.96, 24, 24
1339250850086, 52.60, 0.10, 872, 0.0242, 1.2692, 96.85, 5044.51, 0.11, 5.96, 24, 24
1339250851279, 52.50, 0.10, 1193, 0.0331, 1.7431, 96.88, 5046.25, 0.11, 5.96, 24, 24
1339250852179, 52.50, 0.10, 900, 0.0250, 1.3125, 96.91, 5047.56, 0.11, 5.96, 24, 24
1339250853100, 52.50, 0.10, 921, 0.0256, 1.3431, 96.93, 5048.90, 0.11, 5.96, 24, 24
1339250854265, 52.40, 0.10, 1165, 0.0324, 1.6990, 96.97, 5050.60, 0.11, 5.96, 24, 24
1339250855156, 52.40, 0.10, 891, 0.0248, 1.2969, 96.99, 5051.90, 0.11, 5.96, 24, 24
1339250856065, 52.40, 0.10, 909, 0.0252, 1.3231, 97.02, 5053.22, 0.11, 5.96, 24, 24
1339250857005, 52.40, 0.10, 940, 0.0261, 1.3682, 97.04, 5054.59, 0.11, 5.96, 24, 24
1339250858163, 52.50, 0.10, 1158, 0.0322, 1.6855, 97.07, 5056.28, 0.11, 5.96, 24, 24
1339250859091, 52.60, 0.10, 928, 0.0258, 1.3533, 97.10, 5057.63, 0.11, 5.96, 24, 24
1339250860286, 52.40, 0.10, 1195, 0.0332, 1.7460, 97.13, 5059.38, 0.11, 5.96, 24, 24
1339250861176, 52.50, 0.10, 890, 0.0247, 1.2954, 97.16, 5060.67, 0.11, 5.96, 24, 24
1339250862046, 52.50, 0.10, 870, 0.0242, 1.2688, 97.18, 5061.94, 0.11, 5.96, 24, 24
1339250863284, 52.60, 0.50, 1238, 0.0344, 1.8054, 97.22, 5063.75, 0.11, 5.96, 24, 24
1339250864159, 52.60, 0.40, 875, 0.1215, 6.3924, 97.34, 5070.14, 0.11, 5.96, 24, 24
1339250865081, 52.50, 0.10, 922, 0.1024, 5.3886, 97.44, 5075.53, 0.11, 5.96, 24, 24
1339250866287, 52.50, 0.10, 1206, 0.0335, 1.7588, 97.47, 5077.29, 0.11, 5.96, 24, 24
1339250867229, 52.60, 0.10, 942, 0.0262, 1.3738, 97.50, 5078.66, 0.11, 5.96, 24, 24
1339250868079, 52.60, 0.10, 850, 0.0236, 1.2419, 97.52, 5079.90, 0.11, 5.96, 24, 24
1339250868993, 52.50, 0.10, 914, 0.0254, 1.3355, 97.55, 5081.24, 0.11, 5.96, 24, 24
1339250870178, 52.50, 0.10, 1185, 0.0329, 1.7281, 97.58, 5082.97, 0.11, 5.96, 24, 24
1339250871068, 52.50, 0.10, 890, 0.0247, 1.2979, 97.61, 5084.26, 0.11, 5.96, 24, 24
1339250872295, 52.60, 0.10, 1227, 0.0341, 1.7894, 97.64, 5086.05, 0.11, 5.96, 24, 24
1339250873154, 52.60, 0.10, 859, 0.0239, 1.2551, 97.66, 5087.31, 0.11, 5.96, 24, 24
1339250874068, 52.40, 0.60, 914, 0.0254, 1.3355, 97.69, 5088.64, 0.11, 5.96, 24, 24
1339250875283, 52.60, 0.90, 1215, 0.2025, 10.6110, 97.89, 5099.25, 0.11, 5.96, 24, 24
1339250876159, 52.40, 1.20, 876, 0.2190, 11.5194, 98.11, 5110.77, 0.11, 5.96, 30, 24
1339250877049, 52.40, 1.60, 890, 0.2967, 15.5453, 98.41, 5126.32, 0.11, 5.96, 24, 24
1339250878276, 52.50, 1.50, 1227, 0.5453, 28.5755, 98.95, 5154.89, 0.11, 5.96, 24, 24
1339250879156, 52.50, 1.60, 880, 0.3667, 19.2500, 99.32, 5174.14, 0.11, 5.96, 24, 24
1339250880077, 52.30, 2.20, 921, 0.4093, 21.4900, 99.73, 5195.63, 0.11, 5.96, 27, 24
1339250881266, 52.50, 1.60, 1189, 0.7266, 38.0018, 100.46, 5233.64, 0.11, 5.96, 23, 24
1339250882162, 52.40, 1.60, 896, 0.3982, 20.9067, 100.85, 5254.54, 0.11, 5.96, 24, 24
1339250883072, 52.40, 1.90, 910, 0.4044, 21.1929, 101.26, 5275.74, 0.11, 5.96, 24, 24
1339250884267, 52.40, 3.00, 1195, 0.6307, 33.0484, 101.89, 5308.78, 0.11, 5.96, 24, 24
1339250885138, 52.30, 3.80, 871, 0.7258, 38.0337, 102.62, 5346.82, 0.11, 5.96, 24, 24
1339250886064, 52.50, 4.10, 926, 0.9774, 51.1203, 103.59, 5397.94, 0.11, 5.96, 24, 24
1339250887271, 52.30, 4.10, 1207, 1.3746, 72.1685, 104.97, 5470.11, 0.11, 5.96, 24, 24
1339250888189, 52.10, 4.50, 918, 1.0455, 54.6796, 106.01, 5524.79, 0.11, 5.96, 24, 24
1339250889058, 52.30, 4.70, 869, 1.0862, 56.5936, 107.10, 5581.38, 0.11, 5.96, 24, 24
1339250890259, 52.40, 4.40, 1201, 1.5680, 82.0049, 108.67, 5663.38, 0.11, 5.96, 24, 24
1339250891147, 52.30, 3.70, 888, 1.0853, 56.8715, 109.75, 5720.26, 0.11, 5.96, 24, 24
1339250892058, 52.30, 4.20, 911, 0.9363, 48.9688, 110.69, 5769.23, 0.11, 5.96, 25, 24
1339250893239, 52.30, 5.40, 1181, 1.3778, 72.0607, 112.07, 5841.29, 0.11, 5.96, 24, 24
1339250894166, 52.10, 5.40, 927, 1.3905, 72.7232, 113.46, 5914.01, 0.11, 5.96, 24, 25
1339250895057, 52.20, 5.80, 891, 1.3365, 69.6317, 114.79, 5983.64, 0.11, 5.96, 24, 24
1339250896282, 52.00, 5.90, 1225, 1.9736, 103.0225, 116.77, 6086.66, 0.11, 5.96, 24, 24
1339250897163, 52.00, 6.20, 881, 1.4439, 75.0808, 118.21, 6161.74, 0.11, 5.96, 24, 24
1339250898059, 51.90, 6.90, 896, 1.5431, 80.2418, 119.75, 6241.99, 0.11, 5.96, 24, 24
1339250899243, 51.80, 8.00, 1184, 2.2693, 117.7784, 122.02, 6359.76, 0.11, 5.96, 24, 24
1339250900159, 51.80, 8.00, 916, 2.0356, 105.4418, 124.06, 6465.21, 0.11, 5.96, 24, 24
1339250901044, 51.90, 8.40, 885, 1.9667, 101.8733, 126.03, 6567.08, 0.11, 5.96, 25, 24
1339250902257, 51.90, 7.70, 1213, 2.8303, 146.8943, 128.86, 6713.97, 0.11, 5.96, 24, 24
1339250903147, 51.80, 6.70, 890, 1.9036, 98.7974, 130.76, 6812.77, 0.11, 5.96, 24, 24
1339250904058, 51.90, 5.90, 911, 1.6955, 87.8255, 132.45, 6900.60, 0.11, 5.96, 24, 25
1339250905271, 52.00, 4.60, 1213, 1.9880, 103.1758, 134.44, 7003.77, 0.11, 5.96, 24, 24
1339250906160, 52.30, 2.40, 889, 1.1359, 59.0691, 135.58, 7062.84, 0.11, 5.96, 27, 24
1339250907057, 52.20, 1.90, 897, 0.5980, 31.2754, 136.18, 7094.12, 0.11, 5.96, 24, 24
1339250908253, 52.20, 2.10, 1196, 0.6312, 32.9498, 136.81, 7127.07, 0.11, 5.96, 24, 24
1339250909157, 52.30, 2.10, 904, 0.5273, 27.5268, 137.34, 7154.59, 0.11, 5.96, 24, 24
1339250910054, 52.10, 2.30, 897, 0.5232, 27.3660, 137.86, 7181.96, 0.11, 5.96, 24, 24
1339250911278, 52.20, 2.20, 1224, 0.7820, 40.7422, 138.64, 7222.70, 0.11, 5.96, 25, 24
1339250912153, 52.30, 2.00, 875, 0.5347, 27.9125, 139.18, 7250.61, 0.11, 5.96, 24, 24
1339250913075, 52.10, 2.80, 922, 0.5122, 26.7892, 139.69, 7277.40, 0.11, 5.96, 24, 24
1339250914259, 52.20, 2.30, 1184, 0.9209, 47.9783, 140.61, 7325.38, 0.11, 5.96, 24, 24
1339250915143, 52.30, 2.20, 884, 0.5648, 29.4814, 141.17, 7354.86, 0.11, 5.96, 24, 24
1339250916064, 52.20, 2.00, 921, 0.5628, 29.4362, 141.74, 7384.30, 0.11, 5.96, 24, 24
1339250917247, 52.30, 1.80, 1183, 0.6572, 34.3070, 142.39, 7418.61, 0.11, 5.96, 24, 25
1339250918160, 52.30, 1.90, 913, 0.4565, 23.8750, 142.85, 7442.48, 0.11, 5.96, 24, 25
1339250919055, 52.30, 1.90, 895, 0.4724, 24.7045, 143.32, 7467.19, 0.11, 5.96, 22, 24
1339250920241, 52.30, 1.90, 1186, 0.6259, 32.7369, 143.95, 7499.92, 0.11, 5.96, 25, 24
1339250921145, 52.30, 1.90, 904, 0.4771, 24.9529, 144.43, 7524.88, 0.11, 5.96, 25, 24
1339250922068, 52.30, 1.70, 923, 0.4871, 25.4774, 144.91, 7550.35, 0.11, 5.96, 24, 24
1339250923246, 52.30, 1.60, 1178, 0.5563, 29.0933, 145.47, 7579.45, 0.11, 5.96, 24, 24
1339250924159, 52.20, 1.50, 913, 0.4058, 21.2222, 145.87, 7600.67, 0.11, 5.96, 24, 25
1339250925035, 52.40, 1.30, 876, 0.3650, 19.0530, 146.24, 7619.72, 0.11, 5.96, 24, 25
1339250926271, 52.40, 1.30, 1236, 0.4463, 23.3879, 146.69, 7643.11, 0.11, 5.96, 24, 25
1339250927135, 52.40, 1.30, 864, 0.3120, 16.3488, 147.00, 7659.46, 0.11, 5.96, 24, 25
1339250928039, 52.30, 1.80, 904, 0.3264, 17.1057, 147.32, 7676.56, 0.11, 5.96, 24, 24
1339250928986, 52.30, 2.00, 947, 0.4735, 24.7640, 147.80, 7701.33, 0.11, 5.96, 24, 24
1339250930133, 52.30, 2.90, 1147, 0.6372, 33.3267, 148.43, 7734.65, 0.11, 5.96, 25, 24
1339250931060, 52.20, 2.70, 927, 0.7467, 39.0550, 149.18, 7773.71, 0.11, 5.96, 25, 24
1339250932277, 52.10, 3.70, 1217, 0.9128, 47.6456, 150.09, 7821.35, 0.11, 5.96, 24, 25
1339250933145, 52.20, 2.80, 868, 0.8921, 46.4790, 150.99, 7867.83, 0.11, 5.96, 24, 25
1339250934058, 52.30, 2.80, 913, 0.7101, 37.0678, 151.70, 7904.90, 0.11, 5.96, 24, 24
1339250935243, 52.20, 3.00, 1185, 0.9217, 48.2032, 152.62, 7953.10, 0.11, 5.96, 24, 24
1339250936147, 52.20, 3.20, 904, 0.7533, 39.3240, 153.37, 7992.43, 0.11, 5.96, 24, 24
1339250937054, 52.20, 3.70, 907, 0.8062, 42.0848, 154.18, 8034.51, 0.11, 5.96, 24, 24
1339250938249, 52.20, 3.30, 1195, 1.2282, 64.1118, 155.41, 8098.63, 0.11, 5.96, 24, 24
